id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
OIRfyE25,myktuY,Pavel,Bucha,CIN,M,474996.0,523778.0,2025,Spring
Ol2e9Jon,BGR3OI,Denis,Bouanga,LAFC,F,3020000.0,3709500.0,2025,Spring
OLucx3d8,WvsCPX,Sebastien,Ibeagha,DAL,D,675000.0,738625.0,2025,Spring
OmiPHTK6,6uXtX2,Steve,Birnbaum,MLS,D,815000.0,815000.0,2025,Spring
oMNeDsrH,jzRpy8,Hugo,Lloris,LAFC,GK,700000.0,700000.0,2025,Spring
OPtFtZcc,kKXiX3,Robert,Voloder,KC,D,550000.0,577860.0,2025,Spring
OtKAUxrb,fBj1qY,Marco,Farfan,DAL,D,550000.0,582813.0,2025,Spring
OVwFCL05,C40z2E,Aiden,Jarvis,RBNY,M,80622.0,97707.0,2025,Spring
OwEyocCd,kmOe8q,Femi,Awodesu,HOU,D,80622.0,89089.0,2025,Spring
ox7D5YGV,vtOwWR,Gustavo,Caraballo,ORL,F,80622.0,86997.0,2025,Spring
OXOLNRTT,Q1MetB,Michael,Boxall,MNUFC,D,700000.0,827500.0,2025,Spring
OxVNp4yf,XU0Wla,Brandon,Cambridge,CLT,F,125000.0,133026.0,2025,Spring
OyScM8Nq,qLZ1oS,Ian,Fray,MIA,D,150000.0,150000.0,2025,Spring
ozn0gS8d,v8TvFa,Joao Paulo,Mior,SEA,M,600000.0,625000.0,2025,Spring
p5RfsoPl,Rzpy85,Benja,Cremaschi,MIA,M,400000.0,502500.0,2025,Spring
P6SDnI4S,BOODsn,Rodrigo,Schlegel,ORL,D,500000.0,609667.0,2025,Spring
P7B0qsoI,bGYsSA,Omar,Valencia,RBNY,D,80622.0,92997.0,2025,Spring
P7fa6TWB,nZkHOZ,Edvard,Tagseth,NSH,M,450000.0,487667.0,2025,Spring
p9e77KoI,PHbOF5,Andrew,Brody,KC,D,275000.0,300678.0,2025,Spring
pa2Ip7iR,rHfNvk,Lawrence,Ennali,HOU,F,475000.0,549250.0,2025,Spring
pBQwRXgR,3TBbxU,Luis,Diaz,NE,F,104000.0,127333.0,2025,Spring
PCBwIpn6,nN5GbF,Lucas,Sanabria,LA,M,592000.0,694800.0,2025,Spring
pDbIR2RQ,EdFWkn,Sebastian,Breza,MTL,GK,104000.0,104000.0,2025,Spring
PEYPgluP,MWiYqQ,Kipp,Keller,MNUFC,D,104000.0,104000.0,2025,Spring
pFs4gwOG,TayqOF,Rominigue,Kouame,CHI,M,600000.0,690000.0,2025,Spring
pFUOq6Px,NQws6p,Nicolas,Lodeiro,HOU,M,200000.0,200000.0,2025,Spring
piYwLY6R,ejBnpA,Miguel,Perez,STL,M,104000.0,104000.0,2025,Spring
PkdKWfLU,59jtgX,Santiago,Moreno,POR,F,625000.0,678750.0,2025,Spring
pMo2jrh4,Zoh00k,Drake,Callender,MIA,GK,399996.0,455913.0,2025,Spring
PMUijlDR,oKuQDW,Derrick,Jones,CLB,M,350000.0,387500.0,2025,Spring
PMZMSkNy,03Or2n,Jacob,Murrell,DC,F,80622.0,80622.0,2025,Spring
PnU2hora,dDVAfz,J.C.,Ngando,VAN,M,104000.0,104000.0,2025,Spring
Poub0tFz,P9f6k8,Edwin,Mosquera,ATL,F,425000.0,462000.0,2025,Spring
pP3DECk3,WNcw6B,Luis,Abram,ATL,D,732275.0,871888.0,2025,Spring
ppQJYSrF,EeA8ED,Tate,Johnson,VAN,D,80622.0,81622.0,2025,Spring
PPRuJBZj,YaMogq,Alonso,Martinez,NYC,F,700000.0,800333.0,2025,Spring
PrFLdUXU,jQ4Pau,Ho-yeon,Jung,MNUFC,M,131000.0,168039.0,2025,Spring
PSCE1Wzh,cgzEga,Danny,Musovski,SEA,F,555000.0,585303.0,2025,Spring
pt92GLEH,MNvoir,John,Pulskamp,KC,GK,250000.0,273500.0,2025,Spring
PxxvrPbw,Zj5EHW,Birk,Risa,NYC,D,780000.0,908250.0,2025,Spring
PY9YKhXR,bfIVCc,Tomas,Pondeca,DAL,M,80622.0,80622.0,2025,Spring
pZG7WeLT,49FixR,Marco,Reus,LA,M,880000.0,1136667.0,2025,Spring
pzo0V6H3,o70Z71,Allen,Obando,MIA,F,500000.0,527885.0,2025,Spring
q0IaVDb3,4erRyq,Frankie,Amaya,LAFC,M,574000.0,574000.0,2025,Spring
q3V2EMVL,1OJbyC,Efrain,Morales,ATL,D,104000.0,112019.0,2025,Spring
Q6o6adwG,gkma7Y,Isaac,Boehmer,VAN,GK,104000.0,104000.0,2025,Spring
Q6tEifu1,o8fDDd,Pedro,de la Vega,SEA,F,1000000.0,1379000.0,2025,Spring
q8nCikYO,ANLE0j,Aiden,Hezarkhani,RSL,F,80622.0,86980.0,2025,Spring
q9OcVuTC,MZRKsb,Manu,Garcia,KC,M,2100000.0,2325313.0,2025,Spring
qbCTEfxW,3PsYnd,Chris,Donovan,PHI,F,180000.0,200156.0,2025,Spring
QbR9BMmu,wOAFU8,Chituru,Odunze,CLT,GK,104000.0,117508.0,2025,Spring
Qc2m0Vx8,6rylpv,Justin,Haak,NYC,M,200004.0,215004.0,2025,Spring
qc7bIXlG,58ZNLL,Lassi,Lappalainen,CLB,F,325000.0,368750.0,2025,Spring
QCs0SVKc,kuzD2m,Brian,Schwake,NSH,GK,104000.0,120800.0,2025,Spring
QcWsLltL,WsvaZY,Joel,Waterman,MTL,D,474250.0,555400.0,2025,Spring
QD9nK16Q,MQf0Yg,Djordje,Mihailovic,COL,M,1450000.0,1775000.0,2025,Spring
qdvYaZ9N,PG7ink,Bernard,Kamungo,DAL,F,225000.0,256000.0,2025,Spring
QEycBLpg,cQ8Kia,Matt,Polster,NE,M,625000.0,683333.0,2025,Spring
QFjXIoWj,n6L3oE,Gabriel,Segal,HOU,F,104000.0,104000.0,2025,Spring
QG8047dM,4ztctv,Matthew,Corcoran,NSH,M,80622.0,102890.0,2025,Spring
qKpaG0WC,8E2v2j,Emmanuel,Sabbi,VAN,F,900000.0,987750.0,2025,Spring
qO6Ugtvt,W5ccHb,Joseph,Zalinsky,STL,D,80622.0,82638.0,2025,Spring
QrgRyOqS,7JWTid,Nate,Jones,COL,D,80622.0,80622.0,2025,Spring
QtgNPMZx,CFPtG6,Aleksey,Miranchuk,ATL,M,3600000.0,4885441.0,2025,Spring
QTygLJyd,49D5i3,Travian,Sousa,SEA,D,80622.0,80622.0,2025,Spring
qvRTSA1I,u8feyB,Jacob,Shaffelburg,NSH,F,425000.0,470000.0,2025,Spring
qwAikV6k,l5niea,Liam,MacKenzie,VAN,M,80622.0,96047.0,2025,Spring
Qwz5LQmv,jxCfwc,Luca,Orellano,CIN,F,600000.0,943950.0,2025,Spring
qxm4xL9S,NFnz7H,Cristian,Roldan,SEA,M,1545000.0,1666000.0,2025,Spring
qY1xsWDT,7o4keP,Juan,Mosquera,POR,D,345000.0,411650.0,2025,Spring
R0ZQiCCf,slF3MF,Tyson,Pearce,STL,D,104000.0,104000.0,2025,Spring
R387x3kQ,Agdupb,Xavier,Valdez,NSH,GK,80622.0,90622.0,2025,Spring
R4aDfRJ1,dLfDIg,Daniel,Pereira,ATX,M,475000.0,514375.0,2025,Spring
R5PrruCa,LUuj67,Alex,Harris,COL,F,80622.0,82622.0,2025,Spring
r9OW2WuB,ZjHd1j,Hunter,Sulte,POR,GK,135000.0,138803.0,2025,Spring
RA8SPfxs,h6wMat,Dante,Sealy,MTL,F,104000.0,122022.0,2025,Spring
rAkjvpV9,vUNH3k,Daniel,Munie,SJ,D,104000.0,104000.0,2025,Spring
rD7TNLAk,goXlWO,Anderson,Julio,DAL,F,750000.0,820000.0,2025,Spring
RDeIH3lW,zRireD,Djibril,Diani,CLT,M,300000.0,337944.0,2025,Spring
rhUR4BTw,WKznBt,Max,Floriani,SJ,D,80622.0,83122.0,2025,Spring
rJbtriH1,zTZ5d3,Sam,Surridge,NSH,F,2775000.04,3182639.0,2025,Spring
rKjDntcJ,w3Dbfq,John,Nelson,LA,D,275000.0,291667.0,2025,Spring
Rmm8Fd5d,JGtXiW,Evan,Louro,CIN,GK,104000.0,109000.0,2025,Spring
Rmn4PqRK,u74hIo,Josh,Atencio,COL,M,350000.0,350000.0,2025,Spring
rNBxxE65,nKd6rU,Ondrej,Lingr,HOU,M,800004.0,844043.0,2025,Spring
RNlo480Z,N6X7Wf,Javier,Otero,ORL,GK,120000.0,123750.0,2025,Spring
rODt4R21,9btnNl,Braian,Ojeda,RSL,M,650000.0,708653.0,2025,Spring
roVSgpeB,3U6yTf,CJ,Olney Jr.,PHI,M,80622.0,94287.0,2025,Spring
Rq23pPUf,78Dpi5,Chris,Mueller,CHI,F,699996.0,762316.0,2025,Spring
Rq8Y99co,CsZsiq,Alvas,Powell,CIN,D,275000.0,319500.0,2025,Spring
Rt79tnrd,9vZhG2,Damario,McIntosh,NE,D,80622.0,89571.0,2025,Spring
rthmmfn8,GOGlZc,Andre,Blake,PHI,GK,1000000.0,1181250.0,2025,Spring
RU6yjmv7,nwPAjB,Jackson,Travis,COL,D,104000.0,106500.0,2025,Spring
rUGZRhl8,a7elUv,Kelvin,Yeboah,MNUFC,F,1275000.0,1477200.0,2025,Spring
RwPvVsNW,bP1twF,Owen,Anderson,RSL,M,80622.0,86512.0,2025,Spring
S39uRVua,dxX8Hf,Tai,Baribo,PHI,F,700000.0,810000.0,2025,Spring
S3tKub4T,4gR2fP,Dawid,Bugaj,MTL,D,240000.0,267600.0,2025,Spring
S3ty0s0E,7ZKHNB,Obinna,Nwobodo,CIN,M,982350.0,1241250.0,2025,Spring
S5vAzKKq,MqzXVV,Samuel,Piette,MTL,M,535250.0,561016.0,2025,Spring
s71SXN1i,aEn9Ru,Patrick,Schulte,CLB,GK,825000.0,957083.0,2025,Spring
S8HFSwmi,NggwS3,Kevon,Lambert,RSL,M,200000.0,218150.0,2025,Spring
sa8h3Cu7,j6nM2m,Gabriel,Cordeiro Pirani,DC,M,725000.0,791700.0,2025,Spring
sAybDoU5,HBXWhj,Sergio,Busquets,MIA,M,8499996.0,8774996.0,2025,Spring
sBh8E29b,xnXBBc,Khiry,Shelton,KC,F,725000.0,775000.0,2025,Spring
SC2VAEVD,mgvjAc,Tanner,Rosborough,RBNY,F,80622.0,97640.0,2025,Spring
sCtYzTgi,FPiKCx,Danny,Leyva,SEA,M,325000.0,349900.0,2025,Spring
ScZARC51,HrJ1WT,Bruno,Wilson,SJ,D,1100000.0,1218333.0,2025,Spring
ShbBdWZx,vSFEP3,Tyler,Wolff,RSL,F,160000.0,160000.0,2025,Spring
sHEVjAOg,eEQWvm,Gonzalo,Lujan,MIA,D,526500.0,818250.0,2025,Spring
Sjfk5w9e,lJ8xL5,Fernando,Alvarez,MTL,D,275000.0,307500.0,2025,Spring
sK2Y7f92,lQM0bb,Yuya,Kubo,CIN,M,750000.0,821667.0,2025,Spring
sKRfWPxf,Fp3Rc2,Cavan,Sullivan,PHI,M,200000.0,364000.0,2025,Spring
sMBTGtd9,mCFV02,Eduard,Atuesta,ORL,M,600000.0,725000.0,2025,Spring
SMUzAvFO,WixqYt,Jahkeele,Marshall-Rutty,MTL,D,375000.0,423125.0,2025,Spring
sNb3bXdj,f7Hc88,Giacomo,Vrioni,MTL,F,2000000.0,2247500.0,2025,Spring
SOPQg5iY,PDToh6,Alejandro,Bedoya,PHI,M,104000.0,204500.0,2025,Spring
SPAiqmeG,ZxbynD,Tayvon,Gray,NYC,D,103992.0,215492.0,2025,Spring
SPSQuUaB,t2Pehj,Mamadou,Fofana,NE,D,500000.0,616250.0,2025,Spring
SQLQVHZi,Ssybk5,Joshua,Yaro,STL,D,185000.0,204500.0,2025,Spring
SrfuQwTi,eJRg23,Paddy,McNair,SD,D,700000.0,762803.0,2025,Spring
SRgMor1w,DuKbRE,Max,Anchor,VAN,GK,104000.0,111442.0,2025,Spring
sRnRauG5,hhHOuG,Bruno,Damiani,PHI,F,600000.0,726700.0,2025,Spring
SS5vaIQf,cgdw2P,Luca,de la Torre,SD,M,1444528.0,1535331.0,2025,Spring
sShLru4J,t3DC6p,Jonathan,Rodriguez,POR,F,2775000.0,3627500.0,2025,Spring
StaIObqO,hcUaE6,Elliot,Panicco,MLS,GK,230000.0,230000.0,2025,Spring
svIWH7TP,wjlPBe,Omir,Fernandez,POR,F,600000.0,661875.0,2025,Spring
sWqk3S1k,mALC23,Jahlane,Forbes,CLT,D,80622.0,80622.0,2025,Spring
t0cJgGNs,FkLXq5,Allan,Oyirwoth,NE,M,104000.0,120000.0,2025,Spring
T1pNcEn4,XsdPt9,Lazar,Stefanovic,TOR,D,80622.0,92528.0,2025,Spring
T6W46Gdi,h8YhHp,Luis,Suarez,MIA,F,1500000.0,1500000.0,2025,Spring
TawWfJs8,kIOckp,Ahmed,Qasem,NSH,F,650000.0,650000.0,2025,Spring
tc6mxpyF,1jmAav,Deandre,Kerr,TOR,F,120000.0,125319.0,2025,Spring
TCisENBI,fJcvkU,Osman,Bukari,ATX,F,1500000.0,1500000.0,2025,Spring
TCSRtl2K,KMJZpr,Tadeo,Allende,MIA,F,1000000.0,1000000.0,2025,Spring
TCuPR5Ri,mf1rZ9,Stuart,Hawkins,SEA,D,104000.0,116021.0,2025,Spring
tcVIu7qD,906Y56,Keegan,Hughes,NE,D,104000.0,104000.0,2025,Spring
teWc22La,uzbvs3,Sam,Williams,CHI,M,80622.0,91951.0,2025,Spring
teXQTZGE,77gTXx,Novak,Micovic,LA,GK,175000.0,175000.0,2025,Spring
tI5Xci75,luXodc,Lorenzo,Dellavalle,LAFC,D,104000.0,107750.0,2025,Spring
TiGNZy4r,0mUlF1,Aaron,Herrera,DC,D,825000.0,920220.0,2025,Spring
TLJfWk6q,5lVVOR,Jeevan,Badwal,VAN,M,80622.0,80622.0,2025,Spring
tLomEB1i,tXNgqg,JT,Marcinkowski,LA,GK,250000.0,250000.0,2025,Spring
tmRTMm8R,f5LSPK,Lionel,Messi,MIA,F,12000000.0,20446667.0,2025,Spring
tmY0p6nG,YoHVYa,Yevgen,Cheberko,CLB,D,610000.0,658250.0,2025,Spring
tNNzN5Zw,TAEtpD,Jeff,Gal,CHI,GK,140000.0,140000.0,2025,Spring
Trakm6ez,Pb4L4e,Luis,Rivera,RSL,D,160000.0,171100.0,2025,Spring
tRPM5OVc,fAwPr4,Christopher,Cupps,CHI,D,80622.0,83408.0,2025,Spring
tTz3wqO6,TZPL5W,Miguel,Almiron,ATL,F,6056000.0,7871000.0,2025,Spring
tuW666Kr,hK165V,Walker,Zimmerman,NSH,D,3200000.0,3456979.0,2025,Spring
tvTXy1Aj,VfXeS1,David,Vazquez,PHI,M,104000.0,119880.0,2025,Spring
tvyMkaG8,bty2Tv,Nick,Fernandez,SJ,M,80622.0,82526.0,2025,Spring
TWO1rIfR,DKH3v4,Aidan,Stokes,RBNY,GK,80622.0,97390.0,2025,Spring
Txz31mKJ,30sA7X,Baltasar,Rodriguez,MIA,M,440000.0,440000.0,2025,Spring
Tyl10FhR,jKMAZc,Maximus,Ekk,NSH,F,80622.0,80622.0,2025,Spring
tzlu2p13,wr0yGE,Marlon,Santos da Silva Barbosa,LAFC,D,1000000.0,1000000.0,2025,Spring
tzqAIpQa,a64eeN,Malachi,Jones,NYC,F,80622.0,80622.0,2025,Spring
u2pnp6hI,ZslpYA,Reed,Baker-Whiting,SEA,M,150000.0,170000.0,2025,Spring
U3AAhqaw,Clxk8J,Patrickson,Delgado,DAL,M,234000.0,260280.0,2025,Spring
U3nEapcd,KwlSP3,Ola,Brynhildsen,TOR,F,1380000.0,1629610.0,2025,Spring
U9nzxMIn,2WT4cw,Nico,Cavallo,NYC,D,80622.0,82470.0,2025,Spring
Ua4VtQzF,uoT7JB,DeAndre,Yedlin,CIN,D,900000.0,948750.0,2025,Spring
uAmEjvV8,JbkYE4,Felipe,Carballo,RBNY,M,1050000.0,1199777.0,2025,Spring
UBnpXJc6,4p5jPn,Maximiliano,Falcon,MIA,D,450000.0,524250.0,2025,Spring
Udg8xo1t,erQUkt,Nelson,Palacio,RSL,M,380000.0,423167.0,2025,Spring
udhAXB56,pg31eY,Sebastian,Lletget,DAL,M,800000.0,891250.0,2025,Spring
Ug8jcf6g,VdIWRS,Jamal,Thiare,ATL,F,700000.0,730000.0,2025,Spring
UghTGW6r,XFVeq8,David,Da Costa,POR,M,2725000.0,3425000.0,2025,Spring
uiAwNUjX,cyA3wp,Tyger,Smalls,CLT,F,80622.0,80622.0,2025,Spring
UkOjBZ9q,yM2GFt,Leo,Burney,SEA,D,80622.0,80622.0,2025,Spring
umZxpSMQ,iPC8Y4,Sal,Olivas,PHI,F,80622.0,104702.0,2025,Spring
UnVjs9DU,rDb5cH,Michael,Edwards,COL,D,160000.0,160000.0,2025,Spring
uOcs1RKO,Lig8F1,David,Ruiz,MIA,M,104000.0,106000.0,2025,Spring
upeePSZ8,clQi4j,Adri,Mehmeti,RBNY,M,80622.0,126202.0,2025,Spring
upQtCB2t,UQJZzd,Philip,Zinckernagel,CHI,F,1450750.0,1631290.0,2025,Spring
UqiNCwuD,sKRoJ3,James,Sands,NYC,M,1250000.0,1318750.0,2025,Spring
USAIIY7F,CVrvYc,Mark,Delgado,LAFC,M,1000000.0,1000000.0,2025,Spring
UtDkeTzN,VQV5Mz,Sebastian,Rodriguez,HOU,M,80622.0,89272.0,2025,Spring
UtO0X6yR,KyJScX,Kellyn,Acosta,CHI,M,1461796.0,1628477.0,2025,Spring
UuUMg91l,K5eSuw,Morris,Duggan,MNUFC,D,80622.0,80622.0,2025,Spring
uVko8fIx,NwqA5q,Brandon,Vazquez,ATX,F,3200000.0,3551778.0,2025,Spring
UVPFpXmy,35Sosw,Kaedren,Spivey,SJ,M,80622.0,83622.0,2025,Spring
UWSzUjFq,Y96iBT,Carl,Sainte,DAL,M,80622.0,80622.0,2025,Spring
uYII82dQ,icr1q7,Julian,Hall,RBNY,F,125000.0,207241.0,2025,Spring
UzFPtJWy,fUEfHh,Eddie,Segura,LAFC,D,577500.0,577500.0,2025,Spring
V1F9kOUz,cmffew,Gilberto,Flores,CIN,D,364992.0,411664.0,2025,Spring
v3Nw2yCz,kFpXHv,Andrew,Gutman,CHI,D,600000.0,600000.0,2025,Spring
V7zt6AD5,vCmeRa,Ilay,Feingold,NE,D,575000.0,575000.0,2025,Spring
v8XNsduE,4DVi8V,Joao,Klauss de Mello,STL,F,1230000.0,1370284.0,2025,Spring
vC0EzLzk,7mP8NJ,Jayden,Nelson,VAN,F,360000.0,414000.0,2025,Spring
vdMrndCC,I2JfNC,Patrick,Agyemang,CLT,F,104000.0,104000.0,2025,Spring
VE1gFvSH,4qvvaj,Jayden,Reid,STL,D,104000.0,104000.0,2025,Spring
VfEmKDyE,SCJOKj,Damir,Kreilach,VAN,M,495000.0,495000.0,2025,Spring
VFoaaYQn,8McyhW,Kyle,Smith,ORL,D,270000.0,318000.0,2025,Spring
vgMPLCMQ,3msDVm,Erik,Thommy,KC,M,1500000.0,1606250.0,2025,Spring
vhGYjr0U,rqyT0b,Chris,McVey,SD,D,300000.0,324167.0,2025,Spring
vhJ1MBED,LchMdT,Chris,Durkin,STL,M,475000.0,520000.0,2025,Spring
vhjnFoUW,svC3z8,Marcelo,Morales,RBNY,D,300000.0,447375.0,2025,Spring
VJWKPfFj,tIUIXx,Kamal,Miller,POR,D,770004.0,795004.0,2025,Spring
vKgLXQh1,UfXYot,Jeison,Palacios,NSH,D,350000.0,526667.0,2025,Spring
vKJcELDq,y2oeAh,William,Yarbrough,MIA,GK,150000.0,150000.0,2025,Spring
VKOxn26Q,fHhBTy,Wilfried,Zaha,CLT,F,2666667.0,2751667.0,2025,Spring
VKvepHhY,tumLVV,Mykhi,Joyner,STL,M,80622.0,97902.0,2025,Spring
vlQ9hjzn,3KsqjK,Kevin,Long,TOR,D,430000.0,468521.0,2025,Spring
vnEqjHV9,Iax3zA,Tim,Ream,CLT,D,1000000.0,1127750.0,2025,Spring
vNZ6CTE9,SYJxQy,Luciano,Acosta,DAL,M,3040000.0,4296413.0,2025,Spring
vpkIzLeV,oXrUEs,Tsiki,Ntsabeleng,DAL,M,200000.0,227000.0,2025,Spring
vRETPmMH,ZzmBYZ,Caden,Clark,MTL,M,375000.0,407000.0,2025,Spring
VrYJmABY,EmedQk,Petar,Musa,DAL,F,2250000.0,2680000.0,2025,Spring
