id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
Ldu5E9s8,pCOY3D,Kaick,da Silva Ferreira,DAL,M,150000.00,201900.00,2025,Fall
i9TSsHxj,Clxk8J,Patrickson,Delgado,DAL,M,234000.00,260280.00,2025,Fall
fd0mdIfJ,B26yrT,Michael,Collodi,DAL,GK,104000.00,116425.00,2025,Fall
589BIqDb,Omo5VP,Jacob,Jackson,DAL,GK,104000.00,104000.00,2025,Fall
zbg67Uiq,wO1VBo,Maarten,Paes,DAL,GK,450000.00,522000.00,2025,Fall
Dp8j6pRF,uXLXC6,Enes,Sali,DAL,F,325000.00,370000.00,2025,Fall
TbOFZ3HA,VGKL4y,Tarik,Scott,DAL,F,140000.00,155942.00,2025,Fall
YAEsgYL2,x6gpeI,Nolan,Norris,DAL,D,125000.00,143642.00,2025,Fall
RZD2tu1l,NEW,Joshua,Torquato,DAL,D,80622.00,88622.00,2025,Fall
wQ0YR6IO,NEW,Louicius,Deedson,DAL,F,280000.00,330319.00,2025,Fall
35UnRQPr,T9O6rX,Daniel,Baran,DAL,F,80622.00,94838.00,2025,Fall
2Q3s6N3a,Zzdyuo,Pedro Henrique,Fonseca de Araujo Martins,DAL,F,104000.00,104000.00,2025,Fall
j2LhU36q,goXlWO,Anderson,Julio,DAL,F,750000.00,820000.00,2025,Fall
1C4jPtgw,PG7ink,Bernard,Kamungo,DAL,F,225000.00,256000.00,2025,Fall
OstZNv22,WyoDZP,Anthony,Ramirez,DAL,F,80622.00,80622.00,2025,Fall
Ypz1yIVT,NEW,Sam,Sarver,DAL,F,80622.00,80622.00,2025,Fall
pAnsW886,kNa9r3,Geovane,de Jesus Rocha,DAL,D,350000.00,397000.00,2025,Fall
fCegrcWm,omJaZN,Herbert,Endeley,DAL,D,104000.00,104000.00,2025,Fall
e8ZQorCJ,pvfrfm,Malachi,Molina,DAL,D,80622.00,93338.00,2025,Fall
e66Y41Om,0KJf7h,Enzo,Newman,DAL,D,80622.00,80622.00,2025,Fall
KZG6uzhy,CpdcXE,Shaq,Moore,DAL,D,700000.00,770000.00,2025,Fall
by2PRC4n,PIqcaG,Sebastian,Kowalczyk,HOU,M,525000.00,594618.00,2025,Fall
IU0fVLYg,nKd6rU,Ondrej,Lingr,HOU,M,800004.00,888082.00,2025,Fall
TuIw6nUC,QL1gtv,Amine,Bassi,HOU,M,700000.00,700000.00,2025,Fall
GZ3bSOZD,NEW,Toyosi,Olusanya,HOU,F,318000.00,363219.00,2025,Fall
0iilX3O7,3smMDI,Stephen Annor,Gyamfi,HOU,F,90000.00,103750.00,2025,Fall
gbeioS5v,79OJAO,Sergio,Santos,HOU,F,825000.00,940625.00,2025,Fall
bNYuClYS,n6L3oE,Gabriel,Segal,HOU,F,104000.00,104000.00,2025,Fall
7k46kSRs,n1Eaka,Ezequiel,Ponce,HOU,F,2590000.00,2852200.00,2025,Fall
PbytDpLP,kmOe8q,Femi,Awodesu,HOU,D,80622.00,89089.00,2025,Fall
2xAJsJRk,wLStAc,Antonio Carlos,Cunha Capocasali Junior,HOU,D,699996.00,782672.00,2025,Fall
tdQTeZg8,NEW,Felipe,Andrade,HOU,D,180000.00,207500.00,2025,Fall
sm0CjEJn,ySqj86,Daniel,Steres,HOU,D,300000.00,323438.00,2025,Fall
5rNN63ur,TdG29B,Erik,Sviatchenko,HOU,D,750000.00,825000.00,2025,Fall
RBRbc43S,lu2UDm,Ethan,Bartlow,HOU,D,275000.00,275000.00,2025,Fall
9wNnDH6M,GdTztW,Pablo,Ortiz,HOU,D,400000.00,443400.00,2025,Fall
8kkIIXFI,FOzfy7,Damion,Lowe,HOU,D,200000.00,233333.00,2025,Fall
DLEftSFN,iiN4pS,Junior,Urso,HOU,M,104000.00,123533.00,2025,Fall
ydNaVtKS,gKVopf,Erik,Duenas,HOU,M,150000.00,170625.00,2025,Fall
L7fAJXVD,zpqry4,Jack,McGlynn,HOU,M,265000.00,399320.00,2025,Fall
09FAdoSh,VQV5Mz,Sebastian,Rodriguez,HOU,M,80622.00,89272.00,2025,Fall
epzVczgH,1HH6Xx,Brooklyn,Raines,HOU,M,125000.00,143063.00,2025,Fall
aNBJa2vE,mR4oO2,Jefferson,Valverde,HOU,M,249996.00,291657.00,2025,Fall
09PHvu0x,gxHlLE,Artur,de Lima,HOU,M,810000.00,893375.00,2025,Fall
7za6jXbC,NEW,Diadie,Samassekou,HOU,M,714996.00,771871.00,2025,Fall
YiYdCgdj,B5gKSH,Andrew,Tarbell,HOU,GK,400000.00,430000.00,2025,Fall
i2OtQEMC,dyjEdO,Blake,Gillingham,HOU,GK,80622.00,80622.00,2025,Fall
kGG0DIb2,AcehZZ,Jimmy,Maurer,HOU,GK,200000.00,200000.00,2025,Fall
iWmMLkEU,AdtYHT,Jonathan,Bond,HOU,GK,400000.00,459704.00,2025,Fall
8pMMHHY5,y18eKu,Nelson,Quinones,HOU,F,252000.00,272894.00,2025,Fall
46JUHyiC,rHfNvk,Lawrence,Ennali,HOU,F,475000.00,549250.00,2025,Fall
0U8hlLJ2,4WZgFf,Kieran,Sargeant,HOU,D,104000.00,106193.00,2025,Fall
Lm8FuEeb,jJ6suq,Duane,Holmes,HOU,M,300000.00,378000.00,2025,Fall
5wkh5wjY,AwnCtI,Exon,Arzu,HOU,F,104000.00,108598.00,2025,Fall
HnrNrjnd,r4prtn,Franco,Escobar,HOU,D,550000.00,599167.00,2025,Fall
UbkvO4V3,boxibc,Michael,Halliday,HOU,D,250000.00,277500.00,2025,Fall
p4hvXNIe,TRdy6D,Griffin,Dorsey,HOU,D,590000.00,696333.00,2025,Fall
jSk2w2YZ,30sA7X,Baltasar,Rodriguez,MIA,M,440000.00,440000.00,2025,Fall
bYlGeb4B,h8YhHp,Luis,Suarez,MIA,F,1500000.00,1500000.00,2025,Fall
lMn5qErE,o70Z71,Allen,Obando,MIA,F,500000.00,620833.00,2025,Fall
FN4emAKw,tuVXNJ,Tomas,Aviles,MIA,D,439992.00,467492.00,2025,Fall
e53b40Ak,4p5jPn,Maximiliano,Falcon,MIA,D,450000.00,524250.00,2025,Fall
tBK7lQwg,qLZ1oS,Ian,Fray,MIA,D,150000.00,150000.00,2025,Fall
QgxK36jn,bSacoi,Tyler,Hall,MIA,D,104000.00,104000.00,2025,Fall
ZF9DXrei,eEQWvm,Gonzalo,Lujan,MIA,D,526500.00,818250.00,2025,Fall
cBnHqfS4,AwRGpe,Ryan,Sailor,MIA,D,104000.00,104000.00,2025,Fall
K5hc971U,Rzpy85,Benja,Cremaschi,MIA,M,400000.00,502500.00,2025,Fall
PASkAF2W,NEW,Rodrigo,De Paul,MIA,M,1500000.00,3619320.00,2025,Fall
Q9J9TOAc,uwPQzO,Santiago,Morales,MIA,M,104000.00,112333.00,2025,Fall
Ap4RMAa2,Lq8lo5,Telasco,Segovia,MIA,M,300000.00,335000.00,2025,Fall
lefTXAb8,Yd6Dee,Yannick,Bright,MIA,M,80622.00,83647.00,2025,Fall
dCSy0mgi,HBXWhj,Sergio,Busquets,MIA,M,8499996.00,8774996.00,2025,Fall
yw1N4EUc,Lig8F1,David,Ruiz,MIA,M,104000.00,135887.00,2025,Fall
YVbarfMf,MeyM0E,Rocco,Rios Novo,MIA,GK,104000.00,122866.00,2025,Fall
Y44h4UZP,jpc3w9,Oscar,Ustari,MIA,GK,696000.00,744000.00,2025,Fall
CEYJRAHa,y2oeAh,William,Yarbrough,MIA,GK,150000.00,150000.00,2025,Fall
Y6uGRhQO,qrh3Cx,Fafa,Picault,MIA,F,600000.00,642000.00,2025,Fall
j6ld4u3A,YjSshJ,Jordi,Alba,MIA,D,6000000.00,6000000.00,2025,Fall
eNpJc2bT,EXqzb8,Noah,Allen,MIA,D,125000.00,184653.00,2025,Fall
TmIeF5Pl,KMJZpr,Tadeo,Allende,MIA,F,1000000.00,1000000.00,2025,Fall
FLQYrfmB,f5LSPK,Lionel,Messi,MIA,F,12000000.00,20446667.00,2025,Fall
wGFvhzat,NEW,Mateo,Silvetti,MIA,F,490000.00,547078.00,2025,Fall
4TWlQR1P,qsnC4y,Israel,Boatwright,MIA,D,104000.00,106000.00,2025,Fall
3mMX4kN9,XO9K6a,Marcelo,Weigandt,MIA,D,500000.00,734708.00,2025,Fall
yCpfbNl0,49FixR,Marco,Reus,LA,M,880000.00,1136667.00,2025,Fall
AwhWNJNu,iXvxrl,Ruben,Ramos,LA,M,80622.00,80622.00,2025,Fall
3yooZTRa,79tAju,Miguel,Berry,LA,F,225000.00,231667.00,2025,Fall
Psc1iWPy,nfLoGS,Christian,Ramirez,LA,F,525000.00,570833.00,2025,Fall
OOc3ofjp,7jqtkV,Matheus,Nascimento de Paula,LA,F,500000.00,571250.00,2025,Fall
zAzgAQrx,SYuJFn,Ascel,Essengue,LA,D,80622.00,80622.00,2025,Fall
TUPEOzjR,wT40mo,Mathias,Jorgensen,LA,D,600000.00,600000.00,2025,Fall
hbzNHPZm,HplY77,Chris,Rindov,LA,D,80622.00,89372.00,2025,Fall
56JTMiz8,MWncZP,Maya,Yoshida,LA,D,455000.00,526281.00,2025,Fall
66R2lv2J,m8xrLE,Eriq,Zavaleta,LA,D,194000.00,198311.00,2025,Fall
P0IJZhLO,fyKdS9,Carlos,Garces,LA,D,429999.96,468000.00,2025,Fall
5dRood8l,e6Mheb,Isaiah,Parente,LA,M,104000.00,104000.00,2025,Fall
0Zm2Qg1s,cRM5Zv,Riqui,Puig,LA,M,5125000.00,5779688.00,2025,Fall
u7B9TL9m,QIgXHP,Elijah,Wynder,LA,M,150000.00,175333.00,2025,Fall
HqntQ2d1,nN5GbF,Lucas,Sanabria,LA,M,592000.00,694800.00,2025,Fall
dUsZG3h7,i6P8hs,Edwin,Cerrillo,LA,M,525000.00,537500.00,2025,Fall
B871glEE,Nu3quC,Tucker,Lepley,LA,M,80622.00,82308.00,2025,Fall
00G3CeaY,tXNgqg,JT,Marcinkowski,LA,GK,250000.00,250000.00,2025,Fall
svFf4RzA,5NmNkE,Brady,Scott,LA,GK,104000.00,104000.00,2025,Fall
qzJJJNPw,77gTXx,Novak,Micovic,LA,GK,175000.00,175000.00,2025,Fall
pfFxlNxf,SwOE5r,Gino,Vivi,LA,F,104000.00,104000.00,2025,Fall
1J5cti91,5kpuwp,Diego,Fagundez,LA,F,1250000.00,1310000.00,2025,Fall
yleAcGZx,8qrLjT,Julian,Aude,LA,D,350000.00,360000.00,2025,Fall
P28nd9Yt,w3Dbfq,John,Nelson,LA,D,275000.00,291667.00,2025,Fall
hhFm397l,fB6qyS,Joseph,Paintsil,LA,F,3136000.00,4182000.00,2025,Fall
TytEKPH0,LK1Qm8,Gabriel,Fortes Chaves,LA,F,1680000.00,2459000.00,2025,Fall
SlyVjR4m,cJ1aFl,Mauricio,Cuevas,LA,D,150000.00,168500.00,2025,Fall
1RgGgRxk,YNdXOw,Harbor,Miller,LA,D,80622.00,80622.00,2025,Fall
Cuzf1Xaq,ghX5T6,Miki,Yamane,LA,D,778000.00,844667.00,2025,Fall
gRQ123vL,NEW,Andrew,Moran,LAFC,M,666667.00,691111.00,2025,Fall
V0ZnJ4D2,Jo3Z7P,Nathan,Ordaz,LAFC,F,146500.00,149000.00,2025,Fall
9e0e0nRO,E3ukys,Jeremy,Ebobisse,LAFC,F,680000.00,680000.00,2025,Fall
0yLC7HaZ,Z33fQJ,Aaron,Long,LAFC,D,445000.00,1050000.00,2025,Fall
LrCADsh2,luXodc,Lorenzo,Dellavalle,LAFC,D,104000.00,107750.00,2025,Fall
FM20VQFf,RoN0CI,Kenny,Nielsen,LAFC,D,80622.00,80622.00,2025,Fall
mi35rEJi,NEW,Ryan,Porteous,LAFC,D,720000.00,755260.00,2025,Fall
7xmaBRT3,fUEfHh,Eddie,Segura,LAFC,D,577500.00,577500.00,2025,Fall
f0rgEYdt,5hLXAg,Nkosi Tafari,Burgess,LAFC,D,374500.00,374500.00,2025,Fall
HQ7Mg35z,KhQz5C,Mathieu,Choiniere,LAFC,M,698780.00,698780.00,2025,Fall
FqoN6lge,4erRyq,Frankie,Amaya,LAFC,M,574000.00,574000.00,2025,Fall
0IPQR9o5,CVrvYc,Mark,Delgado,LAFC,M,1000000.00,1000000.00,2025,Fall
ebd98AlJ,rJT23p,Odin,Holm,LAFC,M,660000.00,660000.00,2025,Fall
hs9T1ElO,M1HU2U,Jude,Terry,LAFC,M,80622.00,117020.00,2025,Fall
7qbmxZvv,XrNUj3,Timothy,Tillman,LAFC,M,790000.00,846400.00,2025,Fall
TuxEqIOR,RYxORT,Igor,Jesus Lima,LAFC,M,550000.00,616684.00,2025,Fall
95X3dTm8,OPpaUR,Adam,Esparza-Saldana,LAFC,M,80622.00,80622.00,2025,Fall
6G0z2iT0,NEW,Jailson,Marques Siqueira,LAFC,M,1200000.00,1317444.00,2025,Fall
Jx3QaAGa,jzRpy8,Hugo,Lloris,LAFC,GK,700000.00,700000.00,2025,Fall
mITe9HKc,ephAWk,Thomas,Hasal,LAFC,GK,104000.00,114133.00,2025,Fall
dd4yq78C,GyTMHg,David,Ochoa,LAFC,GK,104000.00,112333.00,2025,Fall
8fCCKjkr,AgT3fx,Ryan,Raposo,LAFC,M,180000.00,180000.00,2025,Fall
Wd4YP36U,NEW,Heung-min,Son,LAFC,F,10368750.00,11152852.00,2025,Fall
BrwdVZes,BGR3OI,Denis,Bouanga,LAFC,F,3020000.00,3709500.00,2025,Fall
l5sdXxA7,clQDJv,Artem,Smolyakov,LAFC,D,550000.00,613297.00,2025,Fall
hV9OAVrx,lqQLml,Ryan,Hollingshead,LAFC,D,642500.00,642500.00,2025,Fall
oNh4vAgo,hrtmLA,Yaw,Yeboah,LAFC,F,550000.00,550000.00,2025,Fall
GRQBWGd8,kj7uy3,David,Martinez,LAFC,F,525000.00,525000.00,2025,Fall
TSRxiRqJ,5uVJCV,Adrian,Wibowo,LAFC,F,80622.00,80622.00,2025,Fall
1X1HLqGZ,NEW,Alexandru,Baluta,LAFC,F,720000.00,768900.00,2025,Fall
YAP0ac7N,Ijn3x2,Sergi,Palencia,LAFC,D,549996.00,569996.00,2025,Fall
nc9L3nIl,NEW,Dominik,Fitz,MNUFC,M,850000.00,853000.00,2025,Fall
VUlIxIdp,NEW,Alexis,Farina,MNUFC,M,104000.00,172500.00,2025,Fall
JoVniWZp,14Kf39,Jordan,Adebayo-Smith,MNUFC,F,104000.00,121220.00,2025,Fall
iB7V5CtU,NEW,Mamadou,Dieng,MNUFC,F,80622.00,83769.00,2025,Fall
33GElw5j,a7elUv,Kelvin,Yeboah,MNUFC,F,1275000.00,1477200.00,2025,Fall
pN0DQpBh,K5eSuw,Morris,Duggan,MNUFC,D,80622.00,80622.00,2025,Fall
9geW2E4Y,AdWXcK,Nicolas,Romero,MNUFC,D,420000.00,457500.00,2025,Fall
f4wpc6Xw,MWiYqQ,Kipp,Keller,MNUFC,D,104000.00,104000.00,2025,Fall
YbnOkY69,S3w7gO,Jefferson,Diaz,MNUFC,D,380000.00,380000.00,2025,Fall
S3gkLAhb,Q1MetB,Michael,Boxall,MNUFC,D,700000.00,827500.00,2025,Fall
X7GQbkOI,83TRyu,Alejandro,Bran,MNUFC,M,104000.00,104000.00,2025,Fall
cTL3LFg8,jQ4Pau,Ho-yeon,Jung,MNUFC,M,131000.00,168039.00,2025,Fall
MkUuEhcz,OLIavz,Robin,Lod,MNUFC,M,1550000.00,1689375.00,2025,Fall
jh67vAL7,TavnW1,Owen,Gene,MNUFC,M,400000.00,430100.00,2025,Fall
0PVSNmcT,9NiPXR,Joaquin,Pereyra,MNUFC,M,655000.00,844000.00,2025,Fall
vqajZHSr,n80Wf5,Hassani,Dotson,MNUFC,M,625000.00,682500.00,2025,Fall
6t5BsfqG,NEW,Nectarios,Triantis,MNUFC,M,660000.00,722665.00,2025,Fall
lYwHXiUh,tmCAlx,Carlos,Harvey,MNUFC,M,104000.00,113627.00,2025,Fall
9IGJMzsn,DQeDCd,Wil,Trapp,MNUFC,M,500000.00,552500.00,2025,Fall
VnWFHsdf,NEW,Wessel,Speel,MNUFC,GK,80622.00,80622.00,2025,Fall
Tt9tzdIY,dl6O5J,Alec,Smir,MNUFC,GK,104000.00,104000.00,2025,Fall
6bJfmBU1,wKV7zK,Dayne,St. Clair,MNUFC,GK,610000.00,631875.00,2025,Fall
1scjAKMr,8s5v7I,Samuel,Shashoua,MNUFC,F,104000.00,104833.00,2025,Fall
7ZoHJHEn,V6SSWC,Loic,Mesanvi,MNUFC,F,80622.00,83613.00,2025,Fall
RkbuF8fh,NEW,Kenyel,Michel,MNUFC,F,104000.00,104000.00,2025,Fall
3c6tQLWN,NEW,Kieran,Chandler,MNUFC,D,80622.00,80622.00,2025,Fall
zsZjG0gf,DmaHrR,Anthony,Markanich,MNUFC,D,104000.00,104000.00,2025,Fall
z6g3k1C2,cVyc3X,Joseph,Rosales,MNUFC,D,535000.00,579702.00,2025,Fall
KuyVilwD,705d11,Julian,Gressel,MNUFC,M,1146672.00,1146672.00,2025,Fall
NCLf2u5O,NEW,Darius,Randell,MNUFC,F,80622.00,91016.00,2025,Fall
CWEIqHgN,J9RPyz,Bongokuhle,Hlongwane,MNUFC,F,1000000.00,1142500.00,2025,Fall
NsrujN2l,AiYSce,Matus,Kmet,MNUFC,D,195000.00,212469.00,2025,Fall
VbJ6CW0H,EDpmum,D.J.,Taylor,MNUFC,D,183500.00,213617.00,2025,Fall
JlaSgN0M,RIx9r9,Gyasi,Zardes,MLS,F,1200000.00,1200000.00,2025,Fall
8txJnmkP,PSq8SR,Maximiliano,Urruti,MLS,F,104000.00,104000.00,2025,Fall
FBEpDm1J,LsHWaf,Missael,Rodriguez,MLS,F,113400.00,113400.00,2025,Fall
Lxn7U2Xx,dMjvcn,Axel,Kei,MLS,F,140000.00,156000.00,2025,Fall
L3rv9ZC2,TPPPXb,Dany,Rosero,MLS,D,530000.00,530000.00,2025,Fall
oPLMHgdN,zmwhuJ,Joakim,Nilsson,MLS,D,1187250.00,1255750.00,2025,Fall
1WYOAoaT,hZqcXk,Sean,Davis,MLS,M,925000.00,1039000.00,2025,Fall
gen20OLx,XQ9ZMa,Aljaz,Ivacic,MLS,GK,540000.00,625000.00,2025,Fall
zaw5b2u5,hcUaE6,Elliot,Panicco,MLS,GK,230000.00,230000.00,2025,Fall
fhRI498E,jKb0KK,Bret,Halsey,MLS,D,104000.00,104000.00,2025,Fall
XjyMOKrU,up30uj,Hany,Mukhtar,NSH,M,3900000.00,5311667.00,2025,Fall
wBI8TxKH,7dJXAM,Woobens,Pacius,NSH,F,80622.00,80622.00,2025,Fall
O4XUutoa,k6k4d1,Teal,Bunbury,NSH,F,250000.00,285000.00,2025,Fall
opsdHvjf,jKMAZc,Maximus,Ekk,NSH,F,80622.00,80622.00,2025,Fall
SR6WJqci,8IMDWE,Adem,Sipic,NSH,F,80622.00,109448.00,2025,Fall
CFJ62XIs,zTZ5d3,Sam,Surridge,NSH,F,2775000.04,3208139.00,2025,Fall
piWPxTqd,UfXYot,Jeison,Palacios,NSH,D,350000.00,526667.00,2025,Fall
USH7FAxH,m3aJg2,Christopher,Applewhite,NSH,D,80622.00,90067.00,2025,Fall
fahjQnw9,Cl8aCU,Josh,Bauer,NSH,D,180000.00,203667.00,2025,Fall
r8l2ugPK,BCilxo,Jack,Maher,NSH,D,800000.00,895467.00,2025,Fall
GxCHqoOI,GkymGm,Wyatt,Meyer,NSH,D,80622.00,80622.00,2025,Fall
ynwwyVpf,hK165V,Walker,Zimmerman,NSH,D,3200000.00,3456979.00,2025,Fall
sIfBZKWw,KR2qnF,Bryan,Acosta,NSH,M,175000.00,196250.00,2025,Fall
rfqQ2C71,guPXD0,Patrick,Yazbek,NSH,M,415000.00,531013.00,2025,Fall
isKAKTlk,hwNiN6,Isaiah,Jones,NSH,M,80622.00,84622.00,2025,Fall
JFCdS2GO,nZkHOZ,Edvard,Tagseth,NSH,M,450000.00,487667.00,2025,Fall
EBOQqcZ7,KQDDVG,Gaston,Brugman,NSH,M,1200000.00,1409000.00,2025,Fall
HmqifM3O,4ztctv,Matthew,Corcoran,NSH,M,80622.00,102890.00,2025,Fall
GoyJqK9p,kuzD2m,Brian,Schwake,NSH,GK,104000.00,120800.00,2025,Fall
AUU7nXul,Agdupb,Xavier,Valdez,NSH,GK,80622.00,90622.00,2025,Fall
UMSGffLE,smhpbA,Joe,Willis,NSH,GK,600000.00,658333.00,2025,Fall
qV6WGn0V,we5Zpa,Tyler,Boyd,NSH,F,1100000.00,1105000.00,2025,Fall
GiwxpeTI,CyIru6,Jonathan,Perez,NSH,F,400000.00,470956.00,2025,Fall
aocgEFPK,u8feyB,Jacob,Shaffelburg,NSH,F,425000.00,470000.00,2025,Fall
NGRZv8u5,NEW,Jordan,Knight,NSH,D,80622.00,86455.00,2025,Fall
dz0nTg8d,MKnnK5,Daniel,Lovitz,NSH,D,525000.00,542500.00,2025,Fall
Gu1SfALg,qsCNeg,Tate,Schmitt,NSH,D,104000.00,104000.00,2025,Fall
85nST4Mg,vEE2um,Taylor,Washington,NSH,D,104000.00,104000.00,2025,Fall
8XyZyeZ1,kIOckp,Ahmed,Qasem,NSH,F,650000.00,650000.00,2025,Fall
TaSc1vZu,8cmz8u,Alex,Muyl,NSH,F,535000.00,535000.00,2025,Fall
j6KTFX2A,NjAs23,Andy,Najar,NSH,D,250000.00,280000.00,2025,Fall
JBJdOWos,BqR8ej,Julian,Gaines,NSH,D,80622.00,80622.00,2025,Fall
m1h0gafY,LrPgZw,Carles,Gil,NE,M,4250000.00,4702083.00,2025,Fall
4pIPfhvC,FkLXq5,Allan,Oyirwoth,NE,M,104000.00,120000.00,2025,Fall
k1RPYQBd,ZmB2OV,Ignatius,Ganago,NE,F,1300000.00,1300000.00,2025,Fall
XTRmd5my,irwlvY,Leonardo,Campana,NE,F,1250000.00,1372333.00,2025,Fall
Z2P1cm4O,NEW,Dor,Turgeman,NE,F,740000.00,740000.00,2025,Fall
1GaTRUbp,WfOmj1,Tanner,Beason,NE,D,325000.00,325000.00,2025,Fall
ik376ecf,q6v3Kf,Andrew,Farrell,NE,D,175000.00,175000.00,2025,Fall
l2n4E0s0,906Y56,Keegan,Hughes,NE,D,104000.00,104000.00,2025,Fall
PMnwSB44,NEW,Eric,Klein,NE,D,80622.00,86899.00,2025,Fall
42wU5ryt,9PZhMt,Santiago,Suarez,NE,D,104000.00,117222.00,2025,Fall
nBzyuq8D,t2Pehj,Mamadou,Fofana,NE,D,500000.00,616250.00,2025,Fall
Hj90GQ4T,P0Se9S,Brayan,Ceballos,NE,D,725000.00,805625.00,2025,Fall
yCQIFaSt,7VsiZj,Wyatt,Omsberg,NE,D,125000.00,137500.00,2025,Fall
M8HkHa8a,9TURpk,Jack,Panayotou,NE,M,117500.00,119500.00,2025,Fall
CZj5slNG,I9pP1J,Alhassan,Yusuf,NE,M,850000.00,945311.00,2025,Fall
pCR2Pw7H,o1aCvV,Jackson,Yueill,NE,M,1086750.00,1086750.00,2025,Fall
Uj7WtxdO,cQ8Kia,Matt,Polster,NE,M,625000.00,683333.00,2025,Fall
vAIdK5dT,ve28jZ,Alex,Bono,NE,GK,250000.00,262500.00,2025,Fall
vF3qYtac,vH0MfQ,Donovan,Parisian,NE,GK,80622.00,80622.00,2025,Fall
r4llT5HX,Z2zxOt,Matt,Turner,NE,GK,1776136.00,1942886.00,2025,Fall
FMicppT0,6d3iWE,Tomas,Chancalay,NE,F,1000000.00,1060000.00,2025,Fall
kkIfHQ0J,auH7mg,Peyton,Miller,NE,D,104000.00,106000.00,2025,Fall
vFlG2g1M,qzBy7b,Will,Sands,NE,D,275000.00,283333.00,2025,Fall
9K9cwbsV,qzoROE,Malcolm,Fry,NE,F,90000.00,95560.00,2025,Fall
yYgxvKLw,LZGGqh,Luca,Langoni,NE,F,660000.00,732283.00,2025,Fall
yFF7chq8,9vZhG2,Damario,McIntosh,NE,D,80622.00,89571.00,2025,Fall
SS2jOy56,MordnN,Brandon,Bye,NE,D,425000.00,443813.00,2025,Fall
wGpWoQKH,vCmeRa,Ilay,Feingold,NE,D,575000.00,575000.00,2025,Fall
oVmcxkzp,i6RBJe,Maxi,Moralez,NYC,M,480000.00,500000.00,2025,Fall
6quSJ7wP,NEW,Nicolas,Fernandez Mercau,NYC,M,3650000.00,3650000.00,2025,Fall
XEFhkCzT,8lIhZM,Jovan,Mijatovic,NYC,F,650000.00,687500.00,2025,Fall
ZmKzCYT1,YaMogq,Alonso,Martinez,NYC,F,700000.00,800333.00,2025,Fall
F4aHjv4w,NEW,Seymour,Reid,NYC,F,80622.00,95437.00,2025,Fall
ifwZD8Jr,aijcbl,Zidane,Yanez,NYC,F,80622.00,84789.00,2025,Fall
9vSgkaw7,KUeN9O,Prince,Amponsah,NYC,D,80622.00,80622.00,2025,Fall
BRWYtoM8,Rt4uDB,Max,Murray,NYC,D,80622.00,82470.00,2025,Fall
65K9umOI,JUU7Lr,Strahinja,Tanasijevic,NYC,D,270000.00,338750.00,2025,Fall
TOhGXvKI,FvXpYN,Thiago,Martins,NYC,D,1700000.00,2162000.00,2025,Fall
KhAg7Qi5,NEW,Raul Gustavo,,NYC,D,720000.00,812960.00,2025,Fall
UFGi6sN7,hI7qce,Jacob,Arroyave,NYC,M,80622.00,93620.00,2025,Fall
CK81gL6q,l8xhzA,Maximo,Carrizo,NYC,M,104000.00,137523.00,2025,Fall
qtvTFa7M,3jtVeQ,Jonathan,Shore,NYC,M,104000.00,116500.00,2025,Fall
03ivvR3I,6rylpv,Justin,Haak,NYC,M,225003.96,265833.00,2025,Fall
g45bF9sn,sKRoJ3,James,Sands,NYC,M,1250000.00,1318750.00,2025,Fall
cGJt68pt,NEW,Aiden,O'Neill,NYC,M,540000.00,570938.00,2025,Fall
33Zn4FYY,o5Bcq0,Keaton,Parks,NYC,M,400000.00,530000.00,2025,Fall
PBF30nW4,t6kRMg,Andres,Perea,NYC,M,660000.00,726500.00,2025,Fall
P3vbR3xa,Iem4bZ,Matt,Freese,NYC,GK,400000.00,491667.00,2025,Fall
05pc8FzD,Hlij7t,Alex,Rando,NYC,GK,80622.00,80622.00,2025,Fall
tVvfLOsz,emf0bR,Greg,Ranjitsingh,NYC,GK,104000.00,104000.00,2025,Fall
8acMfHEZ,Ih15eD,Tomas,Romero,NYC,GK,104000.00,104000.00,2025,Fall
1y2Z4Xyv,DORm5z,Talles Magno,,NYC,F,950000.00,1065000.00,2025,Fall
RqyNkEWI,a64eeN,Malachi,Jones,NYC,F,80622.00,80622.00,2025,Fall
NK1nCkLz,en7AYF,Agustin,Ojeda,NYC,F,510000.00,577833.00,2025,Fall
BafTUuI2,2WT4cw,Nico,Cavallo,NYC,D,80622.00,82470.00,2025,Fall
dQnAttZN,20KywG,Kevin,O'Toole,NYC,D,225000.00,246667.00,2025,Fall
DegsFTWN,Mt9E91,Julian,Fernandez,NYC,F,660000.00,724300.00,2025,Fall
xftEm9Uf,LmvogD,Hannes,Wolf,NYC,F,1400000.00,1510000.00,2025,Fall
iLraJUw9,fzAkmD,Drew,Baiera,NYC,D,104000.00,109936.00,2025,Fall
nYhazUe7,lULyQ0,Mitja,Ilenic,NYC,D,300000.00,391700.00,2025,Fall
xPECa306,ZxbynD,Tayvon,Gray,NYC,D,103992.00,215492.00,2025,Fall
mupdO0I7,gi1iMe,Wikelman,Carmona,RBNY,M,495000.00,500000.00,2025,Fall
Jm66B8aO,NzY9A7,Wiktor,Bogacz,RBNY,F,390000.00,516240.00,2025,Fall
DB4CoToD,FSNzHc,Roald,Mitchell,RBNY,F,104000.00,124408.00,2025,Fall
OBnA24xu,mgvjAc,Tanner,Rosborough,RBNY,F,80622.00,97640.00,2025,Fall
