id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
fuAigIgx,0KJf7h,Enzo,Newman,DAL,D,88025.00,88025.00,2026,Spring
6AU0Pnhn,kNa9r3,Geovane,de Jesus Rocha,DAL,D,400000.00,447000.00,2026,Spring
XyDIe5xC,WcI8qN,Herman,Johansson,DAL,M,600000.00,740000.00,2026,Spring
QL2k3xjQ,BuIoyF,Jaidyn,Contreras,DAL,F,88025.00,88025.00,2026,Spring
YlwjVq3C,syBor6,Joaquin,Valiente,DAL,M,400000.00,442022.00,2026,Spring
gY0fDx1X,qBFwBr,Jonathan,Sirois,DAL,GK,250000.00,267625.00,2026,Spring
aMN70kSq,WNlydA,Joshua,Torquato,DAL,D,88025.00,96025.00,2026,Spring
gS4DHxHC,pCOY3D,Kaick,da Silva Ferreira,DAL,M,200000.00,251900.00,2026,Spring
E4jyeKHW,rEhKWT,Kaka,Scabin,DAL,D,88025.00,88025.00,2026,Spring
K7cgLD0t,LGeMOB,Lalas,Abubakar,DAL,D,460000.00,495000.00,2026,Spring
8JYq0Inb,BG10W3,Logan,Farrington,DAL,F,350000.00,417000.00,2026,Spring
11SZnYUp,oH53s0,Louicius,Deedson,DAL,F,400000.00,450319.00,2026,Spring
MMXFKPOg,B26yrT,Michael,Collodi,DAL,GK,113400.00,125825.00,2026,Spring
adk5QXiu,1xk5Q2,Nicholas,Simmonds,DAL,F,88025.00,102704.00,2026,Spring
R6mR7MO2,x6gpeI,Nolan,Norris,DAL,D,200000.00,218642.00,2026,Spring
4MGRRj4h,6wLo0p,Osaze,Urhoghide,DAL,D,580000.00,643982.00,2026,Spring
NRZEYYgp,Clxk8J,Patrickson,Delgado,DAL,M,260000.00,286280.00,2026,Spring
txfgX2ls,EmedQk,Petar,Musa,DAL,F,2450000.00,2880000.00,2026,Spring
754E6kk4,VUUTgD,Ramiro,Moschen Benetti,DAL,M,575000.00,575000.00,2026,Spring
2RtRsHbx,S2fpSe,Ran,Binyamin,DAL,M,275000.00,302083.00,2026,Spring
ezDYKtiC,YinVRz,Ricky,Louis,DAL,F,88025.00,88858.00,2026,Spring
0a5IzCQs,PWdaRg,Sam,Sarver,DAL,F,113400.00,113400.00,2026,Spring
ecpAlhSE,59jtgX,Santiago,Moreno,DAL,F,803125.00,938387.00,2026,Spring
vkhtRPfO,WvsCPX,Sebastien,Ibeagha,DAL,D,730000.00,793625.00,2026,Spring
Y5ucZIis,CpdcXE,Shaq,Moore,DAL,D,800000.00,870000.00,2026,Spring
imWMwrga,KlfPZ7,Slade,Starnes,DAL,D,88025.00,93472.00,2026,Spring
E8QZO7p9,oXrUEs,Tsiki,Ntsabeleng,DAL,M,230000.00,257000.00,2026,Spring
pyylo9bI,4g7nPl,Agustin,Resch,HOU,D,88025.00,88025.00,2026,Spring
qDTthNK5,btU3ck,Agustin,Bouzat,HOU,M,624996.00,705746.00,2026,Spring
cRQmkMgq,wLStAc,Antonio Carlos,Cunha Capocasali Junior,HOU,D,750000.00,832676.00,2026,Spring
IfYoG2EF,dyjEdO,Blake,Gillingham,HOU,GK,88025.00,88025.00,2026,Spring
8fA2WMYL,ryTFNK,Diadie,Samassekou,HOU,M,714996.00,771871.00,2026,Spring
S266WjhO,jJ6suq,Duane,Holmes,HOU,M,550000.00,628000.00,2026,Spring
88zo5xuT,TdG29B,Erik,Sviatchenko,HOU,D,850000.00,925000.00,2026,Spring
yAeFI7GM,AwnCtI,Exon,Arzu,HOU,F,113400.00,117998.00,2026,Spring
XlzS682I,n1Eaka,Ezequiel,Ponce,HOU,F,2738012.00,3000212.00,2026,Spring
WG9xcvYM,nf4icp,Felipe,de Andrade Vieira,HOU,D,225000.00,252500.00,2026,Spring
O046O9LQ,YthKDS,Franco,Negri,HOU,D,113400.00,115605.00,2026,Spring
t5UGToSE,kGFKNM,Guilherme,,HOU,F,1528572.00,1925230.00,2026,Spring
qtMQ8X19,xJSPr9,Hector,Herrera,HOU,M,525000.00,568750.00,2026,Spring
nStSy0l0,yftAuU,Ibrahim,Aliyu,HOU,F,525000.00,576379.00,2026,Spring
AkosKAMk,zpqry4,Jack,McGlynn,HOU,M,776000.00,910320.00,2026,Spring
nBaqB0wd,AcehZZ,Jimmy,Maurer,HOU,GK,225000.00,225000.00,2026,Spring
cJFCbVm5,AdtYHT,Jonathan,Bond,HOU,GK,750000.00,809704.00,2026,Spring
MawfJCCX,gxHlLE,Artur,de Lima,HOU,M,875004.00,958379.00,2026,Spring
WmADZfXv,rHfNvk,Lawrence,Ennali,HOU,F,500000.00,574250.00,2026,Spring
sqnm2Cw4,WkNrLg,Logan,Erb,HOU,GK,88025.00,93373.00,2026,Spring
K9UATRxS,UZA7pE,Lucas,Halter,HOU,D,1265004.00,1416921.00,2026,Spring
005qnetw,VlbbYE,Mateusz,Bogusz,HOU,M,2349996.00,2521048.00,2026,Spring
o2pf0RAQ,aRTM0N,Matthew,Arana,HOU,M,88025.00,101986.00,2026,Spring
HIWAby0a,RzIcn3,Nick,Markanich,HOU,F,184962.00,202778.00,2026,Spring
3M7s5ulk,nKd6rU,Ondrej,Lingr,HOU,M,849996.00,938074.00,2026,Spring
0PCbXbhB,CiwWxZ,Reese,Miller,HOU,D,88025.00,92668.00,2026,Spring
iPauBzWI,OsFZC9,Sam,Vines,HOU,D,900000.00,912500.00,2026,Spring
qs833IYo,VQV5Mz,Sebastian,Rodriguez,HOU,M,88025.00,96675.00,2026,Spring
q9C00bHU,tpgn98,Toyosi,Olusanya,HOU,F,418000.00,463219.00,2026,Spring
4WrTJ9BS,UnRQKK,Alexander,Shaw,MIA,M,88025.00,88025.00,2026,Spring
mJqaECwm,rgIjtC,Daniel,Pinter,MIA,F,88025.00,88025.00,2026,Spring
LpJrAFwH,Lig8F1,David,Ruiz,MIA,M,200000.00,231887.00,2026,Spring
e6nElmgG,wBbthZ,David,Ayala,MIA,M,650000.00,771000.00,2026,Spring
pHZneYt3,wKV7zK,Dayne,St. Clair,MIA,GK,745313.00,808730.00,2026,Spring
bPyC2ZeJ,5dQ27f,Ezequiel,Abadia-Reda,MIA,D,88025.00,88025.00,2026,Spring
9GziE1od,y0aMB4,Facundo,Mura,MIA,D,850000.00,1026875.00,2026,Spring
RsLCDfwm,fSBXvy,German,Berterame,MIA,F,2800000.00,3824200.00,2026,Spring
9ivnQ3Mt,eEQWvm,Gonzalo,Lujan,MIA,D,630000.00,921750.00,2026,Spring
J9DdSNun,qLZ1oS,Ian,Fray,MIA,D,375000.00,429000.00,2026,Spring
jMJHNPZJ,qsnC4y,Israel,Boatwright,MIA,D,113400.00,115400.00,2026,Spring
KBuCLRkU,f5LSPK,Lionel,Messi,MIA,F,25000000.00,28333333.00,2026,Spring
AIu1LqZf,bJV2Ff,Luis,Barraza,MIA,GK,113400.00,120900.00,2026,Spring
4Hh7Trav,h8YhHp,Luis,Suarez,MIA,F,803125.00,803125.00,2026,Spring
2GiBN2oh,Um2r5Z,Mateo,Silvetti,MIA,F,550000.00,607078.00,2026,Spring
uPhuP1hi,4p5jPn,Maximiliano,Falcon,MIA,D,600000.00,674250.00,2026,Spring
BJFh83uI,NvMVNo,Micael,dos Santos Silva,MIA,D,750000.00,892440.00,2026,Spring
6F9gp6ci,EXqzb8,Noah,Allen,MIA,D,375000.00,434653.00,2026,Spring
lG39JADR,MeyM0E,Rocco,Rios Novo,MIA,GK,200000.00,224100.00,2026,Spring
y7PocF9G,cY2wwT,Rodrigo,De Paul,MIA,M,7569000.00,9688320.00,2026,Spring
rsc2ujI9,uwPQzO,Santiago,Morales,MIA,M,130000.00,138333.00,2026,Spring
HtZInuNd,IAK8p4,Sergio,Reguilon,MIA,D,1700000.00,1800000.00,2026,Spring
7lCBOwJW,KMJZpr,Tadeo,Allende,MIA,F,625000.00,1000000.00,2026,Spring
5YwVu8Wp,Lq8lo5,Telasco,Segovia,MIA,M,325000.00,360000.00,2026,Spring
sJ8WGMIU,bSacoi,Tyler,Hall,MIA,D,113400.00,113400.00,2026,Spring
JUigT0zy,Yd6Dee,Yannick,Bright,MIA,M,385000.00,464192.00,2026,Spring
la88JRhg,Rzpy85,Benja,Cremaschi,MIA,M,425000.00,527500.00,2026,Spring
MleDmaXx,SYuJFn,Ascel,Essengue,LA,D,88025.00,88025.00,2026,Spring
CvidaIYi,5NmNkE,Brady,Scott,LA,GK,113400.00,113400.00,2026,Spring
5zvEmQqH,fyKdS9,Carlos,Garces,LA,D,480000.00,518000.00,2026,Spring
3JxW8Rnc,HplY77,Chris,Rindov,LA,D,113400.00,122150.00,2026,Spring
6cnyHJwT,i6P8hs,Edwin,Cerrillo,LA,M,650000.00,662500.00,2026,Spring
WFFXW8iA,QIgXHP,Elijah,Wynder,LA,M,325000.00,352208.00,2026,Spring
GWuX6xIs,3msDVm,Erik,Thommy,LA,M,600000.00,706667.00,2026,Spring
YaxX8kZG,LK1Qm8,Gabriel,Fortes Chaves,LA,F,1680000.00,2459000.00,2026,Spring
qUrIZEfx,SwOE5r,Gino,Vivi,LA,F,113400.00,113400.00,2026,Spring
GXXTboZW,YNdXOw,Harbor,Miller,LA,D,88025.00,88025.00,2026,Spring
ynM4mpn2,e6Mheb,Isaiah,Parente,LA,M,113400.00,113400.00,2026,Spring
DHHIqWLN,R4qjCF,Jakob,Glesnes,LA,D,826087.00,1268503.00,2026,Spring
TOFvi66k,4DVi8V,Joao,Klauss de Mello,LA,F,2187500.00,2915000.00,2026,Spring
EoYwO6xA,w3Dbfq,John,Nelson,LA,D,350000.00,350000.00,2026,Spring
SXbP6ONt,fB6qyS,Joseph,Paintsil,LA,F,3456000.00,4502000.00,2026,Spring
tzAqaTa8,tXNgqg,JT,Marcinkowski,LA,GK,302000.00,302000.00,2026,Spring
BiLgFBKA,8qrLjT,Julian,Aude,LA,D,375000.00,385000.00,2026,Spring
4vkAs3p5,6rylpv,Justin,Haak,LA,D,752841.00,810561.00,2026,Spring
xeJSV1Zj,nN5GbF,Lucas,Sanabria,LA,M,640000.00,742800.00,2026,Spring
VUPsgBGA,49FixR,Marco,Reus,LA,M,604364.00,902364.00,2026,Spring
Cudp60xq,7jqtkV,Matheus,Nascimento de Paula,LA,F,650000.00,707000.00,2026,Spring
tCDhTqcF,cJ1aFl,Mauricio,Cuevas,LA,D,250000.00,268500.00,2026,Spring
yxpaD39g,MWncZP,Maya,Yoshida,LA,D,640000.00,715781.00,2026,Spring
AQ34ePOu,ghX5T6,Miki,Yamane,LA,D,850000.00,916667.00,2026,Spring
8ZUTCZWH,77gTXx,Novak,Micovic,LA,GK,200000.00,200000.00,2026,Spring
ksyQzt2u,cRM5Zv,Riqui,Puig,LA,M,5125000.00,5792188.00,2026,Spring
CICCDDBL,3KWaKs,Riley,Dalgado,LA,D,88025.00,88025.00,2026,Spring
coiyFITX,iXvxrl,Ruben,Ramos,LA,M,113400.00,113400.00,2026,Spring
RjL3eTh4,Nu3quC,Tucker,Lepley,LA,M,113400.00,115086.00,2026,Spring
ZQQD1oZR,Z33fQJ,Aaron,Long,LAFC,D,445000.00,1050000.00,2026,Spring
4DpwWjQh,5uVJCV,Adrian,Wibowo,LAFC,F,113400.00,113400.00,2026,Spring
ZPQPzDKG,zwouvw,Amin,Boudri,LAFC,M,650000.00,742000.00,2026,Spring
a9H8Oe8r,clQDJv,Artem,Smolyakov,LAFC,D,550000.00,613297.00,2026,Spring
nYJo4jE3,DPPTLV,Cabral,Carter,LAFC,GK,88025.00,91775.00,2026,Spring
vvvQGJfG,MX7Hqf,Christian,Diaz,LAFC,D,88025.00,88025.00,2026,Spring
kc6YlkSW,kj7uy3,David,Martinez,LAFC,F,550000.00,550000.00,2026,Spring
I4qXZLW8,BGR3OI,Denis,Bouanga,LAFC,F,4000000.00,4939217.00,2026,Spring
OGWQ2B6U,fUEfHh,Eddie,Segura,LAFC,D,722500.00,722500.00,2026,Spring
BVK5d29u,xbFiA6,Heung-min,Son,LAFC,F,10368750.00,11152852.00,2026,Spring
RGDYVAvC,jzRpy8,Hugo,Lloris,LAFC,GK,800000.00,800000.00,2026,Spring
A6yKVrs4,RYxORT,Igor,Jesus Lima,LAFC,M,625000.00,691684.00,2026,Spring
br8IHnwD,u8feyB,Jacob,Shaffelburg,LAFC,F,475000.00,520000.00,2026,Spring
X41cdGYq,E3ukys,Jeremy,Ebobisse,LAFC,F,722500.00,722500.00,2026,Spring
DrktHzjn,M1HU2U,Jude,Terry,LAFC,M,113400.00,149798.00,2026,Spring
rQksyJXl,RoN0CI,Kenny,Nielsen,LAFC,D,88025.00,88025.00,2026,Spring
h6vA5fkx,luXodc,Lorenzo,Dellavalle,LAFC,D,113400.00,117150.00,2026,Spring
3ocuibEx,CVrvYc,Mark,Delgado,LAFC,M,1055000.00,1055000.00,2026,Spring
LvB886AG,KhQz5C,Mathieu,Choiniere,LAFC,M,725000.00,725000.00,2026,Spring
uZrxicHt,wLtpwJ,Matt,Evans,LAFC,M,88025.00,88025.00,2026,Spring
OfdVowfM,Jo3Z7P,Nathan,Ordaz,LAFC,F,500000.00,545000.00,2026,Spring
ngX4phQW,5hLXAg,Nkosi,Tafari,LAFC,D,481500.00,481500.00,2026,Spring
CoWfJocj,lqQLml,Ryan,Hollingshead,LAFC,D,550000.00,550000.00,2026,Spring
mvpWAi48,AgT3fx,Ryan,Raposo,LAFC,M,220000.00,220000.00,2026,Spring
uAmdwR1n,etkYZD,Ryan,Porteous,LAFC,D,725000.00,760260.00,2026,Spring
d0jRkFbA,Ijn3x2,Sergi,Palencia,LAFC,D,725000.00,745000.00,2026,Spring
eKHWGuAk,zQ3Hoy,Stephen,Eustaquio,LAFC,M,1800000.00,1800000.00,2026,Spring
rJKZqHzB,ephAWk,Thomas,Hasal,LAFC,GK,200000.00,210133.00,2026,Spring
lWSEDk6k,XrNUj3,Timothy,Tillman,LAFC,M,825000.00,881400.00,2026,Spring
vnSNUpbY,we5Zpa,Tyler,Boyd,LAFC,F,1430000.00,1435000.00,2026,Spring
iYjMOdYe,dl6O5J,Alec,Smir,MNUFC,GK,113400.00,113400.00,2026,Spring
c5viqmNL,DmaHrR,Anthony,Markanich Jr.,MNUFC,D,350000.00,395700.00,2026,Spring
uVsK9rLG,J9RPyz,Bongokuhle,Hlongwane,MNUFC,F,1000000.00,1142500.00,2026,Spring
HLZCpuHC,tmCAlx,Carlos,Harvey,MNUFC,M,285000.00,317063.00,2026,Spring
ivUgcIox,EDpmum,D.J.,Taylor,MNUFC,D,210000.00,240117.00,2026,Spring
tyu7blI4,HS7vOL,Darius,Randell,MNUFC,F,88025.00,98419.00,2026,Spring
K97bp786,A2FACu,Devin,Padelford,MNUFC,D,160000.00,179500.00,2026,Spring
vJ71t4z4,GEbMkH,Dominik,Fitz,MNUFC,M,890000.00,893000.00,2026,Spring
LhvcJW3D,Zoh00k,Drake,Callender,MNUFC,GK,450000.00,505917.00,2026,Spring
mgklNQCG,hNyi6I,James,Rodriguez,MNUFC,M,684000.00,684000.00,2026,Spring
FhbSXHnK,S3w7gO,Jefferson,Diaz,MNUFC,D,435000.00,435000.00,2026,Spring
uDsCS6CF,9NiPXR,Joaquin,Pereyra,MNUFC,M,900000.00,1089000.00,2026,Spring
KTf7tUP7,14Kf39,Jordan,Adebayo-Smith,MNUFC,F,113400.00,130620.00,2026,Spring
uRshwK4R,705d11,Julian,Gressel,MNUFC,M,1204005.00,1204005.00,2026,Spring
7DRULe6C,a7elUv,Kelvin,Yeboah,MNUFC,F,1360000.00,1562700.00,2026,Spring
V52dKiNN,AlSou3,Kenyel,Michel,MNUFC,F,113400.00,113400.00,2026,Spring
R6ie4Uvi,6oCBQJ,Kieran,Chandler,MNUFC,D,88025.00,88025.00,2026,Spring
wMvs4hEM,lmKHWE,Kyle,Duncan,MNUFC,D,400000.00,437889.00,2026,Spring
w4PvFt6f,3mXamf,Mamadou,Dieng,MNUFC,F,88025.00,91172.00,2026,Spring
hlmHvxCA,Ei4QuF,Marcus,Caldeira,MNUFC,F,88025.00,88025.00,2026,Spring
7OWsuqQg,Xd1KXs,Mauricio,Gonzalez,MNUFC,F,240000.00,240000.00,2026,Spring
3G26ZVmE,Q1MetB,Michael,Boxall,MNUFC,D,800000.00,927500.00,2026,Spring
WhIpSONJ,K5eSuw,Morris,Duggan,MNUFC,D,113400.00,113400.00,2026,Spring
kP3fTPvT,gVRJD0,Nectarios,Triantis,MNUFC,M,670000.00,732665.00,2026,Spring
SUghVeGl,AdWXcK,Nicolas,Romero,MNUFC,D,455000.00,492500.00,2026,Spring
NRMfeuYq,TavnW1,Owen,Gene,MNUFC,M,420000.00,450100.00,2026,Spring
xzfL0qVX,rETzJj,Peter,Stroud,MNUFC,M,185000.00,223083.00,2026,Spring
9RNdUFx6,6d3iWE,Tomas,Chancalay,MNUFC,F,1150000.00,1274375.00,2026,Spring
OGcqqiN0,DQeDCd,Wil,Trapp,MNUFC,M,550000.00,602500.00,2026,Spring
QmBc3Hkl,IkUXuz,Britton,Fischer,MNUFC,D,88025.00,88025.00,2026,Spring
HxOt1lIP,jQ4Pau,Ho-yeon,Jung,MNUFC,M,131000.00,168039.00,2026,Spring
0EXXTQ8A,kO1FKN,Kayne,Rizvanovich,MNUFC,GK,88025.00,90347.00,2026,Spring
Z2VHif5C,AiYSce,Matus,Kmet,MNUFC,D,210000.00,227469.00,2026,Spring
VD5xM4Jq,ktP12A,Wessel,Speel,MNUFC,GK,113400.00,113400.00,2026,Spring
iPVKnkxy,QLOAL8,Dominique,Badji,MLS,F,400000.00,435000.00,2026,Spring
Tj3mwvLT,y18eKu,Nelson,Quinones,MLS,F,276996.00,297890.00,2026,Spring
YEK9gYiC,s04Kjl,Paxton,Pomykal,MLS,M,1200000.00,1308000.00,2026,Spring
oxameRrK,zmwhuJ,Joakim,Nilsson,MLS,D,1221175.00,1289675.00,2026,Spring
EYVmXNXr,t3DC6p,Jonathan,Rodriguez,MLS,F,2050000.00,2902500.00,2026,Spring
1aLP226p,8IMDWE,Adem,Sipic,NSH,F,113400.00,142226.00,2026,Spring
6UO47Ajl,kIOckp,Ahmed,Qasem,NSH,F,650000.00,650000.00,2026,Spring
nD1Ob6Ry,8cmz8u,Alex,Muyl,NSH,F,655000.00,655000.00,2026,Spring
P6XpCel7,NjAs23,Andy,Najar,NSH,D,550000.00,603333.00,2026,Spring
m9ECTu1f,kuzD2m,Brian,Schwake,NSH,GK,150000.00,166800.00,2026,Spring
RdB0IEOC,KR2qnF,Bryan,Acosta,NSH,M,185000.00,200500.00,2026,Spring
7CN6Cxgr,23lTc7,Charles-Emile,Brunet,NSH,M,88025.00,88025.00,2026,Spring
GPaeKUgn,m3aJg2,Christopher,Applewhite,NSH,D,88025.00,97470.00,2026,Spring
ugocP0iH,O0Tte6,Cristian,Espinoza,NSH,F,1958333.00,2343567.00,2026,Spring
5CRtyaFn,MKnnK5,Daniel,Lovitz,NSH,D,410000.00,427500.00,2026,Spring
3vh5w0ZK,nZkHOZ,Edvard,Tagseth,NSH,M,720000.00,736667.00,2026,Spring
HHL6JmLg,up30uj,Hany,Mukhtar,NSH,M,4000000.00,5411667.00,2026,Spring
Ncjyftfd,5gStrH,Isaiah,LeFlore,NSH,D,88025.00,88025.00,2026,Spring
kMLUHtGg,hwNiN6,Isaiah,Jones,NSH,M,113400.00,117400.00,2026,Spring
R28IzaPK,BCilxo,Jack,Maher,NSH,D,900000.00,995467.00,2026,Spring
ZLEwl2Hb,UfXYot,Jeison,Palacios,NSH,D,700000.00,1097500.00,2026,Spring
4BobpCsP,smhpbA,Joe,Willis,NSH,GK,200000.00,216000.00,2026,Spring
vT9ZjThX,qsvdg0,Jordan,Knight,NSH,D,88025.00,93858.00,2026,Spring
vG1vyVHc,Cl8aCU,Josh,Bauer,NSH,D,230000.00,253667.00,2026,Spring
XfWWVmXV,pvfrfm,Malachi,Molina,NSH,D,88025.00,100741.00,2026,Spring
htMXKZ6H,4ztctv,Matthew,Corcoran,NSH,M,113400.00,135668.00,2026,Spring
MRM2wuCx,4oQXWf,Maxwell,Woledzi,NSH,D,650000.00,667500.00,2026,Spring
FRkNHRgf,guPXD0,Patrick,Yazbek,NSH,M,500000.00,616013.00,2026,Spring
QuWHCcJu,ZslpYA,Reed,Baker-Whiting,NSH,D,275000.00,283000.00,2026,Spring
rXTHpHQx,zTZ5d3,Sam,Surridge,NSH,F,5280000.00,5933000.00,2026,Spring
Z8hoLuAG,rRJcQi,Shak,Mohammed,NSH,F,88025.00,89692.00,2026,Spring
FsUalvWD,TUhSOi,Thomas,Williams,NSH,D,150000.00,163875.00,2026,Spring
M8lUjn6A,cBrBgg,Warren,Madrigal,NSH,F,350000.00,403500.00,2026,Spring
O6K9CQNg,7dJXAM,Woobens,Pacius,NSH,F,113400.00,113400.00,2026,Spring
ALJ1CZrL,Agdupb,Xavier,Valdez,NSH,GK,88025.00,98025.00,2026,Spring
SCOg6J8I,I9pP1J,Alhassan,Yusuf,NE,M,900000.00,995311.00,2026,Spring
Gyi66Xug,FkLXq5,Allan,Oyirwoth,NE,M,125000.00,141000.00,2026,Spring
HwbXrIhk,q6v3Kf,Andrew,Farrell,NE,D,113400.00,113400.00,2026,Spring
j8dEMmsN,P0Se9S,Brayan,Ceballos,NE,D,775000.00,855625.00,2026,Spring
WJv7n3IA,1HH6Xx,Brooklyn,Raines,NE,M,400000.00,443250.00,2026,Spring
CjRtPRo0,LrPgZw,Carles,Gil,NE,M,4500000.00,4952083.00,2026,Spring
2PuBsiX4,d0EQgN,Cristiano,Oliveira,NE,M,88025.00,99025.00,2026,Spring
BsxBFxpc,9vZhG2,Damario,McIntosh,NE,D,113400.00,122349.00,2026,Spring
Pf4w671f,5kpuwp,Diego,Fagundez,NE,F,300000.00,316250.00,2026,Spring
jRbx1BL9,vH0MfQ,Donovan,Parisian,NE,GK,88025.00,88025.00,2026,Spring
wrtTmgSt,RJV8dC,Dor,Turgeman,NE,F,800000.00,800000.00,2026,Spring
kjQ93ZtH,tvk63n,Eric,Klein,NE,D,88025.00,94302.00,2026,Spring
HuDfNFvm,0XgFHP,Ethan,Kohler,NE,D,280000.00,308800.00,2026,Spring
Kx4vSwG1,Vzzcyn,Griffin,Yow,NE,F,675000.00,810875.00,2026,Spring
QGVUrc9E,vCmeRa,Ilay,Feingold,NE,D,575000.00,575000.00,2026,Spring
AwNIDR1I,9TURpk,Jack,Panayotou,NE,M,140000.00,142000.00,2026,Spring
BHGTXLcg,o1aCvV,Jackson,Yueill,NE,M,1141087.00,1141087.00,2026,Spring
A1pIpnIM,GImjvE,JD,Gunn,NE,GK,113400.00,116181.00,2026,Spring
La8kF8bC,906Y56,Keegan,Hughes,NE,D,113400.00,113400.00,2026,Spring
s91mFdg0,irwlvY,Leonardo,Campana,NE,F,1494992.00,1617325.00,2026,Spring
pIsWobOO,LZGGqh,Luca,Langoni,NE,F,715000.00,787283.00,2026,Spring
DbTPTqMv,qzoROE,Malcolm,Fry,NE,F,113400.00,118960.00,2026,Spring
QkU6lDZV,t2Pehj,Mamadou,Fofana,NE,D,800000.00,916250.00,2026,Spring
JQ1MWKbe,p0l0LZ,Marcos,Zambrano,NE,F,113400.00,135659.00,2026,Spring
6xzByJmd,Z2zxOt,Matt,Turner,NE,GK,1776136.32,1942886.32,2026,Spring
6hSXj42c,cQ8Kia,Matt,Polster,NE,M,675000.00,733333.00,2026,Spring
Q6mnEMMA,auH7mg,Peyton,Miller,NE,D,113400.00,115400.00,2026,Spring
D6nu2XIG,9PZhMt,Santiago,Suarez,NE,D,120000.00,133222.00,2026,Spring
8YaiqoUl,WfOmj1,Tanner,Beason,NE,D,350000.00,350000.00,2026,Spring
m9DItmhE,qzBy7b,Will,Sands,NE,D,325000.00,333333.00,2026,Spring
36y72zvq,en7AYF,Agustin,Ojeda,NYC,F,540000.00,607833.00,2026,Spring
b6vSlwTo,kEwxJ6,Aiden,O'Neill,NYC,M,600000.00,630938.00,2026,Spring
NcUDkknq,YaMogq,Alonso,Martinez,NYC,F,750000.00,850333.00,2026,Spring
EaWZJ8nv,t6kRMg,Andres,Perea,NYC,M,695000.00,757000.00,2026,Spring
I7YQ4cI1,wuq6ap,Cooper,Flax,NYC,F,88025.00,88025.00,2026,Spring
o2TADEB1,fzAkmD,Drew,Baiera,NYC,D,113400.00,119336.00,2026,Spring
Ywykv8w8,emf0bR,Greg,Ranjitsingh,NYC,GK,113400.00,113400.00,2026,Spring
SCiaN5Nv,LmvogD,Hannes,Wolf,NYC,F,1400000.00,1510000.00,2026,Spring
ary9r2y5,hI7qce,Jacob,Arroyave,NYC,M,113400.00,126398.00,2026,Spring
U5ySIM4C,sKRoJ3,James,Sands,NYC,M,1250000.00,1318750.00,2026,Spring
Y03s6o9x,3jtVeQ,Jonathan,Shore,NYC,M,113400.00,125900.00,2026,Spring
q77RAcQc,8lIhZM,Jovan,Mijatovic,NYC,F,700000.00,737500.00,2026,Spring
k2x6ZDWP,Mt9E91,Julian,Fernandez,NYC,F,720000.00,784300.00,2026,Spring
CsGp5T3O,9QwYSu,Kai,Trewin,NYC,M,275000.00,311542.00,2026,Spring
FqKHQ8B2,7KC7xh,Kamran,Acito,NYC,D,88025.00,88025.00,2026,Spring
1tlxDYYS,o5Bcq0,Keaton,Parks,NYC,M,1000000.00,1130000.00,2026,Spring
23RvBlT6,20KywG,Kevin,O'Toole,NYC,D,300000.00,323333.00,2026,Spring
wH2YZcnW,vHHKlo,Kevin,Pierre Jr.,NYC,M,88025.00,90226.00,2026,Spring
UjYLMOTm,mX7Our,Mac,Learned,NYC,GK,88025.00,88025.00,2026,Spring
ZCFZ1fjA,a64eeN,Malachi,Jones,NYC,F,113400.00,113400.00,2026,Spring
VSSWUJ5S,Iem4bZ,Matt,Freese,NYC,GK,675000.00,795833.00,2026,Spring
iRjLML93,Rt4uDB,Max,Murray,NYC,D,88025.00,89873.00,2026,Spring
IRed8Prc,i6RBJe,Maxi,Moralez,NYC,M,480000.00,500000.00,2026,Spring
DhiAAZas,l8xhzA,Maximo,Carrizo,NYC,M,150000.00,183523.00,2026,Spring
aw1aG0UR,lULyQ0,Mitja,Ilenic,NYC,M,300000.00,391700.00,2026,Spring
1jh64zX8,2WT4cw,Nico,Cavallo,NYC,D,113400.00,115248.00,2026,Spring
VlDTcax3,0xroUl,Nicolas,Fernandez Mercau,NYC,F,3650000.00,3650000.00,2026,Spring
w16dzQXN,GlfN7r,Peter,Molinari,NYC,M,88025.00,92654.00,2026,Spring
M4nRpjDV,re1vel,Raul Gustavo,,NYC,D,720000.00,812960.00,2026,Spring
FoVbEDR0,KI2zSJ,Seymour,Reid,NYC,F,88025.00,102840.00,2026,Spring
hQKwaXs3,JUU7Lr,Strahinja,Tanasijevic,NYC,D,300000.00,368750.00,2026,Spring
hqdBV6GY,DORm5z,Talles Magno,,NYC,F,1250000.00,1365000.00,2026,Spring
Vlhhb9Lk,ZxbynD,Tayvon,Gray,NYC,D,550000.00,664000.00,2026,Spring
IiyKPPHR,FvXpYN,Thiago,Martins,NYC,D,1800000.00,2262000.00,2026,Spring
yP797eJN,Ih15eD,Tomas,Romero,NYC,GK,113400.00,113400.00,2026,Spring
T63yHYTA,aijcbl,Zidane,Yanez,NYC,F,113400.00,117567.00,2026,Spring
h99KAswN,clQi4j,Adri,Mehmeti,RBNY,M,113400.00,158980.00,2026,Spring
5brJttJw,DKH3v4,Aidan,Stokes,RBNY,GK,113400.00,130168.00,2026,Spring
gmdx6chi,C40z2E,Aiden,Jarvis,RBNY,M,88025.00,105110.00,2026,Spring
YnLufbiJ,amfmjV,AJ,Marcucci,RBNY,GK,205000.00,230060.00,2026,Spring
VI0klSgU,YXPgPm,Andy,Rojas,RBNY,F,185000.00,213131.00,2026,Spring
