id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
MawfJCCX,,Jose Artur,de Lima Junior,HOU,M,875004.00,958379.00,2026,Spring
WmADZfXv,,Lawrence,Ennali,HOU,F,500000.00,574250.00,2026,Spring
sqnm2Cw4,,Logan,Erb,HOU,GK,88025.00,93373.00,2026,Spring
K9UATRxS,,Lucas,Halter,HOU,D,1265004.00,1416921.00,2026,Spring
005qnetw,,Mateusz,Bogusz,HOU,M,2349996.00,2521048.00,2026,Spring
o2pf0RAQ,,Matthew,Arana,HOU,M,88025.00,101986.00,2026,Spring
HIWAby0a,,Nick,Markanich,HOU,F,184962.00,202778.00,2026,Spring
3M7s5ulk,,Ondrej,Lingr,HOU,M,849996.00,938074.00,2026,Spring
0PCbXbhB,,Reese,Miller,HOU,D,88025.00,92668.00,2026,Spring
iPauBzWI,,Sam,Vines,HOU,D,900000.00,912500.00,2026,Spring
qs833IYo,,Sebastian,Rodriguez,HOU,M,88025.00,96675.00,2026,Spring
q9C00bHU,,Toyosi,Olusanya,HOU,F,418000.00,463219.00,2026,Spring
4WrTJ9BS,,Alexander,Shaw,MIA,M,88025.00,88025.00,2026,Spring
mJqaECwm,,Daniel,Pinter,MIA,F,88025.00,88025.00,2026,Spring
LpJrAFwH,,David,Ruiz,MIA,M,200000.00,231887.00,2026,Spring
e6nElmgG,,David,Ayala,MIA,M,650000.00,771000.00,2026,Spring
pHZneYt3,,Dayne,St. Clair,MIA,GK,745313.00,808730.00,2026,Spring
bPyC2ZeJ,,Ezequiel,Abadia-Reda,MIA,D,88025.00,88025.00,2026,Spring
9GziE1od,,Facundo,Mura,MIA,D,850000.00,1026875.00,2026,Spring
RsLCDfwm,,German,Berterame,MIA,F,2800000.00,3824200.00,2026,Spring
9ivnQ3Mt,,Gonzalo,Lujan,MIA,D,630000.00,921750.00,2026,Spring
J9DdSNun,,Ian,Fray,MIA,D,375000.00,429000.00,2026,Spring
jMJHNPZJ,,Israel,Boatwright,MIA,D,113400.00,115400.00,2026,Spring
KBuCLRkU,,Lionel,Messi,MIA,F,25000000.00,28333333.00,2026,Spring
AIu1LqZf,,Luis,Barraza,MIA,GK,113400.00,120900.00,2026,Spring
4Hh7Trav,,Luis,Suarez,MIA,F,803125.00,803125.00,2026,Spring
2GiBN2oh,,Mateo,Silvetti,MIA,F,550000.00,607078.00,2026,Spring
uPhuP1hi,,Maximiliano,Falcon,MIA,D,600000.00,674250.00,2026,Spring
BJFh83uI,,Micael,dos Santos Silva,MIA,D,750000.00,892440.00,2026,Spring
6F9gp6ci,,Noah,Allen,MIA,D,375000.00,434653.00,2026,Spring
lG39JADR,,Rocco,Rios Novo,MIA,GK,200000.00,224100.00,2026,Spring
y7PocF9G,,Rodrigo,De Paul,MIA,M,7569000.00,9688320.00,2026,Spring
rsc2ujI9,,Santiago,Morales,MIA,M,130000.00,138333.00,2026,Spring
HtZInuNd,,Sergio,Reguilon,MIA,D,1700000.00,1800000.00,2026,Spring
7lCBOwJW,,Tadeo,Allende,MIA,F,625000.00,1000000.00,2026,Spring
5YwVu8Wp,,Telasco,Segovia,MIA,M,325000.00,360000.00,2026,Spring
sJ8WGMIU,,Tyler,Hall,MIA,D,113400.00,113400.00,2026,Spring
JUigT0zy,,Yannick,Bright,MIA,M,385000.00,464192.00,2026,Spring
la88JRhg,,Benja,Cremaschi,MIA,M,425000.00,527500.00,2026,Spring
MleDmaXx,,Ascel,Essengue,LA,D,88025.00,88025.00,2026,Spring
CvidaIYi,,Brady,Scott,LA,GK,113400.00,113400.00,2026,Spring
5zvEmQqH,,Carlos,Garces,LA,D,480000.00,518000.00,2026,Spring
3JxW8Rnc,,Chris,Rindov,LA,D,113400.00,122150.00,2026,Spring
6cnyHJwT,,Edwin,Cerrillo,LA,M,650000.00,662500.00,2026,Spring
WFFXW8iA,,Elijah,Wynder,LA,M,325000.00,352208.00,2026,Spring
GWuX6xIs,,Erik,Thommy,LA,M,600000.00,706667.00,2026,Spring
YaxX8kZG,,Gabriel,Fortes Chaves,LA,F,1680000.00,2459000.00,2026,Spring
qUrIZEfx,,Gino,Vivi,LA,F,113400.00,113400.00,2026,Spring
GXXTboZW,,Harbor,Miller,LA,D,88025.00,88025.00,2026,Spring
ynM4mpn2,,Isaiah,Parente,LA,M,113400.00,113400.00,2026,Spring
DHHIqWLN,,Jakob,Glesnes,LA,D,826087.00,1268503.00,2026,Spring
TOFvi66k,,Joao,Klauss de Mello,LA,F,2187500.00,2915000.00,2026,Spring
EoYwO6xA,,John,Nelson,LA,D,350000.00,350000.00,2026,Spring
SXbP6ONt,,Joseph,Paintsil,LA,F,3456000.00,4502000.00,2026,Spring
tzAqaTa8,,JT,Marcinkowski,LA,GK,302000.00,302000.00,2026,Spring
BiLgFBKA,,Julian,Aude,LA,D,375000.00,385000.00,2026,Spring
4vkAs3p5,,Justin,Haak,LA,D,752841.00,810561.00,2026,Spring
xeJSV1Zj,,Lucas,Sanabria,LA,M,640000.00,742800.00,2026,Spring
VUPsgBGA,,Marco,Reus,LA,M,604364.00,902364.00,2026,Spring
Cudp60xq,,Matheus,Nascimento de Paula,LA,F,650000.00,707000.00,2026,Spring
tCDhTqcF,,Mauricio,Cuevas,LA,D,250000.00,268500.00,2026,Spring
yxpaD39g,,Maya,Yoshida,LA,D,640000.00,715781.00,2026,Spring
AQ34ePOu,,Miki,Yamane,LA,D,850000.00,916667.00,2026,Spring
8ZUTCZWH,,Novak,Micovic,LA,GK,200000.00,200000.00,2026,Spring
ksyQzt2u,,Ricard,Puig Marti,LA,M,5125000.00,5792188.00,2026,Spring
CICCDDBL,,Riley,Dalgado,LA,D,88025.00,88025.00,2026,Spring
coiyFITX,,Ruben,Ramos,LA,M,113400.00,113400.00,2026,Spring
RjL3eTh4,,Tucker,Lepley,LA,M,113400.00,115086.00,2026,Spring
ZQQD1oZR,,Aaron,Long,LAFC,D,445000.00,1050000.00,2026,Spring
4DpwWjQh,,Adrian,Wibowo,LAFC,F,113400.00,113400.00,2026,Spring
ZPQPzDKG,,Amin,Boudri,LAFC,M,650000.00,742000.00,2026,Spring
a9H8Oe8r,,Artem,Smolyakov,LAFC,D,550000.00,613297.00,2026,Spring
nYJo4jE3,,Cabral,Carter,LAFC,GK,88025.00,91775.00,2026,Spring
vvvQGJfG,,Christian,Diaz,LAFC,D,88025.00,88025.00,2026,Spring
kc6YlkSW,,David,Martinez,LAFC,F,550000.00,550000.00,2026,Spring
I4qXZLW8,,Denis,Bouanga,LAFC,F,4000000.00,4939217.00,2026,Spring
OGWQ2B6U,,Eddie,Segura,LAFC,D,722500.00,722500.00,2026,Spring
BVK5d29u,,Heung-min,Son,LAFC,F,10368750.00,11152852.00,2026,Spring
RGDYVAvC,,Hugo,Lloris,LAFC,GK,800000.00,800000.00,2026,Spring
A6yKVrs4,,Igor,Jesus Lima,LAFC,M,625000.00,691684.00,2026,Spring
br8IHnwD,,Jacob,Shaffelburg,LAFC,F,475000.00,520000.00,2026,Spring
X41cdGYq,,Jeremy,Ebobisse,LAFC,F,722500.00,722500.00,2026,Spring
DrktHzjn,,Jude,Terry,LAFC,M,113400.00,149798.00,2026,Spring
rQksyJXl,,Kenny,Nielsen,LAFC,D,88025.00,88025.00,2026,Spring
h6vA5fkx,,Lorenzo,Dellavalle,LAFC,D,113400.00,117150.00,2026,Spring
3ocuibEx,,Mark,Delgado,LAFC,M,1055000.00,1055000.00,2026,Spring
LvB886AG,,Mathieu,Choiniere,LAFC,M,725000.00,725000.00,2026,Spring
uZrxicHt,,Matt,Evans,LAFC,M,88025.00,88025.00,2026,Spring
OfdVowfM,,Nathan,Ordaz,LAFC,F,500000.00,545000.00,2026,Spring
ngX4phQW,,Nkosi,Tafari,LAFC,D,481500.00,481500.00,2026,Spring
CoWfJocj,,Ryan,Hollingshead,LAFC,D,550000.00,550000.00,2026,Spring
mvpWAi48,,Ryan,Raposo,LAFC,M,220000.00,220000.00,2026,Spring
uAmdwR1n,,Ryan,Porteous,LAFC,D,725000.00,760260.00,2026,Spring
d0jRkFbA,,Sergi,Palencia,LAFC,D,725000.00,745000.00,2026,Spring
eKHWGuAk,,Stephen,Eustaquio,LAFC,M,1800000.00,1800000.00,2026,Spring
rJKZqHzB,,Thomas,Hasal,LAFC,GK,200000.00,210133.00,2026,Spring
lWSEDk6k,,Timothy,Tillman,LAFC,M,825000.00,881400.00,2026,Spring
vnSNUpbY,,Tyler,Boyd,LAFC,F,1430000.00,1435000.00,2026,Spring
iYjMOdYe,,Alec,Smir,MNUFC,GK,113400.00,113400.00,2026,Spring
c5viqmNL,,Anthony,Markanich Jr.,MNUFC,D,350000.00,395700.00,2026,Spring
uVsK9rLG,,Bongokuhle,Hlongwane,MNUFC,F,1000000.00,1142500.00,2026,Spring
HLZCpuHC,,Carlos,Harvey,MNUFC,M,285000.00,317063.00,2026,Spring
ivUgcIox,,D.J.,Taylor,MNUFC,D,210000.00,240117.00,2026,Spring
tyu7blI4,,Darius,Randell,MNUFC,F,88025.00,98419.00,2026,Spring
K97bp786,,Devin,Padelford,MNUFC,D,160000.00,179500.00,2026,Spring
vJ71t4z4,,Dominik,Fitz,MNUFC,M,890000.00,893000.00,2026,Spring
LhvcJW3D,,Drake,Callender,MNUFC,GK,450000.00,505917.00,2026,Spring
mgklNQCG,,James,Rodriguez,MNUFC,M,684000.00,684000.00,2026,Spring
FhbSXHnK,,Jefferson,Diaz,MNUFC,D,435000.00,435000.00,2026,Spring
uDsCS6CF,,Joaquin,Pereyra,MNUFC,M,900000.00,1089000.00,2026,Spring
KTf7tUP7,,Jordan,Adebayo-Smith,MNUFC,F,113400.00,130620.00,2026,Spring
uRshwK4R,,Julian,Gressel,MNUFC,M,1204005.00,1204005.00,2026,Spring
7DRULe6C,,Kelvin,Yeboah,MNUFC,F,1360000.00,1562700.00,2026,Spring
V52dKiNN,,Kenyel,Michel,MNUFC,F,113400.00,113400.00,2026,Spring
R6ie4Uvi,,Kieran,Chandler,MNUFC,D,88025.00,88025.00,2026,Spring
wMvs4hEM,,Kyle,Duncan,MNUFC,D,400000.00,437889.00,2026,Spring
w4PvFt6f,,Mamadou,Dieng,MNUFC,F,88025.00,91172.00,2026,Spring
hlmHvxCA,,Marcus,Caldeira,MNUFC,F,88025.00,88025.00,2026,Spring
7OWsuqQg,,Mauricio,Gonzalez,MNUFC,F,240000.00,240000.00,2026,Spring
3G26ZVmE,,Michael,Boxall,MNUFC,D,800000.00,927500.00,2026,Spring
WhIpSONJ,,Morris,Duggan,MNUFC,D,113400.00,113400.00,2026,Spring
kP3fTPvT,,Nectarios,Triantis,MNUFC,M,670000.00,732665.00,2026,Spring
SUghVeGl,,Nicolas,Romero,MNUFC,D,455000.00,492500.00,2026,Spring
NRMfeuYq,,Owen,Gene,MNUFC,M,420000.00,450100.00,2026,Spring
xzfL0qVX,,Peter,Stroud,MNUFC,M,185000.00,223083.00,2026,Spring
9RNdUFx6,,Tomas,Chancalay,MNUFC,F,1150000.00,1274375.00,2026,Spring
OGcqqiN0,,Wil,Trapp,MNUFC,M,550000.00,602500.00,2026,Spring
QmBc3Hkl,,Britton,Fischer,MNUFC,D,88025.00,88025.00,2026,Spring
HxOt1lIP,,Ho-yeon,Jung,MNUFC,M,131000.00,168039.00,2026,Spring
0EXXTQ8A,,Kayne,Rizvanovich,MNUFC,GK,88025.00,90347.00,2026,Spring
Z2VHif5C,,Matus,Kmet,MNUFC,D,210000.00,227469.00,2026,Spring
VD5xM4Jq,,Wessel,Speel,MNUFC,GK,113400.00,113400.00,2026,Spring
iPVKnkxy,,Dominique,Badji,MLS,F,400000.00,435000.00,2026,Spring
Tj3mwvLT,,Nelson,Quinones,MLS,F,276996.00,297890.00,2026,Spring
YEK9gYiC,,Paxton,Pomykal,MLS,M,1200000.00,1308000.00,2026,Spring
oxameRrK,,Joakim,Nilsson,MLS,D,1221175.00,1289675.00,2026,Spring
EYVmXNXr,,Jonathan,Rodriguez,MLS,F,2050000.00,2902500.00,2026,Spring
1aLP226p,,Adem,Sipic,NSH,F,113400.00,142226.00,2026,Spring
6UO47Ajl,,Ahmed,Qasem,NSH,F,650000.00,650000.00,2026,Spring
nD1Ob6Ry,,Alex,Muyl,NSH,F,655000.00,655000.00,2026,Spring
P6XpCel7,,Andy,Najar,NSH,D,550000.00,603333.00,2026,Spring
m9ECTu1f,,Brian,Schwake,NSH,GK,150000.00,166800.00,2026,Spring
RdB0IEOC,,Bryan,Acosta,NSH,M,185000.00,200500.00,2026,Spring
7CN6Cxgr,,Charles-Emile,Brunet,NSH,M,88025.00,88025.00,2026,Spring
GPaeKUgn,,Christopher,Applewhite,NSH,D,88025.00,97470.00,2026,Spring
ugocP0iH,,Cristian,Espinoza,NSH,F,1958333.00,2343567.00,2026,Spring
5CRtyaFn,,Daniel,Lovitz,NSH,D,410000.00,427500.00,2026,Spring
3vh5w0ZK,,Edvard,Tagseth,NSH,M,720000.00,736667.00,2026,Spring
HHL6JmLg,,Hany,Mukhtar,NSH,M,4000000.00,5411667.00,2026,Spring
Ncjyftfd,,Isaiah,LeFlore,NSH,D,88025.00,88025.00,2026,Spring
kMLUHtGg,,Isaiah,Jones,NSH,M,113400.00,117400.00,2026,Spring
R28IzaPK,,Jack,Maher,NSH,D,900000.00,995467.00,2026,Spring
ZLEwl2Hb,,Jeisson,Palacios,NSH,D,700000.00,1097500.00,2026,Spring
4BobpCsP,,Joe,Willis,NSH,GK,200000.00,216000.00,2026,Spring
vT9ZjThX,,Jordan,Knight,NSH,D,88025.00,93858.00,2026,Spring
vG1vyVHc,,Josh,Bauer,NSH,D,230000.00,253667.00,2026,Spring
XfWWVmXV,,Malachi,Molina,NSH,D,88025.00,100741.00,2026,Spring
htMXKZ6H,,Matthew,Corcoran,NSH,M,113400.00,135668.00,2026,Spring
MRM2wuCx,,Maxwell,Woledzi,NSH,D,650000.00,667500.00,2026,Spring
FRkNHRgf,,Patrick,Yazbek,NSH,M,500000.00,616013.00,2026,Spring
QuWHCcJu,,Reed,Baker-Whiting,NSH,D,275000.00,283000.00,2026,Spring
rXTHpHQx,,Sam,Surridge,NSH,F,5280000.00,5933000.00,2026,Spring
Z8hoLuAG,,Shakur,Mohammed,NSH,F,88025.00,89692.00,2026,Spring
FsUalvWD,,Thomas,Williams,NSH,D,150000.00,163875.00,2026,Spring
M8lUjn6A,,Warren,Madrigal,NSH,F,350000.00,403500.00,2026,Spring
O6K9CQNg,,Woobens,Pacius,NSH,F,113400.00,113400.00,2026,Spring
ALJ1CZrL,,Xavier,Valdez,NSH,GK,88025.00,98025.00,2026,Spring
SCOg6J8I,,Alhassan,Yusuf,NE,M,900000.00,995311.00,2026,Spring
Gyi66Xug,,Allan,Oyirwoth,NE,M,125000.00,141000.00,2026,Spring
HwbXrIhk,,Andrew,Farrell,NE,D,113400.00,113400.00,2026,Spring
j8dEMmsN,,Brayan,Ceballos,NE,D,775000.00,855625.00,2026,Spring
WJv7n3IA,,Brooklyn,Raines,NE,M,400000.00,443250.00,2026,Spring
CjRtPRo0,,Carles,Gil,NE,M,4500000.00,4952083.00,2026,Spring
2PuBsiX4,,Cristiano,Oliveira,NE,M,88025.00,99025.00,2026,Spring
BsxBFxpc,,Damario,McIntosh,NE,D,113400.00,122349.00,2026,Spring
Pf4w671f,,Diego,Fagundez,NE,F,300000.00,316250.00,2026,Spring
jRbx1BL9,,Donovan,Parisian,NE,GK,88025.00,88025.00,2026,Spring
wrtTmgSt,,Dor,Turgeman,NE,F,800000.00,800000.00,2026,Spring
kjQ93ZtH,,Eric,Klein,NE,D,88025.00,94302.00,2026,Spring
HuDfNFvm,,Ethan,Kohler,NE,D,280000.00,308800.00,2026,Spring
Kx4vSwG1,,Griffin,Yow,NE,F,675000.00,810875.00,2026,Spring
QGVUrc9E,,Ilay,Feingold,NE,D,575000.00,575000.00,2026,Spring
AwNIDR1I,,Jack,Panayotou,NE,M,140000.00,142000.00,2026,Spring
BHGTXLcg,,Jackson,Yueill,NE,M,1141087.00,1141087.00,2026,Spring
A1pIpnIM,,JD,Gunn,NE,GK,113400.00,116181.00,2026,Spring
La8kF8bC,,Keegan,Hughes,NE,D,113400.00,113400.00,2026,Spring
s91mFdg0,,Leonardo,Campana,NE,F,1494992.00,1617325.00,2026,Spring
pIsWobOO,,Luca,Langoni,NE,F,715000.00,787283.00,2026,Spring
DbTPTqMv,,Malcolm,Fry,NE,F,113400.00,118960.00,2026,Spring
QkU6lDZV,,Mamadou,Fofana,NE,D,800000.00,916250.00,2026,Spring
JQ1MWKbe,,Marcos,Zambrano,NE,F,113400.00,135659.00,2026,Spring
6xzByJmd,,Matt,Turner,NE,GK,1776136.32,1942886.32,2026,Spring
6hSXj42c,,Matt,Polster,NE,M,675000.00,733333.00,2026,Spring
Q6mnEMMA,,Peyton,Miller,NE,D,113400.00,115400.00,2026,Spring
D6nu2XIG,,Santiago,Suarez,NE,D,120000.00,133222.00,2026,Spring
8YaiqoUl,,Tanner,Beason,NE,D,350000.00,350000.00,2026,Spring
m9DItmhE,,Will,Sands,NE,D,325000.00,333333.00,2026,Spring
36y72zvq,,Agustin,Ojeda,NYC,F,540000.00,607833.00,2026,Spring
b6vSlwTo,,Aiden,O'Neill,NYC,M,600000.00,630938.00,2026,Spring
NcUDkknq,,Alonso,Martinez,NYC,F,750000.00,850333.00,2026,Spring
EaWZJ8nv,,Andres,Perea,NYC,M,695000.00,757000.00,2026,Spring
I7YQ4cI1,,Cooper,Flax,NYC,F,88025.00,88025.00,2026,Spring
o2TADEB1,,Drew,Baiera,NYC,D,113400.00,119336.00,2026,Spring
Ywykv8w8,,Greg,Ranjitsingh,NYC,GK,113400.00,113400.00,2026,Spring
SCiaN5Nv,,Hannes,Wolf,NYC,F,1400000.00,1510000.00,2026,Spring
ary9r2y5,,Jacob,Arroyave,NYC,M,113400.00,126398.00,2026,Spring
U5ySIM4C,,James,Sands,NYC,M,1250000.00,1318750.00,2026,Spring
Y03s6o9x,,Jonathan,Shore,NYC,M,113400.00,125900.00,2026,Spring
q77RAcQc,,Jovan,Mijatovic,NYC,F,700000.00,737500.00,2026,Spring
k2x6ZDWP,,Julian,Fernandez,NYC,F,720000.00,784300.00,2026,Spring
CsGp5T3O,,Kai,Trewin,NYC,M,275000.00,311542.00,2026,Spring
FqKHQ8B2,,Kamran,Acito,NYC,D,88025.00,88025.00,2026,Spring
1tlxDYYS,,Keaton,Parks,NYC,M,1000000.00,1130000.00,2026,Spring
23RvBlT6,,Kevin,O'Toole,NYC,D,300000.00,323333.00,2026,Spring
wH2YZcnW,,Kevin,Pierre Jr.,NYC,M,88025.00,90226.00,2026,Spring
UjYLMOTm,,Mac,Learned,NYC,GK,88025.00,88025.00,2026,Spring
ZCFZ1fjA,,Malachi,Jones,NYC,F,113400.00,113400.00,2026,Spring
VSSWUJ5S,,Matt,Freese,NYC,GK,675000.00,795833.00,2026,Spring
iRjLML93,,Max,Murray,NYC,D,88025.00,89873.00,2026,Spring
IRed8Prc,,Maxi,Moralez,NYC,M,480000.00,500000.00,2026,Spring
DhiAAZas,,Maximo,Carrizo,NYC,M,150000.00,183523.00,2026,Spring
aw1aG0UR,,Mitja,Ilenic,NYC,M,300000.00,391700.00,2026,Spring
1jh64zX8,,Nico,Cavallo,NYC,D,113400.00,115248.00,2026,Spring
VlDTcax3,,Nicolas,Fernandez Mercau,NYC,F,3650000.00,3650000.00,2026,Spring
w16dzQXN,,Peter,Molinari,NYC,M,88025.00,92654.00,2026,Spring
M4nRpjDV,,Raul Gustavo,Pereira Bicalho,NYC,D,720000.00,812960.00,2026,Spring
FoVbEDR0,,Seymour,Reid,NYC,F,88025.00,102840.00,2026,Spring
hQKwaXs3,,Strahinja,Tanasijevic,NYC,D,300000.00,368750.00,2026,Spring
hqdBV6GY,,Talles Magno,Bacelar Martins,NYC,F,1250000.00,1365000.00,2026,Spring
Vlhhb9Lk,,Tayvon,Gray,NYC,D,550000.00,664000.00,2026,Spring
IiyKPPHR,,Thiago,Martins,NYC,D,1800000.00,2262000.00,2026,Spring
yP797eJN,,Tomas,Romero,NYC,GK,113400.00,113400.00,2026,Spring
T63yHYTA,,Zidane,Yanez,NYC,F,113400.00,117567.00,2026,Spring
h99KAswN,,Adri,Mehmeti,RBNY,M,113400.00,158980.00,2026,Spring
5brJttJw,,Aidan,Stokes,RBNY,GK,113400.00,130168.00,2026,Spring
gmdx6chi,,Aiden,Jarvis,RBNY,M,88025.00,105110.00,2026,Spring
YnLufbiJ,,AJ,Marcucci,RBNY,GK,205000.00,230060.00,2026,Spring
VI0klSgU,,Andy,Rojas,RBNY,F,185000.00,213131.00,2026,Spring
4iG47HVj,,Cade,Cowell,RBNY,F,900000.00,1182500.00,2026,Spring
ETiYZkqt,,Cameron,Harper,RBNY,F,390000.00,431750.00,2026,Spring
S30pUPdD,,Dennis,Gjengaar,RBNY,F,380000.00,438769.00,2026,Spring
VbM1TEXy,,Dylan,Nealis,RBNY,D,412500.00,412500.00,2026,Spring
eEgXLIEu,,Emil,Forsberg,RBNY,F,5405000.00,6035625.00,2026,Spring
GBXGRzpx,,Eric-Maxim,Choupo-Moting,RBNY,F,3200000.00,3530667.00,2026,Spring
C5pPeUaR,,Ethan,Horvath,RBNY,GK,424992.00,524909.00,2026,Spring
TnWuBP92,,Gustav,Berggren,RBNY,M,1200000.00,1310000.00,2026,Spring
KIbcfbPl,,Jahkeele,Marshall-Rutty,RBNY,D,425000.00,473750.00,2026,Spring
yO6I9n4a,,John,McCarthy,RBNY,GK,525000.00,589167.00,2026,Spring
CIjpra4I,,Jorge,Ruvalcaba,RBNY,F,720000.00,788528.00,2026,Spring
9GkhKkeB,,Juan,Mina,RBNY,D,175000.00,190432.00,2026,Spring
ghGWP8dD,,Julian,Hall,RBNY,F,175000.00,257241.00,2026,Spring
ckiAOa4G,,Justin,Che,RBNY,D,440000.00,501667.00,2026,Spring
VdYjlhqL,,Marcelo,Morales,RBNY,D,325000.00,472375.00,2026,Spring
hPEpCUKi,,Matthew,Dos Santos,RBNY,D,88025.00,104756.00,2026,Spring
sVPDZCJr,,Mohammed,Sofo,RBNY,F,150000.00,208000.00,2026,Spring
SIeqiGX5,,Nehuen,Benedetti,RBNY,M,160000.00,194800.00,2026,Spring
NQ9MZjVt,,Omar,Valencia,RBNY,D,130000.00,142375.00,2026,Spring
wuy5DP2P,,Rafael,Mosquera,RBNY,F,88025.00,99925.00,2026,Spring
4SOdmyEt,,Roald,Mitchell,RBNY,F,125000.00,145408.00,2026,Spring
dp1VFPB2,,Robert,Voloder,RBNY,D,575000.00,685250.00,2026,Spring
KhIQxLct,,Ronald,Donkor,RBNY,M,150000.00,175400.00,2026,Spring
odFpKbmq,,Serge,Ngoma,RBNY,F,205000.00,233700.00,2026,Spring
JwrlH7xo,,Tanner,Rosborough,RBNY,F,88025.00,105043.00,2026,Spring
6olilwYv,,Tim,Parker,RBNY,D,350000.00,387500.00,2026,Spring
nSSWuiRj,,Tobias,Szewczyk,RBNY,GK,88025.00,110640.00,2026,Spring
QX9lt00q,,Wiktor,Bogacz,RBNY,F,420000.00,546240.00,2026,Spring
GosO469p,,Julian,Bazan,RBNY,D,274992.00,312825.00,2026,Spring
TkRwxG3K,,Joyeux,Masanka Bungi,RBNY,M,210000.00,222500.00,2026,Spring
HIq8VFdM,,Adrian,Marin,ORL,D,525000.00,577972.00,2026,Spring
ezKlxzew,,Braian,Ojeda,ORL,M,725000.00,910500.00,2026,Spring
75q3w7wB,,Colin,Guske,ORL,M,88025.00,98830.00,2026,Spring
kO4CXAue,,David,Brekalo,ORL,D,600000.00,683000.00,2026,Spring
xjF4Rrar,,Duncan,McGuire,ORL,F,600000.00,921000.00,2026,Spring
sc78wNMu,,Eduard,Atuesta,ORL,M,687500.00,825250.00,2026,Spring
sp8kc4VB,,Griffin,Dorsey,ORL,D,700000.00,767891.00,2026,Spring
fnp5uIR8,,Gustavo,Caraballo,ORL,F,88025.00,94400.00,2026,Spring
lE4hus4i,,Harvey,Sarajian,ORL,F,88025.00,88025.00,2026,Spring
ZiNxEdjc,,Iago Teodoro,da Silva Nogueira,ORL,D,500000.00,551875.00,2026,Spring
R8DUs4vj,,Ivan,Angulo,ORL,F,549996.00,582656.00,2026,Spring
yhp9NRrM,,Javier,Otero,ORL,GK,160000.00,163750.00,2026,Spring
lcJGlz37,,Joran,Gerbet,ORL,M,113400.00,113400.00,2026,Spring
3XvCNHd3,,Justin,Ellis,ORL,F,88025.00,112424.00,2026,Spring
jMA846Mf,,Luis Otavio,Costa de Aquino,ORL,M,500000.00,569000.00,2026,Spring
5Rm8irRv,,Marco,Pasalic,ORL,F,1600000.00,1650667.00,2026,Spring
7IHxkcVJ,,Martin,Ojeda,ORL,M,1600000.00,1778200.00,2026,Spring
xh5Xskgo,,Maxime,Crepeau,ORL,GK,600000.00,600000.00,2026,Spring
FzltCBOw,,Nicolas,Rodriguez,ORL,F,210000.00,230500.00,2026,Spring
lznUmbKY,,Nolan,Miller,ORL,D,88025.00,88025.00,2026,Spring
EgccoHQz,,Robin,Jansson,ORL,D,500000.00,530000.00,2026,Spring
AUuQCF1L,,Tahir,Reid-Brown,ORL,D,125000.00,139508.00,2026,Spring
hgyOv9iI,,Tiago,Souza de Jesus Carvalho,ORL,F,500000.00,600250.00,2026,Spring
AnOsGqSz,,Tyrese,Spicer,ORL,F,275000.00,311875.00,2026,Spring
xoFLxjdZ,,Wilder,Cartagena,ORL,M,480000.00,530250.00,2026,Spring
bu9c54V8,,Yutaro,Tsukada,ORL,F,113400.00,113400.00,2026,Spring
OF78DPyr,,Zakaria,Taifi,ORL,D,88025.00,99923.00,2026,Spring
ulDl9pAM,,Agustin,Anello,PHI,F,500000.00,539630.00,2026,Spring
nwHZ5AJ8,,Alejandro,Bedoya,PHI,M,113400.00,226800.00,2026,Spring
8DnXZ6AH,,Andre,Blake,PHI,GK,1000000.00,1181250.00,2026,Spring
xuLPY6Uf,,Andrew,Rick,PHI,GK,113400.00,123315.00,2026,Spring
F9QhsNpM,,Ben,Bender,PHI,M,140000.00,149667.00,2026,Spring
FwtgWRSU,,Bruno,Damiani,PHI,F,720000.00,847600.00,2026,Spring
6AdKQpy7,,Cavan,Sullivan,PHI,M,450000.00,614000.00,2026,Spring
SJ7gy7X3,,CJ,Olney Jr.,PHI,M,113400.00,127065.00,2026,Spring
YwsTehnX,,Danley,Jean Jacques,PHI,M,650000.00,702500.00,2026,Spring
HlzJkUTv,,Eddy,Davis III,PHI,F,113400.00,115400.00,2026,Spring
G0rd6rpZ,,Ezekiel,Alladoh,PHI,F,450000.00,540000.00,2026,Spring
NxpOSreE,,Finn,Sundstrom,PHI,D,88025.00,102285.00,2026,Spring
ZEmzOkDO,,Frankie,Westfield,PHI,D,113400.00,125285.00,2026,Spring
FQ2lutMm,,Geiner,Martinez,PHI,D,200000.00,360204.00,2026,Spring
ZbrPqP42,,George,Marks,PHI,GK,125000.00,132125.00,2026,Spring
vYul8YPm,,Indiana,Vassilev,PHI,F,600000.00,665000.00,2026,Spring
wEDvjVH4,,Japhet,Sery Larsen,PHI,D,600000.00,675300.00,2026,Spring
AMnJsc9Z,,Jeremy,Rafanello,PHI,M,165000.00,186125.00,2026,Spring
S3I50lrG,,Jesus,Bueno,PHI,M,325000.00,359125.00,2026,Spring
Ap63R3xj,,Jovan,Lukic,PHI,M,395000.00,441375.00,2026,Spring
3eWLeMuo,,Kaiden,Moore,PHI,D,88025.00,88025.00,2026,Spring
3eeqHpYa,,Malik,Jakupovic,PHI,F,88025.00,105956.00,2026,Spring
G2pEwbme,,Markus,Anderson,PHI,F,140000.00,142000.00,2026,Spring
C8tTtVC3,,Milan,Iloski,PHI,F,575000.00,628194.00,2026,Spring
