firstname,lastname,club,position,basesalary,guaranteedcomp
Carlos,Harvey,MNUFC,M,"$285,000.00","$317,063.00"
D.J.,Taylor,MNUFC,D,"$210,000.00","$240,117.00"
Darius,Randell,MNUFC,F,"$88,025.00","$98,419.00"
Devin,Padelford,MNUFC,D,"$160,000.00","$179,500.00"
Dominik,Fitz,MNUFC,M,"$890,000.00","$893,000.00"
Drake,Callender,MNUFC,GK,"$450,000.00","$505,917.00"
James,Rodríguez,MNUFC,M,"$684,000.00","$684,000.00"
Jefferson,Díaz,MNUFC,D,"$435,000.00","$435,000.00"
Joaquín,Pereyra,MNUFC,M,"$900,000.00","$1,089,000.00"
Jordan,Adebayo-Smith,MNUFC,F,"$113,400.00","$130,620.00"
Julian,Gressel,MNUFC,M,"$1,204,005.00","$1,204,005.00"
Kelvin,Yeboah,MNUFC,F,"$1,360,000.00","$1,562,700.00"
Kenyel,Michel,MNUFC,F,"$113,400.00","$113,400.00"
Kieran,Chandler,MNUFC,D,"$88,025.00","$88,025.00"
Kyle,Duncan,MNUFC,D,"$400,000.00","$437,889.00"
Mamadou,Dieng,MNUFC,F,"$88,025.00","$91,172.00"
Marcus,Caldeira,MNUFC,F,"$88,025.00","$88,025.00"
Mauricio,González,MNUFC,F,"$240,000.00","$240,000.00"
Michael,Boxall,MNUFC,D,"$800,000.00","$927,500.00"
Morris,Duggan,MNUFC,D,"$113,400.00","$113,400.00"
Nectarios,Triantis,MNUFC,M,"$670,000.00","$732,665.00"
Nicolás,Romero,MNUFC,D,"$455,000.00","$492,500.00"
Owen,Gene,MNUFC,M,"$420,000.00","$450,100.00"
Peter,Stroud,MNUFC,M,"$185,000.00","$223,083.00"
Tomás,Chancalay,MNUFC,F,"$1,150,000.00","$1,274,375.00"
Wil,Trapp,MNUFC,M,"$550,000.00","$602,500.00"
Britton,Fischer,MNUFC,D,"$88,025.00","$88,025.00"
Ho-yeon,Jung,MNUFC,M,"$131,000.00","$168,039.00"
Kayne,Rizvanovich,MNUFC,GK,"$88,025.00","$90,347.00"
Matus,Kmet,MNUFC,D,"$210,000.00","$227,469.00"
Wessel,Speel,MNUFC,GK,"$113,400.00","$113,400.00"
Dominique,Badji,MLS,F,"$400,000.00","$435,000.00"
Nelson,Quiñónes,MLS,F,"$276,996.00","$297,890.00"
Paxton,Pomykal,MLS,M,"$1,200,000.00","$1,308,000.00"
Joakim,Nilsson,MLS,D,"$1,221,175.00","$1,289,675.00"
Jonathan,Rodríguez,MLS,F,"$2,050,000.00","$2,902,500.00"
Adem,Sipic,NSH,F,"$113,400.00","$142,226.00"
Ahmed,Qasem,NSH,F,"$650,000.00","$650,000.00"
Alex,Muyl,NSH,F,"$655,000.00","$655,000.00"
Andy,Nájar,NSH,D,"$550,000.00","$603,333.00"
Brian,Schwake,NSH,GK,"$150,000.00","$166,800.00"
Bryan,Acosta,NSH,M,"$185,000.00","$200,500.00"
Charles-Emile,Brunet,NSH,M,"$88,025.00","$88,025.00"
Christopher,Applewhite,NSH,D,"$88,025.00","$97,470.00"
Cristian,Espinoza,NSH,F,"$1,958,333.00","$2,343,567.00"
Daniel,Lovitz,NSH,D,"$410,000.00","$427,500.00"
Edvard,Tagseth,NSH,M,"$720,000.00","$736,667.00"
Hany,Mukhtar,NSH,M,"$4,000,000.00","$5,411,667.00"
Isaiah,LeFlore,NSH,D,"$88,025.00","$88,025.00"
Isaiah,Jones,NSH,M,"$113,400.00","$117,400.00"
Jack,Maher,NSH,D,"$900,000.00","$995,467.00"
Jeisson,Palacios,NSH,D,"$700,000.00","$1,097,500.00"
Joe,Willis,NSH,GK,"$200,000.00","$216,000.00"
Jordan,Knight,NSH,D,"$88,025.00","$93,858.00"
Josh,Bauer,NSH,D,"$230,000.00","$253,667.00"
Malachi,Molina,NSH,D,"$88,025.00","$100,741.00"
Matthew,Corcoran,NSH,M,"$113,400.00","$135,668.00"
Maxwell,Woledzi,NSH,D,"$650,000.00","$667,500.00"
Patrick,Yazbek,NSH,M,"$500,000.00","$616,013.00"
Reed,Baker-Whiting,NSH,D,"$275,000.00","$283,000.00"
Sam,Surridge,NSH,F,"$5,280,000.00","$5,933,000.00"
Shakur,Mohammed,NSH,F,"$88,025.00","$89,692.00"
Thomas,Williams,NSH,D,"$150,000.00","$163,875.00"
Warren,Madrigal,NSH,F,"$350,000.00","$403,500.00"
Woobens,Pacius,NSH,F,"$113,400.00","$113,400.00"
Xavier,Valdez,NSH,GK,"$88,025.00","$98,025.00"
Alhassan,Yusuf,NE,M,"$900,000.00","$995,311.00"
Allan,Oyirwoth,NE,M,"$125,000.00","$141,000.00"
Andrew,Farrell,NE,D,"$113,400.00","$113,400.00"
Brayan,Ceballos,NE,D,"$775,000.00","$855,625.00"
Brooklyn,Raines,NE,M,"$400,000.00","$443,250.00"
Carles,Gil,NE,M,"$4,500,000.00","$4,952,083.00"
Cristiano,Oliveira,NE,M,"$88,025.00","$99,025.00"
Damario,McIntosh,NE,D,"$113,400.00","$122,349.00"
Diego,Fagúndez,NE,F,"$300,000.00","$316,250.00"
Donovan,Parisian,NE,GK,"$88,025.00","$88,025.00"
Dor,Turgeman,NE,F,"$800,000.00","$800,000.00"
Eric,Klein,NE,D,"$88,025.00","$94,302.00"
Ethan,Kohler,NE,D,"$280,000.00","$308,800.00"
Griffin,Yow,NE,F,"$675,000.00","$810,875.00"
Ilay,Feingold,NE,D,"$575,000.00","$575,000.00"
Jack,Panayotou,NE,M,"$140,000.00","$142,000.00"
Jackson,Yueill,NE,M,"$1,141,087.00","$1,141,087.00"
JD,Gunn,NE,GK,"$113,400.00","$116,181.00"
Keegan,Hughes,NE,D,"$113,400.00","$113,400.00"
Leonardo,Campana,NE,F,"$1,494,992.00","$1,617,325.00"
Luca,Langoni,NE,F,"$715,000.00","$787,283.00"
Malcolm,Fry,NE,F,"$113,400.00","$118,960.00"
Mamadou,Fofana,NE,D,"$800,000.00","$916,250.00"
Marcos,Zambrano,NE,F,"$113,400.00","$135,659.00"
Matt,Turner,NE,GK,"$1,776,136.32","$1,942,886.32"
Matt,Polster,NE,M,"$675,000.00","$733,333.00"
Peyton,Miller,NE,D,"$113,400.00","$115,400.00"
Santiago,Suárez,NE,D,"$120,000.00","$133,222.00"
Tanner,Beason,NE,D,"$350,000.00","$350,000.00"
Will,Sands,NE,D,"$325,000.00","$333,333.00"
Agustín,Ojeda,NYC,F,"$540,000.00","$607,833.00"
Aiden,O'Neill,NYC,M,"$600,000.00","$630,938.00"
Alonso,Martínez,NYC,F,"$750,000.00","$850,333.00"
Andrés,Perea,NYC,M,"$695,000.00","$757,000.00"
Cooper,Flax,NYC,F,"$88,025.00","$88,025.00"
Drew,Baiera,NYC,D,"$113,400.00","$119,336.00"
Greg,Ranjitsingh,NYC,GK,"$113,400.00","$113,400.00"
Hannes,Wolf,NYC,F,"$1,400,000.00","$1,510,000.00"
Jacob,Arroyave,NYC,M,"$113,400.00","$126,398.00"
James,Sands,NYC,M,"$1,250,000.00","$1,318,750.00"
Jonathan,Shore,NYC,M,"$113,400.00","$125,900.00"
Jovan,Mijatovic,NYC,F,"$700,000.00","$737,500.00"
Julián,Fernández,NYC,F,"$720,000.00","$784,300.00"
Kai,Trewin,NYC,M,"$275,000.00","$311,542.00"
Kamran,Acito,NYC,D,"$88,025.00","$88,025.00"
Keaton,Parks,NYC,M,"$1,000,000.00","$1,130,000.00"
Kevin,O'Toole,NYC,D,"$300,000.00","$323,333.00"
Kevin,Pierre Jr.,NYC,M,"$88,025.00","$90,226.00"
Mac,Learned,NYC,GK,"$88,025.00","$88,025.00"
Malachi,Jones,NYC,F,"$113,400.00","$113,400.00"
Matt,Freese,NYC,GK,"$675,000.00","$795,833.00"
Max,Murray,NYC,D,"$88,025.00","$89,873.00"
Maxi,Moralez,NYC,M,"$480,000.00","$500,000.00"
Máximo,Carrizo,NYC,M,"$150,000.00","$183,523.00"
Mitja,Ilenic,NYC,M,"$300,000.00","$391,700.00"
Nico,Cavallo,NYC,D,"$113,400.00","$115,248.00"
Nicolás,Fernández Mercau,NYC,F,"$3,650,000.00","$3,650,000.00"
Peter,Molinari,NYC,M,"$88,025.00","$92,654.00"
Raul Gustavo,Pereira Bicalho,NYC,D,"$720,000.00","$812,960.00"
Seymour,Reid,NYC,F,"$88,025.00","$102,840.00"
Strahinja,Tanasijević,NYC,D,"$300,000.00","$368,750.00"
Talles Magno,Bacelar Martins,NYC,F,"$1,250,000.00","$1,365,000.00"
Tayvon,Gray,NYC,D,"$550,000.00","$664,000.00"
Thiago,Martins,NYC,D,"$1,800,000.00","$2,262,000.00"
Tomás,Romero,NYC,GK,"$113,400.00","$113,400.00"
Zidane,Yáñez,NYC,F,"$113,400.00","$117,567.00"
Adri,Mehmeti,RBNY,M,"$113,400.00","$158,980.00"
Aidan,Stokes,RBNY,GK,"$113,400.00","$130,168.00"
Aiden,Jarvis,RBNY,M,"$88,025.00","$105,110.00"
AJ,Marcucci,RBNY,GK,"$205,000.00","$230,060.00"
Andy,Rojas,RBNY,F,"$185,000.00","$213,131.00"
Cade,Cowell,RBNY,F,"$900,000.00","$1,182,500.00"
Cameron,Harper,RBNY,F,"$390,000.00","$431,750.00"
Dennis,Gjengaar,RBNY,F,"$380,000.00","$438,769.00"
Dylan,Nealis,RBNY,D,"$412,500.00","$412,500.00"
Emil,Forsberg,RBNY,F,"$5,405,000.00","$6,035,625.00"
Eric-Maxim,Choupo-Moting,RBNY,F,"$3,200,000.00","$3,530,667.00"
Ethan,Horvath,RBNY,GK,"$424,992.00","$524,909.00"
Gustav,Berggren,RBNY,M,"$1,200,000.00","$1,310,000.00"
Jahkeele,Marshall-Rutty,RBNY,D,"$425,000.00","$473,750.00"
John,McCarthy,RBNY,GK,"$525,000.00","$589,167.00"
Jorge,Ruvalcaba,RBNY,F,"$720,000.00","$788,528.00"
Juan,Mina,RBNY,D,"$175,000.00","$190,432.00"
Julian,Hall,RBNY,F,"$175,000.00","$257,241.00"
Justin,Che,RBNY,D,"$440,000.00","$501,667.00"
Marcelo,Morales,RBNY,D,"$325,000.00","$472,375.00"
Matthew,Dos Santos,RBNY,D,"$88,025.00","$104,756.00"
Mohammed,Sofo,RBNY,F,"$150,000.00","$208,000.00"
Nehuen,Benedetti,RBNY,M,"$160,000.00","$194,800.00"
Omar,Valencia,RBNY,D,"$130,000.00","$142,375.00"
Rafael,Mosquera,RBNY,F,"$88,025.00","$99,925.00"
Roald,Mitchell,RBNY,F,"$125,000.00","$145,408.00"
Robert,Voloder,RBNY,D,"$575,000.00","$685,250.00"
Ronald,Donkor,RBNY,M,"$150,000.00","$175,400.00"
Serge,Ngoma,RBNY,F,"$205,000.00","$233,700.00"
Tanner,Rosborough,RBNY,F,"$88,025.00","$105,043.00"
Tim,Parker,RBNY,D,"$350,000.00","$387,500.00"
Tobias,Szewczyk,RBNY,GK,"$88,025.00","$110,640.00"
Wiktor,Bogacz,RBNY,F,"$420,000.00","$546,240.00"
Julián,Bazán,RBNY,D,"$274,992.00","$312,825.00"
Joyeux,Masanka Bungi,RBNY,M,"$210,000.00","$222,500.00"
Adrián,Marín,ORL,D,"$525,000.00","$577,972.00"
Braian,Ojeda,ORL,M,"$725,000.00","$910,500.00"
Colin,Guske,ORL,M,"$88,025.00","$98,830.00"
David,Brekalo,ORL,D,"$600,000.00","$683,000.00"
Duncan,McGuire,ORL,F,"$600,000.00","$921,000.00"
Eduard,Atuesta,ORL,M,"$687,500.00","$825,250.00"
Griffin,Dorsey,ORL,D,"$700,000.00","$767,891.00"
Gustavo,Caraballo,ORL,F,"$88,025.00","$94,400.00"
Harvey,Sarajian,ORL,F,"$88,025.00","$88,025.00"
Iago Teodoro,da Silva Nogueira,ORL,D,"$500,000.00","$551,875.00"
Iván,Angulo,ORL,F,"$549,996.00","$582,656.00"
Javier,Otero,ORL,GK,"$160,000.00","$163,750.00"
Joran,Gerbet,ORL,M,"$113,400.00","$113,400.00"
Justin,Ellis,ORL,F,"$88,025.00","$112,424.00"
Luis Otávio,Costa de Aquino,ORL,M,"$500,000.00","$569,000.00"
Marco,Pašalić,ORL,F,"$1,600,000.00","$1,650,667.00"
Martín,Ojeda,ORL,M,"$1,600,000.00","$1,778,200.00"
Maxime,Crépeau,ORL,GK,"$600,000.00","$600,000.00"
Nicolás,Rodríguez,ORL,F,"$210,000.00","$230,500.00"
Nolan,Miller,ORL,D,"$88,025.00","$88,025.00"
Robin,Jansson,ORL,D,"$500,000.00","$530,000.00"
Tahir,Reid-Brown,ORL,D,"$125,000.00","$139,508.00"
Tiago,Souza de Jesus Carvalho,ORL,F,"$500,000.00","$600,250.00"
Tyrese,Spicer,ORL,F,"$275,000.00","$311,875.00"
Wilder,Cartagena,ORL,M,"$480,000.00","$530,250.00"
Yutaro,Tsukada,ORL,F,"$113,400.00","$113,400.00"
Zakaria,Taifi,ORL,D,"$88,025.00","$99,923.00"
Agustín,Anello,PHI,F,"$500,000.00","$539,630.00"
Alejandro,Bedoya,PHI,M,"$113,400.00","$226,800.00"
Andre,Blake,PHI,GK,"$1,000,000.00","$1,181,250.00"
Andrew,Rick,PHI,GK,"$113,400.00","$123,315.00"
Ben,Bender,PHI,M,"$140,000.00","$149,667.00"
Bruno,Damiani,PHI,F,"$720,000.00","$847,600.00"
Cavan,Sullivan,PHI,M,"$450,000.00","$614,000.00"
CJ,Olney Jr.,PHI,M,"$113,400.00","$127,065.00"
Danley,Jean Jacques,PHI,M,"$650,000.00","$702,500.00"
Eddy,Davis III,PHI,F,"$113,400.00","$115,400.00"
Ezekiel,Alladoh,PHI,F,"$450,000.00","$540,000.00"
Finn,Sundstrom,PHI,D,"$88,025.00","$102,285.00"
Frankie,Westfield,PHI,D,"$113,400.00","$125,285.00"
Geiner,Martínez,PHI,D,"$200,000.00","$360,204.00"
George,Marks,PHI,GK,"$125,000.00","$132,125.00"
Indiana,Vassilev,PHI,F,"$600,000.00","$665,000.00"
Japhet,Sery Larsen,PHI,D,"$600,000.00","$675,300.00"
Jeremy,Rafanello,PHI,M,"$165,000.00","$186,125.00"
Jesús,Bueno,PHI,M,"$325,000.00","$359,125.00"
Jovan,Lukić,PHI,M,"$395,000.00","$441,375.00"
Kaiden,Moore,PHI,D,"$88,025.00","$88,025.00"
Malik,Jakupović,PHI,F,"$88,025.00","$105,956.00"
Markus,Anderson,PHI,F,"$140,000.00","$142,000.00"
Milan,Iloski,PHI,F,"$575,000.00","$628,194.00"
Nathan,Harriel,PHI,D,"$325,000.00","$421,300.00"
Neil,Pierre,PHI,D,"$113,400.00","$129,798.00"
Olivier,Mbaizo,PHI,D,"$460,000.00","$502,875.00"
Olwethu,Makhanya,PHI,D,"$300,000.00","$338,875.00"
Philippe,Ndinga,PHI,D,"$300,000.00","$332,250.00"
Quinn,Sullivan,PHI,M,"$500,000.00","$568,000.00"
Sal,Olivas,PHI,F,"$113,400.00","$137,480.00"
Stas,Korzeniowski,PHI,F,"$88,025.00","$88,025.00"
Alex,Bonetig,POR,D,"$240,000.00","$261,000.00"
Alexander,Aravena,POR,F,"$857,143.00","$1,026,310.00"
Antony,Alves Santos,POR,F,"$560,000.00","$666,042.00"
Ariel,Lassiter,POR,F,"$325,000.00","$358,000.00"
Brandon,Bye,POR,D,"$400,000.00","$442,500.00"
Cole,Bassett,POR,M,"$850,000.00","$850,000.00"
David,Da Costa,POR,M,"$2,725,000.00","$3,425,000.00"
Diego,Chará,POR,M,"$388,044.00","$388,044.00"
Eric,Miller,POR,D,"$113,400.00","$113,400.00"
Felipe,Mora,POR,F,"$1,200,000.00","$1,397,750.00"
Finn,Surman,POR,D,"$275,000.00","$303,233.00"
Gage,Guerra,POR,F,"$88,025.00","$88,025.00"
Hunter,Sulte,POR,GK,"$135,000.00","$149,750.00"
Ian,Smith,POR,D,"$88,025.00","$88,025.00"
James,Pantemis,POR,GK,"$300,000.00","$320,833.00"
Jimer,Fory,POR,D,"$450,000.00","$470,000.00"
Joao,Ortiz,POR,M,"$550,000.00","$600,625.00"
José,Caicedo,POR,M,"$1,000,000.00","$1,075,009.00"
Juan,Mosquera,POR,D,"$475,000.00","$541,650.00"
Kamal,Miller,POR,D,"$797,496.00","$822,496.00"
Kevin,Kelsy,POR,F,"$662,000.00","$802,804.00"
Kristoffer,Velde,POR,F,"$2,280,000.00","$3,027,000.00"
Omir,Fernandez,POR,F,"$625,000.00","$686,875.00"
Sawyer,Jura,POR,D,"$88,025.00","$91,358.00"
Trey,Muse,POR,GK,"$113,400.00","$113,400.00"
Zac,McGraw,POR,D,"$295,000.00","$341,750.00"
Aiden,Hezarkhani,RSL,F,"$88,025.00","$94,383.00"
Alexandros,Katranis,RSL,D,"$450,000.00","$519,875.00"
Antonio,Riquelme,RSL,M,"$88,025.00","$91,740.00"
Ariath,Piol,RSL,F,"$294,000.00","$348,859.00"
Chance,Cowell,RSL,F,"$88,025.00","$91,740.00"
DeAndre,Yedlin,RSL,D,"$650,000.00","$726,667.00"
Diego,Luna,RSL,M,"$450,000.00","$500,833.00"
Dominik,Marczuk,RSL,F,"$720,000.00","$795,500.00"
Emeka,Eneli,RSL,M,"$400,000.00","$441,000.00"
Gio,Villa,RSL,D,"$88,025.00","$91,358.00"
Griffin,Dillon,RSL,M,"$88,025.00","$92,668.00"
Jesús,Barea,RSL,F,"$88,025.00","$89,761.00"
Juan Jose,Arias,RSL,D,"$500,000.00","$565,139.00"
Juan Manuel,Sanabria,RSL,D,"$500,000.00","$500,000.00"
Justen,Glad,RSL,D,"$1,150,000.00","$1,330,000.00"
Kobi,Henry,RSL,D,"$113,400.00","$121,376.00"
Luca,Moisa,RSL,M,"$113,400.00","$113,400.00"
Luis,Rivera,RSL,D,"$160,000.00","$171,100.00"
Lukas,Engel,RSL,D,"$750,000.00","$832,135.00"
Mason,Stajduhar,RSL,GK,"$200,000.00","$215,650.00"
Max,Kerkvliet,RSL,GK,"$88,025.00","$88,025.00"
Morgan,Guilavogui,RSL,F,"$2,200,000.00","$2,225,500.00"
Noel,Caliskan,RSL,M,"$113,400.00","$113,400.00"
Omar,Marquez,RSL,F,"$88,025.00","$103,600.00"
Owen,Anderson,RSL,M,"$88,025.00","$93,915.00"
Pablo,Ruiz,RSL,M,"$825,000.00","$911,500.00"
Philip,Quinton,RSL,D,"$175,000.00","$175,000.00"
Rafael,Cabral Barbosa,RSL,GK,"$470,000.00","$703,750.00"
Sam,Junqua,RSL,D,"$450,000.00","$482,813.00"
Sergi,Solans,RSL,F,"$88,025.00","$88,025.00"
Stijn,Spierings,RSL,M,"$750,000.00","$783,333.00"
Tyler,Wolff,RSL,F,"$160,000.00","$160,000.00"
Van,Parker,RSL,F,"$88,025.00","$90,192.00"
Victor,Olatunji,RSL,F,"$600,000.00","$626,500.00"
Zach,Booth,RSL,F,"$200,000.00","$217,500.00"
Zavier,Gozo,RSL,F,"$113,400.00","$126,123.00"
Diego,Rocío,RSL,F,"$88,025.00","$92,668.00"
Nelson,Palacio,RSL,M,"$430,000.00","$473,167.00"
Alejandro,Alvarado,SD,M,"$88,025.00","$95,547.00"
Alex,Mighten,SD,F,"$325,000.00","$332,292.00"
Amahl,Pellegrino,SD,F,"$600,000.00","$645,000.00"
Anders,Dreyer,SD,F,"$2,979,168.00","$3,561,251.00"
Andrés,Reyes,SD,D,"$804,000.00","$879,000.00"
Aníbal,Godoy,SD,M,"$325,000.00","$358,333.00"
Anisse,Saidi,SD,F,"$88,025.00","$101,915.00"
Bryan,Zamblé,SD,F,"$88,025.00","$88,025.00"
Bryce,Duke,SD,M,"$300,000.00","$336,500.00"
Christopher,McVey,SD,D,"$525,000.00","$576,813.00"
CJ,dos Santos,SD,GK,"$350,000.00","$390,875.00"
David,Vazquez,SD,M,"$140,000.00","$155,880.00"
Duran,Ferree,SD,GK,"$113,400.00","$113,400.00"
Emmanuel,Boateng,SD,M,"$185,004.00","$185,004.00"
Hirving,Lozano,SD,F,"$6,000,000.00","$9,333,333.00"
Ian,Pilcher,SD,D,"$88,025.00","$88,025.00"
Jeppe,Tverskov,SD,M,"$1,000,000.00","$1,096,667.00"
Kieran,Sargeant,SD,D,"$113,400.00","$122,180.00"
Lewis,Morgan,SD,F,"$1,639,150.00","$1,868,508.00"
Luca,Bombino,SD,D,"$150,000.00","$177,200.00"
Manu,Duah,SD,D,"$88,025.00","$92,025.00"
Marcus,Ingvartsen,SD,F,"$1,800,000.00","$1,800,000.00"
Onni,Valakari,SD,M,"$705,000.00","$781,800.00"
Oscar,Verhoeven,SD,D,"$175,000.00","$188,395.00"
Osvald,Søe,SD,D,"$234,996.00","$234,996.00"
Pablo,Sisniega,SD,GK,"$215,000.04","$241,467.00"
Pedro,Soma,SD,M,"$275,000.00","$325,453.00"
Willy,Kumado,SD,D,"$113,400.00","$125,835.00"
Wilson,Eisner,SD,D,"$88,025.00","$95,290.00"
Beau,Leroux,SJ,M,"$249,996.00","$249,996.00"
Benji,Kikanović,SJ,F,"$442,000.00","$478,700.00"
Cristian,Arango,SJ,F,"$800,000.00","$800,000.00"
Cruz,Medina,SJ,M,"$180,000.00","$198,394.00"
Daniel,de Sousa Britto,SJ,GK,"$750,000.00","$792,500.00"
Daniel,Munie,SJ,D,"$500,000.00","$574,000.00"
Dave,Romney,SJ,D,"$882,875.00","$962,375.00"
DeJuan,Jones,SJ,D,"$891,996.00","$898,246.00"
Earl,Edwards Jr.,SJ,GK,"$210,000.00","$220,250.00"
Edwyn,Mendoza,SJ,M,"$120,000.00","$132,440.00"
Francesco,Montali,SJ,GK,"$113,400.00","$116,578.00"
Hernán,López Muñoz,SJ,M,"$850,000.00","$1,020,000.00"
Ian,Harkes,SJ,M,"$450,000.00","$450,000.00"
Jack,Jasinski,SJ,D,"$88,025.00","$90,287.00"
Jack,Skahan,SJ,M,"$225,000.00","$225,000.00"
Jamar,Ricketts,SJ,D,"$113,400.00","$114,987.00"
Jonathan,González,SJ,M,"$250,000.00","$275,625.00"
Kaedren,Spivey,SJ,M,"$113,400.00","$116,400.00"
Max,Floriani,SJ,D,"$88,025.00","$90,525.00"
Nate,Crockford,SJ,GK,"$88,025.00","$88,025.00"
Nick,Fernandez,SJ,M,"$113,400.00","$115,304.00"
Niko,Tsakiris,SJ,M,"$685,714.00","$755,214.00"
Noel,Buck,SJ,M,"$150,000.00","$150,000.00"
Nonso,Adimabua,SJ,F,"$113,400.00","$117,285.00"
Ousseni,Bouda,SJ,F,"$350,000.00","$350,000.00"
Paul,Marie,SJ,D,"$350,000.00","$382,500.00"
Preston,Judd,SJ,F,"$250,000.00","$299,375.00"
Reid,Roberts,SJ,D,"$88,025.00","$88,025.00"
Rohan,Rajagopal,SJ,M,"$88,025.00","$88,025.00"
Ronaldo,Vieira,SJ,M,"$800,000.00","$853,854.00"
Timo,Werner,SJ,F,"$3,738,872.00","$4,268,039.00"
Vítor,Costa,SJ,D,"$425,000.00","$463,333.00"
Albert,Rusnák,SEA,M,"$2,685,000.00","$2,685,000.00"
Álex,Roldán,SEA,D,"$625,000.00","$658,050.00"
Andrew,Thomas,SEA,GK,"$252,500.00","$252,500.00"
Antino,Lopez,SEA,D,"$88,025.00","$88,025.00"
Cody,Baker,SEA,D,"$113,400.00","$119,104.00"
Cristian,Roldán,SEA,M,"$1,645,000.00","$1,766,000.00"
Danny,Musovski,SEA,F,"$650,000.00","$712,924.00"
Hassani,Dotson,SEA,M,"$828,125.00","$828,125.00"
Jackson,Ragen,SEA,D,"$625,000.00","$635,000.00"
Jesús,Ferreira,SEA,F,"$1,639,204.00","$1,882,937.00"
Jordan,Morris,SEA,F,"$2,362,500.00","$2,372,500.00"
Kalani,Kossa-Rienzi,SEA,D,"$113,400.00","$113,400.00"
Kee-hee,Kim,SEA,D,"$113,400.00","$113,400.00"
Max,Anchor,SEA,GK,"$113,400.00","$120,842.00"
Nikola,Petković,SEA,M,"$470,000.00","$516,250.00"
Nouhou,Tolo,SEA,D,"$800,000.00","$835,000.00"
Osaze,De Rosario,SEA,F,"$250,000.00","$315,000.00"
Paul,Arriola,SEA,F,"$1,000,000.00","$1,142,500.00"
Paul,Rothrock,SEA,F,"$525,000.00","$525,000.00"
Pedro,de la Vega,SEA,F,"$1,000,000.00","$1,379,000.00"
Peter,Kingston,SEA,M,"$113,400.00","$113,400.00"
Ryan,Sailor,SEA,D,"$113,400.00","$113,400.00"
Sebastian,Gomez,SEA,M,"$88,025.00","$94,740.00"
Snyder,Brunell,SEA,M,"$88,025.00","$98,051.00"
Stefan,Frei,SEA,GK,"$365,000.00","$390,750.00"
Stuart,Hawkins,SEA,D,"$113,400.00","$125,421.00"
Yeimar,Gómez Andrade,SEA,D,"$900,000.00","$982,500.00"
Yu,Tsukanome,SEA,F,"$113,400.00","$113,400.00"
Calvin,Harris,KC,F,"$375,000.00","$375,000.00"
Cielo,Tschantret,KC,M,"$88,025.00","$88,025.00"
Dejan,Joveljić,KC,F,"$3,000,000.00","$3,306,250.00"
Diego Henrique,Borges da Silva,KC,D,"$300,000.00","$330,000.00"
Ethan,Bartlow,KC,D,"$113,400.00","$142,637.00"
Ian,James,KC,D,"$113,400.00","$117,998.00"
Jack,Kortkamp,KC,GK,"$88,025.00","$90,025.00"
Jacob,Bartlett,KC,M,"$88,025.00","$91,025.00"
Jake,Davis,KC,D,"$425,000.00","$437,500.00"
Jansen,Miller,KC,D,"$88,025.00","$89,705.00"
Jayden,Reid,KC,D,"$113,400.00","$116,655.00"
John,Pulskamp,KC,GK,"$400,000.00","$425,375.00"
Justin,Reynolds,KC,D,"$123,400.00","$123,400.00"
Kwaku,Agyabeng,KC,M,"$88,025.00","$88,858.00"
Lasse,Berg Johnsen,KC,M,"$1,100,000.00","$1,191,250.00"
Manu,García,KC,M,"$2,200,000.00","$2,425,313.00"
Osvaldo,Capemba,KC,F,"$600,000.00","$658,720.00"
Ryan,Schewe,KC,GK,"$88,025.00","$88,025.00"
Shapi,Suleymanov,KC,F,"$950,000.00","$1,065,028.00"
Stefan,Cleveland,KC,GK,"$215,000.00","$237,000.00"
Stephen,Afrifa,KC,F,"$113,400.00","$113,400.00"
Taylor,Calheira,KC,F,"$88,025.00","$100,824.00"
Wyatt,Meyer,KC,D,"$113,400.00","$116,550.00"
Zorhan,Bassong,KC,M,"$450,000.00","$540,833.00"
Ben,Lundt,STL,GK,"$225,000.00","$225,000.00"
Brendan,McSorley,STL,F,"$88,025.00","$88,025.00"
Caden,Glover,STL,F,"$150,000.00","$155,000.00"
Cedric,Teuchert,STL,F,"$1,400,000.00","$1,542,500.00"
Célio Antonio,Pompeu Pinheiro Martins,STL,F,"$272,750.00","$309,006.00"
Chris,Durkin,STL,M,"$600,000.00","$668,500.00"
Christian,Olivares,STL,GK,"$113,400.00","$113,400.00"
Conrad,Wallem,STL,M,"$600,000.00","$657,188.00"
Daniel,Edelman,STL,M,"$600,000.00","$676,350.00"
Dante,Polvara,STL,M,"$400,000.00","$436,806.00"
Eduard,Löwen,STL,M,"$1,300,000.00","$1,444,250.00"
Fallou,Fall,STL,D,"$645,500.00","$743,919.00"
Jake,Girdwood-Reich,STL,D,"$296,750.00","$335,527.00"
Jaziel,Orozco,STL,D,"$88,025.00","$88,025.00"
Joshua,Yaro,STL,D,"$206,000.00","$227,725.00"
Kyle,Hiebert,STL,D,"$260,000.00","$289,000.00"
Lukas,MacNaughton,STL,D,"$200,000.00","$219,306.00"
Mamadou,Mbacke,STL,D,"$435,000.00","$496,350.00"
Marcel,Hartel,STL,M,"$2,022,300.00","$2,407,813.00"
Miguel,Perez,STL,M,"$113,400.00","$113,400.00"
MyKhi,Joyner,STL,M,"$113,400.00","$130,680.00"
Rafael,Santos,STL,D,"$200,000.00","$226,354.00"
Roman,Bürki,STL,GK,"$2,500,000.00","$2,750,000.00"
