id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
U8bCcy0t,,Souleyman,Doumbia,CLT,D,500000.00,541250.00,2025,Fall
6hJsQfwK,,Jahkeele,Marshall-Rutty,CLT,M,375000.00,423125.00,2025,Fall
PZIBPzIF,,Liel,Abada,CLT,F,2400000.00,2548500.00,2025,Fall
BxQDVDKA,,Brandon,Cambridge,CLT,F,125000.00,133026.00,2025,Fall
JnF7q1UV,,Brian,Romero,CLT,F,125000.00,135833.00,2025,Fall
JOHhAE3p,,Nathan,Byrne,CLT,D,475000.00,498750.00,2025,Fall
aTqEBVUh,,Nick,Scardina,CLT,D,104000.00,104000.00,2025,Fall
Eonj8BqL,,Brian,Gutierrez,CHI,M,857955.00,950425.00,2025,Fall
IdHdrWB5,,Dylan,Borso,CHI,M,80622.00,88622.00,2025,Fall
dUKwH76v,,David,Poreba,CHI,M,80622.00,88747.00,2025,Fall
Y4NbVW8Z,,Robert,Turdean,CHI,M,80622.00,113549.00,2025,Fall
MTCTP1HJ,,Andre,Franco,CHI,M,650000.00,697083.00,2025,Fall
tYazZdCV,,Georgios,Koutsias,CHI,F,470800.00,470800.00,2025,Fall
sNiuJbKv,,Hugo,Cuypers,CHI,F,3238000.00,3528044.00,2025,Fall
BYHOTyAY,,Tom,Barlow,CHI,F,300000.00,330000.00,2025,Fall
qX41Vb7j,,Dean,Boltz,CHI,F,80622.00,82622.00,2025,Fall
wqITsgjT,,Mauricio,Pineda,CHI,D,355012.00,475169.00,2025,Fall
