FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Luiz,Camargo,Houston Dynamo,M,"192000.0","202000.0"
Adrian,Cann,Toronto FC,D,"126000.0","134750.0"
Joe,Cannon,Vancouver Whitecaps,GK,"166250.0","175666.67"
Fernando,Cardenas,New England Revolution,M/F,"99996.0","99996.0"
Paolo,Cardozo,Chivas USA,M,"70000.0","81250.0"
Calen,Carr,Houston Dynamo,F,"78554.0","82804.0"
Servando,Carrasco,Seattle Sounders FC,M,"44100.0","44100.0"
Brian,Carroll,Philadelphia Union,M,"168000.0","168000.0"
Tony,Cascio,Colorado Rapids,M,"44000.0","77750.0"
Conor,Casey,Colorado Rapids,F,"400000.0","400000.0"
Alex,Caskey,Seattle Sounders FC,M,"33756.0","33756.0"
Fabian,Castillo,FC Dallas,F,"50000.0","56250.0"
Jaime,Castrillon,Colorado Rapids,M,"50000.0","68375.0"
Cordell,Cato,Seattle Sounders FC,F,"44000.0","44000.0"
Julio,Cesar,Sporting Kansas City,D,"252000.0","255750.0"
Steward,Ceus,Colorado Rapids,GK,"44100.0","44100.0"
Michael,Chabala,DC United,M,"75000.0","83333.33"
Diego,Chara,Portland Timbers,M,"150000.0","193750.0"
Marvin,Chavez,San Jose Earthquakes,M,"150000.0","150000.0"
Brian,Ching,Houston Dynamo,F,"192000.0","236000.0"
Colin,Clark,Houston Dynamo,M,"105427.0","110427.0"
Ricardo,Clark,Houston Dynamo,M,"260000.04","293750.04"
Caleb,Clarke,Vancouver Whitecaps,F,"44000.04","44000.04"
Aurelien,Collin,Sporting Kansas City,D,"210000.0","216250.0"
Wilman,Conde,New York Red Bulls,D,"125000.0","141666.67"
Bobby,Convey,Sporting Kansas City,M,"200000.0","215000.0"
Kenny,Cooper,New York Red Bulls,F,"275000.0","292500.0"
Oscar,Cordon,Toronto FC,M,"44000.0","44000.0"
Ramiro,Corrales,San Jose Earthquakes,M,"173250.0","183875.0"
Jose Erik,Correa,Chivas USA,F,"48000.0","48000.0"
Laurent,Courtois,Chivas USA,M,"120000.0","120000.0"
Warren,Creavalle,Houston Dynamo,D,"44000.0","44000.0"
Sam,Cronin,San Jose Earthquakes,M,"71156.25","119156.25"
Danny,Cruz,Philadelphia Union,M,"100000.0","106500.0"
Omar,Cummings,Colorado Rapids,F,"81999.96","95999.96"
Keon,Daniel,Philadelphia Union,M,"55000.0","59410.0"
Mamdou,Danso,Portland Timbers,D,"82500.0","82500.0"
Jun Marques,Davidson,Vancouver Whitecaps,M,"67500.0","71136.67"
Brad,Davis,Houston Dynamo,M,"265000.0","312062.5"
Simon,Dawkins,San Jose Earthquakes,M,"50000.0","50000.0"
Julian,de Guzman,FC Dallas,M,"1863996.0","1910746.0"
AJ,DeLaGarza,LA Galaxy,D,"90000.0","112500.0"
Nick,Deleon,DC United,M,"44000.0","79000.0"
Marco,Delgado,Chivas USA,M,"44000.0","46500.0"
Jay,DeMerit,Vancouver Whitecaps,D,"300000.0","350000.0"
Tyler,Deric,Houston Dynamo,GK,"44100.0","44100.0"
Dwayne,DeRosario,DC United,M,"617857.2","663190.53"
Marco,Di Vaio,CF Montreal,F,"1000008.0","1937508.0"
Rodrigo,Digao,New York Red Bulls,D,"90000.0","90000.0"
Bright,Dike,Portland Timbers,F,"55000.0","57937.5"
Alex,Dixon,Houston Dynamo,M,"47250.0","52250.0"
Landon,Donovan,LA Galaxy,F,"2400000.0","2400000.0"
Emiliano,Dudar,DC United,D,"225000.0","238333.33"
Dilaver,Duka,Columbus Crew,M,"110000.0","243000.0"
Terry,Dunfield,Toronto FC,M,"86000.0","86000.0"
Todd,Dunivant,LA Galaxy,D,"140000.0","146750.0"
Andrew,Duran,Seattle Sounders FC,D,"33750.0","33750.0"
Dom,Dwyer,Sporting Kansas City,F,"60000.0","72500.0"
Andrew,Dykstra,DC United,GK,"44004.0","44004.0"
Richard,Eckersley,Toronto FC,D,"210000.0","390000.0"
Kevin,Ellis,Sporting Kansas City,D,"44000.0","44750.0"
Logan,Emory,Toronto FC,D,"44000.0","44000.0"
Fabian,Espindola,Real Salt Lake,F,"125000.0","125000.0"
Roger,Espinoza,Sporting Kansas City,M,"125000.0","158750.0"
David,Estrada,Seattle Sounders FC,F,"44000.0","44000.0"
Brad,Evans,Seattle Sounders FC,F,"145475.0","159225.0"
Diego,Fagundez,New England Revolution,F,"55000.0","56000.0"
Gabriel,Farfan,Philadelphia Union,M,"46200.0","46200.0"
Michael,Farfan,Philadelphia Union,M,"57200.0","94700.0"
Benny,Feilhaber,New England Revolution,M,"400000.0","446000.0"
Alvaro,Fernandez,Chicago Fire,M,"300000.0","366666.67"
Eduardo,Fernandez,Real Salt Lake,GK,"33750.0","33750.0"
Matteo,Ferrari,CF Montreal,D,"130000.0","185475.0"
David,Ferreira,FC Dallas,M-F,"600000.0","705000.0"
Ethan,Finlay,Columbus Crew,F,"44000.0","59000.0"
Josh,Ford,Seattle Sounders FC,GK,"44000.0","44000.0"
Guillermo,Franco,Chicago Fire,F,"174000.0","174000.0"
Sean,Franklin,LA Galaxy,D,"205000.0","228333.33"
Hunter,Freeman,Colorado Rapids,D,"105000.0","110792.5"
Stefan,Frei,Toronto FC,GK,"120000.0","175000.0"
Arne,Friedrich,Chicago Fire,D,"175000.0","230833.33"
Torsten,Frings,Toronto FC,M,"2000000.0","2413666.67"
Michael,Fucito,Portland Timbers,MF,"44100.0","44100.0"
Raymon,Gaddis,Philadelphia Union,D,"33750.0","33750.0"
Oscar,Garcia,Houston Dynamo,F,"120000.0","151250.0"
Rafael,Garcia,LA Galaxy,M,"33750.0","33750.0"
Joshua,Gardner,CF Montreal,M,"54120.0","54120.0"
Daniel,Gargan,Chicago Fire,M,"88000.0","88000.0"
Sam,Garza,San Jose Earthquakes,M,"65000.0","91500.0"
Bill,Gaudette,New York Red Bulls,GK,"60000.0","63255.0"
Bryan,Gaul,LA Galaxy,F,"33750.0","33750.0"
Eddie,Gaven,Columbus Crew,M-F,"190000.0","195000.0"
Blair,Gavin,New England Revolution,M,"60000.0","80000.0"
Eric,Gehrig,Columbus Crew,M,"44000.0","44000.0"
Kevan,George,Columbus Crew,M,"33750.0","33750.0"
Cory,Gibbs,Chicago Fire,D,"165000.0","165000.0"
Luis,Gil,Real Salt Lake,M,"101531.0","196614.33"
Joey,Gjertsen,San Jose Earthquakes,M,"85000.0","93625.0"
Jake,Gleeson,Portland Timbers,GK,"62500.0","66125.78"
Gabriel,Gomez,Philadelphia Union,M,"275000.0","294702.5"
Jackson,Goncalves,FC Dallas,D,"120000.0","141375.0"
Leonardo,Gonzalez,Seattle Sounders FC,D,"125000.0","125000.0"
Omar,Gonzalez,LA Galaxy,D,"180000.0","257000.0"
Alan,Gordon,San Jose Earthquakes,F,"110000.0","120000.0"
Ned,Grabavoy,Real Salt Lake,M,"120000.0","126666.67"
Sebastian,Grazzini,Chicago Fire,M,"50400.0","50400.0"
Cole,Grossman,Columbus Crew,M,"44100.0","44100.0"
Andy,Gruenebaum,Columbus Crew,GK,"77000.0","78666.67"
Michael,Gspurning,Seattle Sounders FC,GK,"200000.0","275000.0"
Bruno,Guarda,FC Dallas,M,"60000.0","75000.0"
Kellen,Gulley,Chicago Fire,F,"55000.0","69000.0"
Sercan,Guvenisik,San Jose Earthquakes,F,"90000.0","103333.33"
Ryan,Guy,New England Revolution,F,"44100.0","44100.0"
Marcus,Hahnemann,Seattle Sounders FC,GK,"60000.0","60000.0"
Andrew,Hainault,Houston Dynamo,D,"150000.0","163125.0"
Frederick,Hall,Toronto FC,GK,"44004.0","44004.0"
Jeremy,Hall,Toronto FC,M,"100000.0","149000.0"
Tally,Hall,Houston Dynamo,GK,"120000.0","129375.0"
Bill,Hamid,DC United,GK,"70000.0","84750.0"
Ty,Harden,Toronto FC,D,"90000.0","98666.67"
Michael,Harrington,Sporting Kansas City,M-D,"125000.0","151833.33"
Atiba,Harris,Vancouver Whitecaps,M-F,"150000.0","158275.0"
Chase,Harrison,Philadelphia Union,GK,"44000.04","44000.04"
Kevin,Hartman,FC Dallas,GK,"165000.0","185000.0"
Jordan,Harvey,Vancouver Whitecaps,D,"100000.0","100000.0"
Eric,Hassli,Toronto FC,F,"550000.0","790000.0"
Matt,Hedges,FC Dallas,D,"44000.0","59000.0"
Cyprian,Hedrick,Sporting Kansas City,M,"33756.0","33756.0"
Tommy,Heinemann,Columbus Crew,F,"47250.0","47250.0"
Doneil,Henry,Toronto FC,D,"44100.0","45100.0"
Thierry,Henry,New York Red Bulls,F,"5000000.0","5600000.0"
Cristhian,Hernandez,Philadelphia Union,M,"52500.0","54375.0"
Daniel,Hernandez,FC Dallas,M-D,"75000.0","75000.0"
Jason,Hernandez,San Jose Earthquakes,D,"175000.0","175000.0"
Moises,Hernandez,FC Dallas,D,"33756.0","35381.0"
Corey,Hertzog,New York Red Bulls,F,"75000.0","103500.0"
William,Hesmer,Columbus Crew,GK,"170000.0","181000.0"
Federico,Higuain,Columbus Crew,M-F,"160000.0","324000.0"
Kamani,Hill,Colorado Rapids,M,"44004.0","44004.0"
Chandler,Hoffman,Philadelphia Union,F,"65000.0","91000.0"
Ian,Hogg,Portland Timbers,D,"44000.04","44000.04"
Markus,Holgersson,New York Red Bulls,D,"190000.0","190000.0"
Antoine,Hoppenot,Philadelphia Union,F,"44000.0","44000.0"
David,Horst,Portland Timbers,D,"65000.0","65000.0"
Aaron,Horton,Columbus Crew,F,"55000.0","70500.0"
John Kennedy,Hurtado,Seattle Sounders FC,D,"160000.0","161000.0"
Jacob,Hustedt,San Jose Earthquakes,M,"33756.0","33756.0"
Patrick,Ianni,Seattle Sounders FC,D,"89303.0","89303.0"
Dennis,Iapichino,CF Montreal,D,"102000.0","102000.0"
Ugo,Ihemelu,FC Dallas,D,"190000.0","190000.0"
Dmitry,Imbongo,New England Revolution,F,"69999.96","79874.96"
Marvin,Iraheta,Chivas USA,M,"33750.0","33750.0"
Andrew,Jacobson,FC Dallas,M,"87500.0","100000.0"
Dejan,Jakovic,DC United,D,"208000.0","228043.0"
Evan,James,CF Montreal,M,"33750.0","33750.0"
Julius,James,Columbus Crew,D,"100000.0","100000.0"
Matias,Jara,FC Dallas,F,"60000.0","60000.0"
Ante,Jazic,Chivas USA,D,"117500.0","117500.0"
Andrew,Jean-Baptiste,Portland Timbers,D,"60000.0","75000.0"
Jack,Jewsbury,Portland Timbers,D,"180000.0","189750.0"
Hector,Jimenez,LA Galaxy,M,"44000.0","44000.0"
Adam,Johansson,Seattle Sounders FC,D,"175000.0","182833.33"
George,John,FC Dallas,D,"47250.0","47250.0"
Eddie,Johnson,Seattle Sounders FC,F,"100000.0","106333.33"
Ryan,Johnson,Toronto FC,M,"137813.0","137813.0"
Sean,Johnson,Chicago Fire,GK,"90000.0","123000.0"
Will,Johnson,Real Salt Lake,F,"243750.0","243750.0"
Bryan,Jordan,LA Galaxy,F,"55000.0","55000.0"
Greg,Jordan,Philadelphia Union,M,"44000.0","44000.0"
Peterson,Joseph,Sporting Kansas City,M,"44100.0","44100.0"
Shalrie,Joseph,Chivas USA,M,"495000.0","554333.33"
Ian,Joyce,Colorado Rapids,GK,"44004.0","44004.0"
Hunter,Jumper,Chicago Fire,D,"33750.0","33750.0"
,Juninho,LA Galaxy,M,"50000.0","65625.0"
Kei,Kamara,Sporting Kansas City,F,"210000.0","212500.0"
Macoumba,Kandji,Houston Dynamo,F,"135000.0","162988.37"
Ryan,Kawulok,Portland Timbers,M,"33750.0","33750.0"
Robbie,Keane,LA Galaxy,F,"2917241.0","3417242.75"
Daniel,Keat,LA Galaxy,M,"46200.0","68700.0"
Stephen,Keel,New York Red Bulls,D,"65000.0","65000.0"
Jonathan,Kempin,Sporting Kansas City,GK,"46500.0","53583.33"
Dan,Kennedy,Chivas USA,GK,"175000.0","175000.0"
Kosuke,Kimura,Portland Timbers,D,"71466.0","71466.0"
Stephen,King,DC United,M,"65000.0","67500.0"
Steven,Kinney,Chicago Fire,D,"44100.0","44100.0"
Perry,Kitchen,DC United,D,"85500.0","170950.0"
Greg,Klazura,Vancouver Whitecaps,D,"33750.0","33750.0"
Chris,Klute,Colorado Rapids,D,"33750.0","33750.0"
Brad,Knighton,Vancouver Whitecaps,GK,"55000.0","55000.0"
Milos,Kocic,Toronto FC,GK,"44100.0","44100.0"
Danny,Koevermans,Toronto FC,F,"1150000.0","1563323.33"
Gershon,Koffie,Vancouver Whitecaps,M,"90000.0","92500.0"
Chris,Konopka,Philadelphia Union,GK,"44000.0","44000.0"
Chris,Korb,DC United,D,"44100.0","44100.0"
Eric,Kronberg,Sporting Kansas City,GK,"69850.0","69850.0"
Nick,LaBrocca,Chivas USA,M,"95288.0","97788.0"
Connor,Lade,New York Red Bulls,D,"33750.0","33750.0"
Michael,Lahoud,Philadelphia Union,M,"75196.0","84571.0"
Reggie,Lambe,Toronto FC,M,"60000.0","62500.0"
Matt,Lampson,Columbus Crew,GK,"44000.0","44000.0"
Jeff,Larentowicz,Colorado Rapids,D,"200000.0","206000.0"
Sebastian,Le Toux,New York Red Bulls,M,"145000.0","169000.0"
Florian,Lechner,New England Revolution,D,"44004.0","48104.0"
Alex,Lee,FC Dallas,D,"33756.0","33756.0"
Steven,Lenhart,San Jose Earthquakes,F,"180000.0","187500.0"
Bryan,Leyva,FC Dallas,M,"60000.0","75833.33"
Joel,Lindpere,New York Red Bulls,M,"170000.0","195000.0"
Nicholas,Lindsay,Toronto FC,F,"44100.0","45100.0"
David Junior,Lopes,LA Galaxy,D,"47250.0","47250.0"
Porfirio,Lopez,Philadelphia Union,D,"120000.0","125087.5"
Zach,Loyd,FC Dallas,M,"73975.0","118600.0"
Ruben,Luna,FC Dallas,F,"60000.0","84791.67"
Sherjill,MacDonald,Chicago Fire,F,"360000.0","487125.0"
Zac,MacMath,Philadelphia Union,GK,"90000.0","135000.0"
Mike,Magee,LA Galaxy,F,"124135.0","126635.0"
Keith,Makubuya,Toronto FC,F,"44000.0","44000.0"
Calum,Mallace,CF Montreal,M,"44000.0","59000.0"
Kenny,Mansally,Real Salt Lake,F,"33750.0","35750.0"
Justin,Mapp,CF Montreal,M,"210000.0","218333.33"
James,Marcelin,FC Dallas,M,"44000.04","44000.04"
Neven,Markovic,Sporting Kansas City,D,"90000.0","90000.0"
Rafael,Marquez,New York Red Bulls,D,"4600000.0","4600000.0"
Erich,Marscheider,Houston Dynamo,GK,"33750.0","33750.0"
Chad,Marshall,Columbus Crew,D,"310000.0","341250.0"
Tyrone,Marshall,Colorado Rapids,D,"90000.0","93250.0"
Enzo,Martinez,Real Salt Lake,M,"65000.0","91000.0"
Josue,Martinez,Philadelphia Union,F,"65000.0","71062.5"
Mario,Martinez,Seattle Sounders FC,M,"48000.0","48000.0"
Felipe,Martins,CF Montreal,M,"120000.0","120000.0"
Pablo,Mastroeni,Colorado Rapids,M-D,"240000.0","245000.0"
Darren,Mattocks,Vancouver Whitecaps,F,"100000.0","192000.0"
Aaron,Maund,Toronto FC,D,"44000.0","59000.0"
Jack,McBean,LA Galaxy,F,"70000.0","91000.0"
Stephen,McCarthy,New England Revolution,M,"51700.0","82950.0"
Dax,McCarty,New York Red Bulls,M,"174375.0","194375.0"
Brandon,McDonald,DC United,M,"220000.0","258250.0"
Jack,McInerney,Philadelphia Union,F,"76000.0","140166.67"
Rauwshan,McKenzie,Chivas USA,D,"44000.0","44000.0"
Patrick,McLain,Chivas USA,GK,"33750.0","33750.0"
James,McLaughlin,Philadelphia Union,M,"48000.0","57000.0"
Ryan,Meara,New York Red Bulls,GK,"33750.0","33750.0"
Tim,Melia,Chivas USA,GK,"44000.0","44000.0"
Carlos,Mendes,Columbus Crew,D,"103084.0","106209.0"
Justin,Meram,Columbus Crew,F,"46200.0","70575.0"
Bryan,Meredith,Seattle Sounders FC,GK,"33750.0","33750.0"
Tommy,Meyer,LA Galaxy,D,"44000.0","57750.0"
Kenny,Miller,Vancouver Whitecaps,F,"1221816.0","1239316.0"
Kyle,Miller,Sporting Kansas City,M,"33750.0","33750.0"
Roy,Miller,New York Red Bulls,M,"112495.5","112495.5"
Oswaldo,Minda,Chivas USA,M,"50000.0","68750.0"
Sebastian,Miranda,Columbus Crew,D,"135000.0","140000.0"
Milovan,Mirosevic,Columbus Crew,M/F,"200000.0","223333.33"
Carlyle,Mitchell,Vancouver Whitecaps,D,"44100.0","44100.0"
Adam,Moffat,Houston Dynamo,M,"59535.0","59535.0"
Miguel,Montano,CF Montreal,F,"33750.0","33750.0"
Fredy,Montero,Seattle Sounders FC,F,"600000.0","756000.0"
Drew,Moor,Colorado Rapids,D,"200004.0","212004.0"
Javier,Morales,Real Salt Lake,M,"425000.0","477500.0"
Alejandro,Moreno,Chivas USA,F,"185000.0","195000.0"
Ashtone,Morgan,Toronto FC,D,"44000.0","56000.0"
Justin,Morrow,San Jose Earthquakes,D,"102000.0","111562.5"
Hanyer,Mosquera,Portland Timbers,D,"75000.0","97500.0"
Brian,Mullan,Colorado Rapids,M,"152000.0","160335.0"
Nico,Muniz,Real Salt Lake,M,"33750.0","35750.0"
Tim,Murray,New England Revolution,GK,"44100.0","44100.0"
Danny,Mwanga,Portland Timbers,F,"250000.0","356250.0"
Chance,Myers,Sporting Kansas City,D-M,"86000.0","101666.67"
Paulo,Nagamura,Sporting Kansas City,M,"250000.0","255500.0"
Darlington,Nagbe,Portland Timbers,M/F,"90000.0","226000.0"
Andy,Najar,DC United,M-F,"150000.0","180800.0"
Kyle,Nakazawa,LA Galaxy,M,"51150.0","51150.0"
Michael,Nanchoff,Vancouver Whitecaps,M,"66000.0","101000.0"
Joseph,Nane,Colorado Rapids,M,"44100.0","44100.0"
Lamar,Neagle,CF Montreal,M,"44000.0","44000.0"
Lewis,Neal,DC United,M,"44004.0","47004.0"
Alessandro,Nesta,CF Montreal,D,"180000.0","225000.0"
Evan,Newton,San Jose Earthquakes,GK,"33756.0","33756.0"
Lee,Nguyen,New England Revolution,M/F,"44000.0","50500.0"
Jimmy,Nielsen,Sporting Kansas City,GK,"200000.0","220000.0"
Jay,Nolly,Chicago Fire,GK,"78250.0","78250.0"
Pat,Noonan,LA Galaxy,F,"70000.0","70000.0"
Patrick,Nyarko,Chicago Fire,F,"200000.0","219500.0"
Sainey,Nyassi,New England Revolution,M,"84000.0","90750.0"
Sanna,Nyassi,CF Montreal,M,"125000.0","132625.0"
Andy,O'Brien,Vancouver Whitecaps,D,"150000.0","192250.0"
Sammy,Ochoa,Seattle Sounders FC,F,"55000.0","57500.0"
Darren,O'Dea,Toronto FC,D,"330000.0","436250.0"
Dominic,Oduro,Chicago Fire,F,"106880.0","108880.0"
Amobi,Okugo,Philadelphia Union,M,"90000.0","173000.0"
Jamison,Olave,Real Salt Lake,D,"200000.0","250000.0"
Lawrence,Olum,Sporting Kansas City,M/D,"44100.0","44100.0"
Shane,O'Neill,Colorado Rapids,M,"44004.0","55504.0"
Ike,Opara,San Jose Earthquakes,D,"100000.0","185900.0"
Danny,O'Rourke,Columbus Crew,D,"133100.0","145600.0"
Karl,Ouimette,CF Montreal,D,"33750.0","33750.0"
Brian,Ownby,Houston Dynamo,M,"44000.0","44000.0"
Lionard,Pajoy,DC United,F,"180000.0","195000.0"
Daniel,Paladini,Chicago Fire,M,"82500.0","86978.25"
Scott,Palguta,Colorado Rapids,D,"63670.0","63670.0"
Lovel,Palmer,Portland Timbers,M,"85000.0","96250.0"
Victor,Palsson,New York Red Bulls,M,"80000.0","95000.0"
Pavel,Pardo,Chicago Fire,M,"250000.0","250000.0"
Jeff,Parke,Seattle Sounders FC,D,"185325.0","185325.0"
Logan,Pause,Chicago Fire,M,"170000.0","187833.33"
Heath,Pearce,New York Red Bulls,D,"292499.0","301999.0"
Blas,Perez,FC Dallas,F,"285000.0","309250.0"
Brian,Perk,LA Galaxy,GK,"76000.0","110100.0"
Troy,Perkins,CF Montreal,GK,"190000.0","201833.33"
Hernan,Pertuz,FC Dallas,D,"84000.0","84000.0"
Jacob,Peterson,Sporting Kansas City,F,"81000.0","85833.33"
Zach,Pfeffer,Philadelphia Union,M,"60000.0","70000.0"
Matt,Pickens,Colorado Rapids,GK,"178538.0","181038.0"
Victor,Pineda,Chicago Fire,M,"44100.0","50842.42"
Cesar,Pizarro,San Jose Earthquakes,F,"33756.0","33756.0"
Joao,Plata,Toronto FC,F,"50000.0","50000.0"
Tyler,Polak,New England Revolution,D,"60000.0","73000.0"
Chris,Pontius,DC United,M-F,"155000.0","166250.0"
Federico,Puppo,Chicago Fire,F,"100000.0","100000.0"
Alec,Purdie,New England Revolution,F,"33756.0","33756.0"
Steve,Purdy,Portland Timbers,D,"44000.0","44000.0"
Matt,Reis,New England Revolution,GK,"157000.0","159666.67"
Charles,Renken,Portland Timbers,M,"33750.0","33750.0"
Emilio,Renteria,Columbus Crew,F,"132000.0","133875.0"
Kyle,Reynish,Real Salt Lake,GK,"66000.0","74304.0"
Leonardo,Ribeiro Da Silva,LA Galaxy,D,"90000.0","131250.0"
Brent,Richards,Portland Timbers,F,"62500.0","70867.29"
Dane,Richards,Vancouver Whitecaps,M-F,"170000.0","181500.0"
Donovan,Ricketts,Portland Timbers,GK,"250000.0","275000.0"
James,Riley,Chivas USA,D,"120000.0","125750.0"
Nick,Rimando,Real Salt Lake,GK,"170000.0","178250.0"
Sebastian,Rincon,Portland Timbers,F,"33750.0","33750.0"
Brad,Ring,San Jose Earthquakes,M,"44100.0","44100.0"
Nelson,Rivas,CF Montreal,D,"50000.0","50000.0"
Martin,Rivero,Colorado Rapids,M,"50004.0","50004.0"
Michael,Roach,New England Revolution,F,"33756.0","33756.0"
Rafael,Robayo,Chicago Fire,M,"100000.0","132500.0"
Quillan,Roberts,Toronto FC,GK,"33750.0","33750.0"
Luis,Robles,New York Red Bulls,GK,"44000.04","46500.04"
Barry,Robson,Vancouver Whitecaps,M,"439999.92","596499.92"
Alain,Rochat,Vancouver Whitecaps,D,"170000.0","170000.0"
Carlos,Rodriguez,FC Dallas,D,"55008.0","64383.0"
Chris,Rolfe,Chicago Fire,F,"174996.0","198329.33"
Colin,Rolfe,Houston Dynamo,F,"44000.0","59000.0"
Cesar,Romero,Chivas USA,F,"33750.0","33750.0"
Mauro,Rosales,Seattle Sounders FC,M,"200000.0","225000.0"
Andy,Rose,Seattle Sounders FC,M,"33756.0","33756.0"
Oriol,Rosell,Sporting Kansas City,M,"90000.0","98750.0"
Brian,Rowe,LA Galaxy,GK,"33750.0","33750.0"
Kelyn,Rowe,New England Revolution,M,"75000.0","156000.0"
Lance,Rozeboom,DC United,M,"33756.0","33756.0"
Robbie,Russell,DC United,D-M,"107000.0","109919.31"
Tyler,Ruthven,New York Red Bulls,D,"33750.0","33750.0"
