FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Jorge,Villafana,Portland Timbers,F,"130000.0","135000.0"
Jose,Villarreal,LA Galaxy,M,"60000.0","61875.0"
Steven,Vitoria,Philadelphia Union,D,"400000.0","400000.0"
Tyson,Wahl,Columbus Crew,D,"95000.0","99666.67"
Kenney,Walker,LA Galaxy,M,"60000.0","60000.0"
Anthony,Wallace,New York Red Bulls,M-D,"60000.0","60000.0"
Rodney,Wallace,Portland Timbers,M-D,"165000.0","190000.0"
Collen,Warner,Toronto FC,M-F,"129937.0","157437.0"
Kendall,Waston,Vancouver Whitecaps,D,"225000.0","226250.0"
Jevaughn,Watson,FC Dallas,M-D,"160000.0","180000.0"
Matt,Watson,Chicago Fire,M,"80620.0","91689.16"
Kwame,Watson-Siriboe,New York City FC,D,"65000.0","81666.67"
Jared,Watts,Colorado Rapids,M,"60000.0","60000.0"
Andrew,Weber,Portland Timbers,GK,"60000.0","60000.0"
Andrew,Wenger,Philadelphia Union,D/F,"180000.0","282000.0"
Ethan,White,Philadelphia Union,D,"125000.0","125000.0"
Josh,Williams,Toronto FC,D,"125000.0","125000.0"
Romario,Williams,CF Montreal,F,"65000.0","87000.0"
Sheanon,Williams,Houston Dynamo,F,"145000.0","150500.0"
Joe,Willis,Houston Dynamo,GK,"90000.0","90000.0"
Chris,Wingert,New York City FC,D,"215000.0","215000.0"
Adrian,Winter,Orlando City SC,M,"180000.0","198333.33"
Andrew,Wolverton,LA Galaxy,GK,"50000.04","50000.04"
Chris,Wondolowski,San Jose Earthquakes,M,"625000.0","675000.0"
London,Woodberry,New England Revolution,D,"60000.0","60000.0"
Travis,Worra,DC United,GK,"50000.0","50000.0"
Bradley,Wright-Phillips,New York Red Bulls,F,"600000.0","660000.0"
Shaun,Wright-Phillips,New York Red Bulls,M,"116004.0","145704.0"
Marvell,Wynne,San Jose Earthquakes,D,"190000.0","200625.0"
Gyasi,Zardes,LA Galaxy,F,"150000.0","223000.0"
Eriq,Zavaleta,Toronto FC,F,"85000.0","115600.0"
Ben,Zemanski,Portland Timbers,M,"81033.0","83533.0"
Alejandro,Zendejas,FC Dallas,F,"60000.0","76666.67"
Walker,Zimmerman,FC Dallas,D,"100000.0","180100.0"
Sal,Zizzo,New York Red Bulls,F,"80850.0","94895.71"
Ronald,Zubar,New York Red Bulls,D,"240000.0","320000.0"
Graham,Zusi,Sporting Kansas City,F-M,"650000.0","682102.27"
