FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Jonathan,Campbell,Chicago Fire,D,"101750.0","109875.0"
Stefan,Cleveland,Chicago Fire,GK,"53004.0","53004.0"
Drew,Conner,Chicago Fire,M,"65625.0","65625.0"
Michael,De Leeuw,Chicago Fire,F,"500000.0","564212.5"
Matej,Dekovic,Chicago Fire,D,"65004.0","65004.0"
Patrick,Doody,Chicago Fire,D,"65000.0","65000.0"
Collin,Fernandez,Chicago Fire,M,"85000.0","87000.0"
John,Goossens,Chicago Fire,M,"230000.0","233333.33"
Michael,Harrington,Chicago Fire,D,"135000.0","135000.0"
Daniel,Johnson,Chicago Fire,M,"65004.0","65004.0"
,Juninho,Chicago Fire,M,"700008.0","716674.67"
Johan,Kappelhof,Chicago Fire,D,"530000.0","570000.0"
Matt,Lampson,Chicago Fire,GK,"76000.0","81375.0"
Dax,McCarty,Chicago Fire,M,"400000.0","500000.0"
Joao,Meira,Chicago Fire,D-M,"150000.0","165000.0"
Djordje,Mihailovic,Chicago Fire,M,"80000.04","80000.04"
Nemanja,Nikolic,Chicago Fire,F,"1700000.04","1906333.37"
Matt,Polster,Chicago Fire,M,"99900.0","114900.0"
Jorge,Rodrigo Bava,Chicago Fire,GK,"240000.0","267133.34"
Bastian,Schweinsteiger,Chicago Fire,M,"5400000.0","5400000.0"
Luis,Solignac,Chicago Fire,F,"274999.92","328312.42"
Brandon,Vincent,Chicago Fire,D,"96250.0","118125.0"
Mohammed,Abu,Columbus Crew,M,"165000.0","171250.0"
Alhassan "Lalas",Abubakar,Columbus Crew,D,"65000.04","72500.04"
Harrison,Afful,Columbus Crew,D,"280000.0","296666.67"
Alex,Crognale,Columbus Crew,D,"84996.0","84996.0"
Artur,De Lima Junior,Columbus Crew,M,"80004.0","99879.0"
Dilly,Duka,Columbus Crew,M,"175000.0","175000.0"
Ethan,Finlay,Columbus Crew,M,"290000.0","290000.0"
Waylon,Francis,Columbus Crew,D,"227500.0","251875.0"
Nikolaj,Hansen,Columbus Crew,F,"65000.04","72500.04"
Federico,Higuain,Columbus Crew,M,"1050000.0","1050000.0"
Marshall,Hollingsworth,Columbus Crew,M,"54075.0","54075.0"
Adam,Jahn,Columbus Crew,F,"92500.0","92500.0"
Hector,Jimenez,Columbus Crew,M,"150000.0","150000.0"
Ola,Kamara,Columbus Crew,F,"450000.0","482500.0"
Logan,Ketterer,Columbus Crew,GK,"53004.0","53004.0"
Connor,Maloney,Columbus Crew,D,"53004.0","53004.0"
Kekuta,Manneh,Columbus Crew,M-F,"138875.0","168375.0"
Cristian,Martinez,Columbus Crew,M,"65633.4","70133.4"
Jonathan,Mensah,Columbus Crew,D,"750000.0","844000.0"
Justin,Meram,Columbus Crew,M,"300000.0","328750.0"
Nicolai,Naess,Columbus Crew,D,"235000.0","242500.0"
Abuchi,Obinwa,Columbus Crew,M,"65004.0","65004.0"
Jukka,Raitala,Columbus Crew,D,"125004.0","161670.67"
Rodrigo,Saravia,Columbus Crew,M,"65625.0","65625.0"
Gaston,Sauro,Columbus Crew,D,"585000.0","601312.5"
Zack,Steffen,Columbus Crew,GK,"105000.0","105000.0"
Brad,Stuver,Columbus Crew,GK,"80004.0","80004.0"
Ben,Swanson,Columbus Crew,M,"85000.0","105416.67"
Wil,Trapp,Columbus Crew,M,"300000.0","350000.0"
Josh,Williams,Columbus Crew,D,"110004.0","110004.0"
Bismark,Adjei-Boateng,Colorado Rapids,M,"300000.0","341246.0"
Michael,Azira,Colorado Rapids,M,"110000.0","116625.0"
Dominique,Badji,Colorado Rapids,F,"65000.0","65000.0"
John,Berner,Colorado Rapids,GK,"66150.0","66150.0"
Bobby,Burling,Colorado Rapids,D,"120000.0","126000.0"
Caleb,Calvert,Colorado Rapids,F,"100000.0","107500.0"
Dennis,Castillo,Colorado Rapids,D,"54075.0","54075.0"
Mike,Da Fonte,Colorado Rapids,D,"65004.0","65004.0"
Kevin,Doyle,Colorado Rapids,F,"1000000.0","1045000.0"
Kortne,Ford,Colorado Rapids,D,"69996.0","76996.0"
Shkelzen,Gashi,Colorado Rapids,F,"1575000.0","1668750.0"
Joshua,Gatt,Colorado Rapids,M,"175008.0","193508.0"
Alan,Gordon,Colorado Rapids,F,"180000.0","180000.0"
Marlon,Hairston,Colorado Rapids,D-M,"110004.0","110004.0"
Sam,Hamilton,Colorado Rapids,M,"65004.0","65004.0"
Tim,Howard,Colorado Rapids,GK,"2000000.0","2475000.0"
Zac,MacMath,Colorado Rapids,GK,"150000.0","150000.0"
Eric,Miller,Colorado Rapids,D,"75553.75","86553.75"
Ricardo,Perez,Colorado Rapids,M,"53004.0","54254.0"
Dillon,Powers,Colorado Rapids,M,"295000.0","325000.0"
Juan Edgardo,Ramirez,Colorado Rapids,M,"100000.0","100000.0"
Mohammed,Saeid,Colorado Rapids,M,"160000.0","170000.0"
Dillon,Serna,Colorado Rapids,M,"72600.0","85600.0"
Axel,Sjoberg,Colorado Rapids,D,"108350.0","123350.0"
Jared,Watts,Colorado Rapids,D-M,"75000.0","75000.0"
Mekeil,Williams,Colorado Rapids,D,"110000.0","115000.0"
Kellyn,Acosta,FC Dallas,M,"260000.0","280000.0"
Tesho,Akindele,FC Dallas,F-M,"95000.0","112500.0"
Michael,Barrios,FC Dallas,M,"100000.0","100000.0"
Reggie,Cannon,FC Dallas,D,"53000.04","53000.04"
Carlos,Cermeno,FC Dallas,M,"120000.0","123000.0"
Anibal,Chala,FC Dallas,D,"250000.08","333000.08"
Cristian,Colman,FC Dallas,F,"300000.0","385000.0"
Coy,Craft,FC Dallas,F-M,"85000.0","102083.33"
Mauro,Diaz,FC Dallas,M,"784000.0","880890.0"
Jesus,Ferreira,FC Dallas,F,"53000.0","53000.0"
Maynor,Figueroa,FC Dallas,D,"320000.0","343333.33"
Jesse,Gonzalez,FC Dallas,GK,"85000.0","94375.0"
Hernan,Grana,FC Dallas,D,"200000.04","225500.04"
Carlos,Gruezo,FC Dallas,M,"495000.0","731500.0"
Aaron,Guillen,FC Dallas,D,"54075.0","54075.0"
Atiba,Harris,FC Dallas,M-F,"155004.0","155004.0"
Jacori,Hayes,FC Dallas,M,"65000.04","72500.04"
Matt,Hedges,FC Dallas,D,"399996.0","424996.0"
Ryan,Hollingshead,FC Dallas,M-D,"132500.0","132500.0"
Walker,Hume,FC Dallas,D,"53004.0","53004.0"
Roland,Lamah,FC Dallas,M,"630000.0","773500.0"
Javier,Morales,FC Dallas,M,"300000.0","315000.0"
Paxton,Pomykal,FC Dallas,M,"70000.0","75000.0"
Adonijah,Reid,FC Dallas,F,"70000.08","87500.08"
Bryan,Reynolds,FC Dallas,F,"53000.0","55000.0"
Chris,Seitz,FC Dallas,GK,"153000.0","153000.0"
Victor,Ulloa,FC Dallas,M,"150000.0","152500.0"
Maximiliano,Urruti,FC Dallas,F,"300000.0","300000.0"
Walker,Zimmerman,FC Dallas,D,"205000.0","205000.0"
Luciano,Acosta,DC United,M-F,"500000.0","602000.0"
Steven,Birnbaum,DC United,D,"474996.0","499996.0"
Bobby,Boswell,DC United,D,"260000.0","260000.0"
Julian,Buescher,DC United,M,"80000.0","94700.0"
Nick,DeLeon,DC United,M,"255000.0","255000.0"
Chris,Durkin,DC United,D-M,"70000.0","79166.67"
Sean,Franklin,DC United,D,"258756.0","283756.0"
Bill,Hamid,DC United,GK,"350000.0","395500.0"
Ian,Harkes,DC United,M,"90000.0","123237.5"
Jared,Jeffrey,DC United,M,"105000.0","115000.0"
Alhaji,Kamara,DC United,F,"80000.0","88250.0"
Taylor,Kemp,DC United,D,"120000.0","120000.0"
Eric,Klenofsky,DC United,GK,"53004.0","56754.0"
Sebastien,Le Toux,DC United,F-M,"125004.0","140004.0"
Patrick,Mullins,DC United,F,"114125.0","144125.0"
Lamar,Neagle,DC United,M-F,"200000.0","202833.33"
Patrick,Nyarko,DC United,F-M,"235000.0","250750.0"
Chris,Odoi-Atsem,DC United,D,"65000.04","72500.04"
Kofi,Opare,DC United,D,"105000.0","120000.0"
Jose Guillermo,Ortiz,DC United,F,"129996.0","137621.0"
Jalen,Robinson,DC United,D,"69996.0","69996.0"
Chris,Rolfe,DC United,F,"275000.0","290000.0"
Lloyd,Sam,DC United,M-F,"240000.0","250000.0"
Marcelo,Sarvas,DC United,M,"360000.0","425000.0"
Maxim,Tissot,DC United,D,"65000.0","65000.0"
Rob,Vincent,DC United,M-F,"65633.4","65633.4"
Travis,Worra,DC United,GK,"65625.0","65625.0"
Eric,Alexander,Houston Dynamo,M,"190000.0","203750.0"
Jalil,Anibaba,Houston Dynamo,D,"110004.0","110004.0"
DaMarcus,Beasley,Houston Dynamo,D,"316008.0","351008.0"
Calle,Brown,Houston Dynamo,GK,"65000.0","65000.0"
Juan David,Cabezas,Houston Dynamo,M,"243000.0","267000.0"
Ricardo,Clark,Houston Dynamo,M,"335160.0","372660.0"
Leonardo,Da Silva,Houston Dynamo,D,"140004.0","147670.67"
AJ,DeLaGarza,Houston Dynamo,D,"250000.0","252500.0"
Tyler,Deric,Houston Dynamo,GK,"185000.0","185000.0"
Alberth,Elis,Houston Dynamo,F,"423000.0","423000.0"
Jose,Escalante,Houston Dynamo,M,"53004.0","53004.0"
Boniek,Garcia,Houston Dynamo,M,"225000.0","247500.0"
Kevin,Garcia,Houston Dynamo,D,"65633.4","65633.4"
Joseph,Holland,Houston Dynamo,M,"53004.0","53004.0"
Taylor,Hunter,Houston Dynamo,D,"53004.0","53004.0"
Agustin,Iniguez,Houston Dynamo,D,"143000.0","143000.0"
Christian,Lucatero,Houston Dynamo,M,"53000.0","53250.0"
Adolfo,Machado,Houston Dynamo,D,"200004.0","216504.0"
George,Malki,Houston Dynamo,D,"65004.0","65004.0"
Mauro,Manotas,Houston Dynamo,F,"215746.08","215746.08"
Alex,Monteiro de Lima,Houston Dynamo,M,"170000.0","170000.0"
Romell,Quioto,Houston Dynamo,F,"200004.0","212504.0"
Dylan,Remick,Houston Dynamo,D,"66150.0","66150.0"
Memo,Rodriguez,Houston Dynamo,M,"53004.0","53004.0"
Vicente,Sanchez,Houston Dynamo,F,"65004.0","65004.0"
Erick,Torres,Houston Dynamo,F,"650000.0","665000.0"
Andrew,Wenger,Houston Dynamo,M,"210000.0","210000.0"
Joe,Willis,Houston Dynamo,GK,"106312.5","106312.5"
Saad,Abdul-Salaam,Sporting Kansas City,D,"96800.0","110550.0"
Matt,Besler,Sporting Kansas City,D,"725000.0","758250.0"
Latif,Blessing,Sporting Kansas City,F,"65004.0","74379.0"
Dom,Dwyer,Sporting Kansas City,F,"550000.0","668750.0"
Andrew,Dykstra,Sporting Kansas City,GK,"80004.0","87654.51"
Kevin,Ellis,Sporting Kansas City,D,"140004.0","148337.33"
Roger,Espinoza,Sporting Kansas City,M,"850000.0","850000.0"
Benny,Feilhaber,Sporting Kansas City,M,"600000.0","600000.0"
Gerso,Fernandes,Sporting Kansas City,M-F,"550008.0","591258.0"
Cameron,Iwasa,Sporting Kansas City,F,"53004.0","53004.0"
Igor,Juliao,Sporting Kansas City,D,"100008.0","115008.0"
Jimmy,Medranda,Sporting Kansas City,D,"130008.0","130008.0"
Tim,Melia,Sporting Kansas City,GK,"165000.0","167500.0"
Soni,Mustivar,Sporting Kansas City,M,"200000.0","200000.0"
Ike,Opara,Sporting Kansas City,D,"150000.0","150000.0"
Erik,Palmer-Brown,Sporting Kansas City,D,"75000.0","75500.0"
Tyler,Pasher,Sporting Kansas City,D-M,"53000.0","53000.0"
Cameron,Porter,Sporting Kansas City,F,"65000.0","117500.0"
Diego,Rubio Kostner,Sporting Kansas City,F,"202000.0","218875.0"
Soony,Saad,Sporting Kansas City,F,"65004.0","65004.0"
Daniel,Salloi,Sporting Kansas City,F,"53000.0","53000.0"
Ilie,Sanchez,Sporting Kansas City,M,"300000.0","305000.0"
Seth,Sinovic,Sporting Kansas City,D,"125000.0","132666.67"
Colton,Storm,Sporting Kansas City,D,"53004.0","53004.0"
Adrian,Zendejas,Sporting Kansas City,GK,"53000.0","53000.0"
Graham,Zusi,Sporting Kansas City,M,"725000.0","757102.27"
Romain,Alessandrini,LA Galaxy,M,"1669400.64","1999400.64"
Hugo,Arellano,LA Galaxy,D,"65000.0","72375.0"
Emmanuel,Boateng,LA Galaxy,F,"115000.0","115000.0"
Ashley,Cole,LA Galaxy,D,"350000.0","377625.0"
Bradley,Diallo,LA Galaxy,D,"65004.0","65004.0"
Clement,Diop,LA Galaxy,GK,"65625.0","65625.0"
Giovani,Dos Santos,LA Galaxy,F,"3750000.0","5500000.0"
Rafael,Garcia,LA Galaxy,M,"82500.0","82500.0"
Baggio,Husidic,LA Galaxy,M,"175000.0","175000.0"
Bradford,Jamieson,LA Galaxy,F,"66150.0","66150.0"
Jermaine,Jones,LA Galaxy,M,"600000.0","722500.2"
Jonathan,Kempin,LA Galaxy,GK,"65004.0","65004.0"
Ariel,Lassiter,LA Galaxy,F,"54075.0","54075.0"
Sebastian,Lletget,LA Galaxy,M,"230000.0","242666.67"
Jack,McBean,LA Galaxy,F,"65625.0","65625.0"
Jack,McInerney,LA Galaxy,F,"325000.0","325000.0"
Raul,Mendiola,LA Galaxy,F,"65625.0","65625.0"
Joao,Pedro,LA Galaxy,M,"120000.0","141000.0"
Robbie,Rogers,LA Galaxy,M,"225000.0","233500.0"
David,Romney,LA Galaxy,D,"66150.0","66150.0"
Brian,Rowe,LA Galaxy,GK,"120000.0","120000.0"
Nathan,Smith,LA Galaxy,D,"53004.0","53004.0"
Daniel,Steres,LA Galaxy,D,"105000.0","112062.6"
Jelle,Van Damme,LA Galaxy,D,"600000.0","662500.0"
Jaime,Villarreal,LA Galaxy,M,"53004.0","53004.0"
Jose,Villarreal,LA Galaxy,F,"105000.0","105000.0"
Gyasi,Zardes,LA Galaxy,F,"577500.0","577500.0"
Carlos,Alvarez,LAFC,M,"65004.0","65004.0"
Monday Bassey,Etim,LAFC,M,"53004.0","53004.0"
John,Alvbage,Minnesota United,GK,"229998.0","247748.0"
Bernardo,Anor,Minnesota United,M,"105000.0","105000.0"
Marc,Burch,Minnesota United,D,"135000.0","135000.0"
Francisco,Calvo,Minnesota United,D,"300000.0","330843.63"
Sam,Cronin,Minnesota United,M,"300000.0","306250.0"
Abu,Danladi,Minnesota United,F,"125000.04","176000.04"
Justin,Davis,Minnesota United,D,"80000.0","89750.0"
Thomas,De Villardi,Minnesota United,D,"53004.0","53004.0"
Vadim,Demidov,Minnesota United,D,"550008.0","555008.0"
Joseph,Greenspan,Minnesota United,D,"65000.0","66469.08"
Billy,Heavner,Minnesota United,GK,"53004.0","53004.0"
Miguel,Ibarra,Minnesota United,M,"290004.0","322326.0"
,Ibson,Minnesota United,M,"200004.0","210337.4"
Ismaila,Jome,Minnesota United,M,"65004.0","67837.33"
Bashkim,Kadrii,Minnesota United,M,"264000.0","288100.0"
Brent,Kallman,Minnesota United,D,"65004.0","68295.67"
Collin,Martin,Minnesota United,M,"84996.0","84996.0"
Patrick,McLain,Minnesota United,GK,"80000.0","80000.0"
Kevin,Molino,Minnesota United,M,"350004.0","402504.0"
Christian,Ramirez,Minnesota United,M,"350004.0","392504.4"
Rasmus,Schuller,Minnesota United,M,"200004.0","225004.0"
Bobby,Shuttleworth,Minnesota United,GK,"155000.0","171875.0"
Jermaine,Taylor,Minnesota United,D,"125004.0","135004.0"
Jerome,Thiesson,Minnesota United,D,"171000.0","210166.67"
Johan,Venegas,Minnesota United,M,"215000.0","227500.0"
Kevin,Venegas,Minnesota United,D,"85000.0","88333.33"
Collen,Warner,Minnesota United,M,"230004.0","230004.0"
Adrian,Arregui,CF Montreal,M,"240000.0","290976.67"
Louis,Beland Goyette,CF Montreal,M,"53000.0","54250.0"
Hernan,Bernardello,CF Montreal,M,"288000.0","288000.0"
Patrice,Bernier,CF Montreal,M,"165000.0","165000.0"
Ambroise,Bitolo,CF Montreal,D,"100000.0","100000.0"
Evan,Bush,CF Montreal,GK,"136750.0","136750.0"
Victor,Cabrera,CF Montreal,D,"260000.0","260000.0"
Hassoun,Camara,CF Montreal,D,"255000.0","255000.0"
David,Choiniere,CF Montreal,M,"54075.0","54075.0"
Laurent,Ciman,CF Montreal,D,"630000.0","661666.67"
Maxime,Crepeau,CF Montreal,GK,"75000.0","79083.33"
Nick,Depuy,CF Montreal,F,"65000.04","72500.04"
Marco,Donadel,CF Montreal,M,"349992.0","386658.67"
Chris,Duvall,CF Montreal,D,"70875.0","70875.0"
Kyle,Fisher,CF Montreal,D,"53004.0","53004.0"
Anthony,Jackson-Hamel,CF Montreal,F,"66150.0","66150.0"
Eric,Kronberg,CF Montreal,GK,"99999.96","104999.96"
Wandrille,Lefevre,CF Montreal,D,"94999.92","104499.92"
Daniel,Lovitz,CF Montreal,M,"78750.0","78750.0"
Calum,Mallace,CF Montreal,M,"115000.0","131250.0"
Matteo,Mancosu,CF Montreal,F,"700000.08","719541.75"
Dominic,Oduro,CF Montreal,F,"330000.0","330000.0"
Ignacio,Piatti,CF Montreal,M,"450000.0","450000.0"
Andres,Romero,CF Montreal,M,"120000.0","120000.0"
Michael,Salazar,CF Montreal,F,"54075.0","54075.0"
Shamit,Shome,CF Montreal,M,"100000.08","128500.08"
Ballou Jean-Yves,Tabla,CF Montreal,M,"70000.0","78999.8"
Juan,Agudelo,New England Revolution,F,"475000.0","502500.0"
Benjamin,Angoua,New England Revolution,D,"600000.0","654333.33"
Teal,Bunbury,New England Revolution,F,"215000.0","260000.0"
Scott,Caldwell,New England Revolution,M,"115000.0","125000.0"
Cody,Cropper,New England Revolution,F,"65625.0","65625.0"
Diego,Fagundez,New England Revolution,M,"160000.0","180000.0"
Andrew,Farrell,New England Revolution,D,"182600.0","263600.0"
Zachary,Herivaux,New England Revolution,M,"65625.0","65625.0"
Femi,Hollinger-Janzen,New England Revolution,F,"54075.0","54075.0"
Kei,Kamara,New England Revolution,F,"800000.0","800000.0"
Brad,Knighton,New England Revolution,GK,"100910.25","100910.25"
Daigo,Kobayashi,New England Revolution,M,"69996.0","76996.0"
Xavier,Kouassi,New England Revolution,M,"840000.0","890541.75"
Antonio,Mlinar Delamea,New England Revolution,D,"400008.0","400008.0"
Lee,Nguyen,New England Revolution,M,"500000.0","500000.0"
Kelyn,Rowe,New England Revolution,M,"165000.0","230000.0"
Donnie,Smith,New England Revolution,M,"66150.0","66150.0"
Joshua,Smith,New England Revolution,D,"53004.0","53004.0"
Chris,Tierney,New England Revolution,D-M,"140000.0","148333.33"
Matt,Turner,New England Revolution,GK,"54075.0","54075.0"
Je-Vaughn,Watson,New England Revolution,D-M,"150000.0","155666.67"
London,Woodberry,New England Revolution,D,"69300.0","69300.0"
Brian,Wright,New England Revolution,F,"65625.0","84375.0"
RJ,Allen,New York City FC,D,"100000.08","101666.75"
Kwame,Awuah,New York City FC,D-M,"53004.0","53004.0"
Frederic,Brilliant,New York City FC,D,"280000.0","319666.67"
Alexander,Callens,New York City FC,D,"180000.0","180000.0"
Miguel,Camargo,New York City FC,M,"99999.96","108249.96"
Maxime,Chanot,New York City FC,D,"350000.0","383000.0"
Mix,Diskerud,New York City FC,M,"772669.0","772669.0"
Shannon,Gomez,New York City FC,D,"54075.0","54075.0"
Jack,Harrison,New York City FC,M,"130000.0","165500.0"
Yangel,Herrera,New York City FC,M,"123557.04","123557.04"
Eirik,Johansen,New York City FC,GK,"65625.0","65625.0"
Sean,Johnson,New York City FC,GK,"220008.0","220008.0"
Jonathan,Lewis,New York City FC,F,"80000.04","115500.04"
Mikey,Lopez,New York City FC,M,"75000.0","75000.0"
Ronald,Matarrita,New York City FC,D,"175000.0","200000.0"
Thomas,McNamara,New York City FC,M,"185000.04","185000.04"
Jefferson,Mena,New York City FC,D,"250000.0","261400.0"
Maximiliano,Moralez,New York City FC,M,"2000000.04","2000000.04"
Sean,Okoli,New York City FC,F,"52999.92","52999.92"
Andrea,Pirlo,New York City FC,M,"5600000.0","5915690.0"
Andre,Rawls,New York City FC,GK,"65633.4","65633.4"
Alexander,Ring,New York City FC,M,"340000.08","376666.75"
Khiry,Shelton,New York City FC,F,"92950.0","110450.0"
John,Stertzer,New York City FC,M,"65000.0","65000.0"
Ben,Sweat,New York City FC,D,"65004.0","65004.0"
David,Villa,New York City FC,F,"5610000.0","5610000.0"
Rodney,Wallace,New York City FC,M,"220000.08","220000.08"
Ethan,White,New York City FC,D,"65000.0","65000.0"
Anatole,Abang,New York Red Bulls,F,"65625.0","65625.0"
Tyler,Adams,New York Red Bulls,M,"75000.0","91041.67"
Brandon,Allen,New York Red Bulls,F,"65625.0","65625.0"
Gideon,Baah,New York Red Bulls,D,"230000.0","315500.0"
Arun,Basuljevic,New York Red Bulls,M,"53004.0","53004.0"
Justin,Bilyeu,New York Red Bulls,D,"54075.0","54075.0"
Aurelien,Collin,New York Red Bulls,D,"450000.0","450000.0"
Sean,Davis,New York Red Bulls,M,"110000.0","127500.0"
Derrick,Etienne,New York Red Bulls,M,"53000.0","58000.0"
Mike,Grella,New York Red Bulls,F,"186000.0","188250.0"
Fredrik,Gulbrandsen,New York Red Bulls,F,"360000.0","360000.0"
Sacha,Kljestan,New York Red Bulls,M,"650000.0","787500.0"
Connor,Lade,New York Red Bulls,D,"85000.0","92812.5"
Kemar,Lawrence,New York Red Bulls,D,"100000.0","205600.0"
Zeiko,Lewis,New York Red Bulls,M,"75000.0","93750.0"
Aaron,Long,New York Red Bulls,D,"65000.0","65000.0"
Felipe,Martins,New York Red Bulls,M,"275000.0","305000.0"
Ryan,Meara,New York Red Bulls,GK,"100008.0","105008.0"
Dan,Metzger,New York Red Bulls,M,"53004.0","53004.0"
Michael,Murillo,New York Red Bulls,D,"65004.0","73754.0"
Alex,Muyl,New York Red Bulls,F,"65625.0","69625.0"
Hassan,N'dam,New York Red Bulls,D,"53004.0","53004.0"
Damien,Perrinelle,New York Red Bulls,D,"175008.0","175008.0"
Luis,Robles,New York Red Bulls,GK,"290000.0","292500.0"
Daniel,Royer,New York Red Bulls,M,"450000.0","450000.0"
Gonzalo,Veron,New York Red Bulls,M-F,"500000.0","500000.0"
Bradley,Wright-Phillips,New York Red Bulls,F,"1500000.0","1635000.0"
Sal,Zizzo,New York Red Bulls,M,"110000.0","110000.0"
Jose,Aja,Orlando City SC,D,"216000.0","216000.0"
Kevin,Alston,Orlando City SC,D,"135000.0","135000.0"
Giles,Barnes,Orlando City SC,F-M,"725000.0","781250.0"
Hadji,Barry,Orlando City SC,F,"68750.0","73312.5"
Joe,Bendik,Orlando City SC,GK,"165000.0","174083.4"
Servando,Carrasco,Orlando City SC,M,"114996.0","114996.0"
Pierre,Da Silva,Orlando City SC,M,"53004.0","53004.0"
Conor,Donovan,Orlando City SC,D,"100000.0","128000.0"
Earl,Edwards,Orlando City SC,GK,"65000.0","65000.0"
Devron,Garcia,Orlando City SC,M-F,"53004.0","53004.0"
Luis,Gil,Orlando City SC,M,"144000.0","144000.0"
Victor,Giro,Orlando City SC,D-M,"80004.0","85316.5"
Cristian,Higuita,Orlando City SC,M,"150000.0","150000.0"
Sebastian,Hines,Orlando City SC,D,"129996.0","129996.0"
Will,Johnson,Orlando City SC,M,"414000.0","450000.0"
,Kaka,Orlando City SC,M,"6660000.0","7167500.0"
Cyle,Larin,Orlando City SC,F,"150000.0","192000.0"
Richmond,Laryea,Orlando City SC,M,"130000.0","159000.0"
Antonio,Nocerino,Orlando City SC,M,"800000.0","850000.0"
Matias,Perez,Orlando City SC,F,"260004.0","260004.0"
Rafael,Ramos,Orlando City SC,D,"100800.0","100800.0"
Tommy,Redding,Orlando City SC,D,"110000.0","117500.0"
Carlos,Rivas,Orlando City SC,M,"375000.0","375000.0"
Tony,Rocha,Orlando City SC,M,"65620.8","65620.8"
Moussa,Sane,Orlando City SC,F,"53004.0","53004.0"
Josh,Saunders,Orlando City SC,GK,"150000.0","150000.0"
Jonathan,Spector,Orlando City SC,D,"549996.0","611933.5"
Mason,Stajduhar,Orlando City SC,GK,"53000.0","53000.0"
Scott,Sutter,Orlando City SC,D,"240000.0","240000.0"
Donny,Toia,Orlando City SC,D,"70875.0","70875.0"
Roland,Alberg,Philadelphia Union,M,"345000.0","394250.0"
Eric,Ayuk,Philadelphia Union,M,"65625.0","65625.0"
Alejandro,Bedoya,Philadelphia Union,M,"1131000.0","1197250.0"
Andre,Blake,Philadelphia Union,GK,"148500.0","186500.0"
Brian,Carroll,Philadelphia Union,M,"132000.0","140000.0"
Warren,Creavalle,Philadelphia Union,M,"125000.0","138000.0"
Charlie,Davies,Philadelphia Union,F,"108960.0","114684.94"
Maurice,Edu,Philadelphia Union,M,"750000.0","818750.0"
Jack,Elliott,Philadelphia Union,D,"53004.0","53004.0"
Marcus,Epps,Philadelphia Union,M,"53004.0","53004.0"
Fabinho,Fabinho,Philadelphia Union,D,"159759.0","167759.0"
Raymon,Gaddis,Philadelphia Union,D,"165000.0","167500.0"
Fabian,Herbers,Philadelphia Union,M-F,"110000.0","135500.0"
,Ilsinho,Philadelphia Union,M,"470000.0","518333.33"
Aaron,Jones,Philadelphia Union,D,"53004.0","53004.0"
Derrick,Jones,Philadelphia Union,M,"65000.0","70900.0"
Richard,Marquez,Philadelphia Union,D,"133000.0","139430.0"
John,McCarthy,Philadelphia Union,GK,"86500.0","95750.0"
Jake,McGuire,Philadelphia Union,GK,"53004.0","53004.0"
Haris,Medunjanin,Philadelphia Union,M,"460008.0","505008.0"
Adam,Najem,Philadelphia Union,M,"65000.04","65000.04"
